Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
2312	q	sp|P05480|SRC_MOUSE	P05480	SRC_MOUSE	Src	535	29.30	Mus musculus OX=10090	Neuronal proto-oncogene tyrosine-protein kinase Src 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
2312	r	sp|Q9WV60|GSK3B_MOUSE	Q9WV60	GSK3B_MOUSE	Gsk3b	420	28.10	Mus musculus OX=10090	Glycogen synthase kinase-3 beta 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	     0	     0	     0			
2312	s	sp|Q2NL51|GSK3A_MOUSE	Q2NL51	GSK3A_MOUSE	Gsk3a	490	24.90	Mus musculus OX=10090	Glycogen synthase kinase-3 alpha 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	     0	     0	     0			
2312	m	sp|P49615|CDK5_MOUSE	P49615	CDK5_MOUSE	Cdk5	292	47.90	Mus musculus OX=10090	Cyclin-dependent-like kinase 5 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	3	2	3	     0	     0	     0			
2313	c	sp|P16390|KCNA3_MOUSE	P16390	KCNA3_MOUSE	Kcna3	528	23.30	Mus musculus OX=10090	Potassium voltage-gated channel subfamily A member 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2313	b	sp|P63141|KCNA2_MOUSE	P63141	KCNA2_MOUSE	Kcna2	499	24.60	Mus musculus OX=10090	Potassium voltage-gated channel subfamily A member 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2313	a	sp|P16388|KCNA1_MOUSE	P16388	KCNA1_MOUSE	Kcna1	495	36.60	Mus musculus OX=10090	Potassium voltage-gated channel subfamily A member 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
2314	a	sp|P16546|SPTN1_MOUSE	P16546	SPTN1_MOUSE	Sptan1	2472	76.20	Mus musculus OX=10090	Spectrin alpha chain, non-erythrocytic 1 	1:Experimental evidence at protein level	1.0000	0.9990	60	59	60	101	100	101	     0	     0	     0	1M(15.9949), 2M(15.9949), 3M(15.9949), 4M(15.9949), 5M(15.9949), 6M(15.9949), 8M(15.9949), 9M(15.9949)		
2315	a	sp|P16858|G3P_MOUSE	P16858	G3P_MOUSE	Gapdh	333	92.20	Mus musculus OX=10090	Glyceraldehyde-3-phosphate dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	14	7	14	41	26	41	     0	     0	     0	3M(15.9949), 4M(15.9949), 5M(15.9949), 6M(15.9949), 8M(15.9949)		
2315	b	CON_IPI00713814.2|SWISS-PROT:P10096	CON_IPI00713814.2|SWISS-PROT:P10096 (Bos taurus) Glyceraldehyde-3-phosphate dehydrogenase			333	73.90				1.0000	0.9990	7	0	0	15	0	0	     0	     0	     0			
2316	a	sp|P17182|ENOA_MOUSE	P17182	ENOA_MOUSE	Eno1	434	84.60	Mus musculus OX=10090	Alpha-enolase 	1:Experimental evidence at protein level	1.0000	0.9990	12	9	12	19	15	19	     0	     0	     0	17C(57.0215), 1M(15.9949), 2M(15.9949), 5M(15.9949), 8M(15.9949)		
2316	b	sp|P17183|ENOG_MOUSE	P17183	ENOG_MOUSE	Eno2	434	77.60	Mus musculus OX=10090	Gamma-enolase 	1:Experimental evidence at protein level	1.0000	0.9990	7	4	4	12	8	8	     0	     0	     0			
2317	b	sp|P17427|AP2A2_MOUSE	P17427	AP2A2_MOUSE	Ap2a2	938	62.20	Mus musculus OX=10090	AP-2 complex subunit alpha-2 	1:Experimental evidence at protein level	1.0000	0.9990	15	10	11	23	16	17	     0	     0	     0	1M(15.9949), 2M(15.9949), 8M(15.9949), 9M(15.9949)		
2317	a	sp|P17426|AP2A1_MOUSE	P17426	AP2A1_MOUSE	Ap2a1	977	54.20	Mus musculus OX=10090	AP-2 complex subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	17	13	17	29	23	29	     0	     0	     0	1M(15.9949), 2M(15.9949), 8M(15.9949), 9M(15.9949)		
2318	a	sp|P17710|HXK1_MOUSE	P17710	HXK1_MOUSE	Hk1	974	53.00	Mus musculus OX=10090	Hexokinase-1 	1:Experimental evidence at protein level	1.0000	0.9990	19	14	19	49	35	49	     0	     0	     0	1M(15.9949), 3M(15.9949), 4M(15.9949), 5M(15.9949), 7M(15.9949)		
2318	b	sp|O08528|HXK2_MOUSE	O08528	HXK2_MOUSE	Hk2	917	13.80	Mus musculus OX=10090	Hexokinase-2 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	0	10	0	0	     0	     0	     0			
2319	a	sp|P17742|PPIA_MOUSE	P17742	PPIA_MOUSE	Ppia	164	90.20	Mus musculus OX=10090	Peptidyl-prolyl cis-trans isomerase A 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	19	18	19	     0	     0	     0	11M(15.9949), 3M(15.9949), 5M(15.9949), 9M(15.9949)		
2319	b	sp|Q9ERU9|RBP2_MOUSE	Q9ERU9	RBP2_MOUSE	Ranbp2	3053	5.50	Mus musculus OX=10090	E3 SUMO-protein ligase RanBP2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2320	a	sp|P18242|CATD_MOUSE	P18242	CATD_MOUSE	Ctsd	410	42.00	Mus musculus OX=10090	Cathepsin D 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2321	g	sp|P27601|GNA13_MOUSE	P27601	GNA13_MOUSE	Gna13	377	34.00	Mus musculus OX=10090	Guanine nucleotide-binding protein subunit alpha-13 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	3	0	0	     0	     0	     0			
2321	b	sp|B2RSH2|GNAI1_MOUSE	B2RSH2	GNAI1_MOUSE	Gnai1	354	52.50	Mus musculus OX=10090	Guanine nucleotide-binding protein G(i) subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	3	8	1	4	     0	     0	     0	1M(15.9949)		
2321	c	sp|P08752|GNAI2_MOUSE	P08752	GNAI2_MOUSE	Gnai2	355	52.10	Mus musculus OX=10090	Guanine nucleotide-binding protein G(i) subunit alpha-2 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	1	9	2	2	     0	     0	     0			
2321	a	sp|P18872|GNAO_MOUSE	P18872	GNAO_MOUSE	Gnao1	354	68.90	Mus musculus OX=10090	Guanine nucleotide-binding protein G(o) subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	12	10	12	38	34	38	     0	     0	     0	1M(15.9949), 2M(15.9949), 6M(15.9949)		
2321	f	sp|Q8CGK7|GNAL_MOUSE	Q8CGK7	GNAL_MOUSE	Gnal	381	44.60	Mus musculus OX=10090	Guanine nucleotide-binding protein G(olf) subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	5	0	0	     0	     0	     0			
2321	d	sp|P63094|GNAS2_MOUSE	P63094	GNAS2_MOUSE	Gnas	394	36.30	Mus musculus OX=10090	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	1	8	0	3	     0	     0	     0			sp|Q6R0H7|GNAS1_MOUSE
2321	e	sp|Q9DC51|GNAI3_MOUSE	Q9DC51	GNAI3_MOUSE	Gnai3	354	30.80	Mus musculus OX=10090	Guanine nucleotide-binding protein G(i) subunit alpha-3 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	0	7	0	0	     0	     0	     0			
2322	a	sp|P19157|GSTP1_MOUSE	P19157	GSTP1_MOUSE	Gstp1	210	62.40	Mus musculus OX=10090	Glutathione S-transferase P 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	2	0	2	     0	     0	     0	1M(15.9949)		
2323	a	sp|P20917|MAG_MOUSE	P20917	MAG_MOUSE	Mag	627	45.00	Mus musculus OX=10090	Myelin-associated glycoprotein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
2324	b	sp|P58771|TPM1_MOUSE	P58771	TPM1_MOUSE	Tpm1	284	55.60	Mus musculus OX=10090	Tropomyosin alpha-1 chain 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	1	8	1	1	     0	     0	     0			
2324	a	sp|P21107|TPM3_MOUSE	P21107	TPM3_MOUSE	Tpm3	285	62.50	Mus musculus OX=10090	Tropomyosin alpha-3 chain 	1:Experimental evidence at protein level	1.0000	0.9990	6	2	6	12	5	12	     0	     0	     0			
2324	c	CON_IPI00703268.2|TREMBL:Q3SX28;Q5KR48	CON_IPI00703268.2|TREMBL:Q3SX28;Q5KR48 (Bos taurus) Tropomyosin 2			284	36.30				1.0000	0.9990	3	0	0	6	0	0	     0	     0	     0			
2327	a	sp|P22892|AP1G1_MOUSE	P22892	AP1G1_MOUSE	Ap1g1	822	27.70	Mus musculus OX=10090	AP-1 complex subunit gamma-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	3	2	3	     0	     0	     0	8M(15.9949)		
2328	b	sp|Q9Z2W9|GRIA3_MOUSE	Q9Z2W9	GRIA3_MOUSE	Gria3	888	37.80	Mus musculus OX=10090	Glutamate receptor 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	2	5	2	3	     0	     0	     0	1M(15.9949)		
2328	c	sp|P23818|GRIA1_MOUSE	P23818	GRIA1_MOUSE	Gria1	907	27.80	Mus musculus OX=10090	Glutamate receptor 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	2	0	0	     0	     0	     0			
2328	a	sp|P23819|GRIA2_MOUSE	P23819	GRIA2_MOUSE	Gria2	883	41.80	Mus musculus OX=10090	Glutamate receptor 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	6	8	13	10	13	     0	     0	     0	1M(15.9949)		
2328	d	sp|Q9Z2W8|GRIA4_MOUSE	Q9Z2W8	GRIA4_MOUSE	Gria4	902	21.80	Mus musculus OX=10090	Glutamate receptor 4 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	3	0	0	     0	     0	     0			
2329	a	sp|P26443|DHE3_MOUSE	P26443	DHE3_MOUSE	Glud1	558	67.40	Mus musculus OX=10090	Glutamate dehydrogenase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	12	0	12	25	0	25	     0	     0	     0	1M(15.9949), 3M(15.9949), 4M(15.9949), 6M(15.9949)		
2331	a	sp|P28660|NCKP1_MOUSE	P28660	NCKP1_MOUSE	Nckap1	1128	48.90	Mus musculus OX=10090	Nck-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	13	12	13	17	16	17	     0	     0	     0	11M(15.9949), 1M(15.9949), 2M(15.9949), 9M(15.9949)		
2332	a	sp|P28740|KIF2A_MOUSE	P28740	KIF2A_MOUSE	Kif2a	705	27.70	Mus musculus OX=10090	Kinesin-like protein KIF2A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2335	c	sp|O35316|SC6A6_MOUSE	O35316	SC6A6_MOUSE	Slc6a6	621	6.90	Mus musculus OX=10090	Sodium- and chloride-dependent taurine transporter 	1:Experimental evidence at protein level	1.0000	0.9988	1	0	0	1	0	0	     0	     0	     0			
2335	a	sp|P31650|S6A11_MOUSE	P31650	S6A11_MOUSE	Slc6a11	627	19.10	Mus musculus OX=10090	Sodium- and chloride-dependent GABA transporter 3 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	6	5	6	     0	     0	     0			
2339	a	sp|P35585|AP1M1_MOUSE	P35585	AP1M1_MOUSE	Ap1m1	423	45.90	Mus musculus OX=10090	AP-1 complex subunit mu-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	4	0	4	     0	     0	     0	6M(15.9949)		
2340	a	sp|P39053|DYN1_MOUSE	P39053	DYN1_MOUSE	Dnm1	867	73.00	Mus musculus OX=10090	Dynamin-1 	1:Experimental evidence at protein level	1.0000	0.9990	28	19	28	59	39	59	     0	     0	     0	1M(15.9949), 2M(15.9949), 3M(15.9949), 4M(15.9949), 6M(15.9949), 7M(15.9949), 9M(15.9949)		
2340	b	sp|Q8BZ98|DYN3_MOUSE	Q8BZ98	DYN3_MOUSE	Dnm3	863	48.70	Mus musculus OX=10090	Dynamin-3 	1:Experimental evidence at protein level	1.0000	0.9990	6	1	1	13	1	1	     0	     0	     0			
2340	c	sp|P39054|DYN2_MOUSE	P39054	DYN2_MOUSE	Dnm2	870	30.50	Mus musculus OX=10090	Dynamin-2 	1:Experimental evidence at protein level	1.0000	0.9990	8	0	0	17	0	0	     0	     0	     0			
2341	a	sp|P40142|TKT_MOUSE	P40142	TKT_MOUSE	Tkt	623	52.30	Mus musculus OX=10090	Transketolase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
2342	a	sp|P43006|EAA2_MOUSE	P43006	EAA2_MOUSE	Slc1a2	572	57.90	Mus musculus OX=10090	Excitatory amino acid transporter 2 	1:Experimental evidence at protein level	1.0000	0.9990	10	9	10	31	30	31	     0	     0	     0	11M(15.9949), 1M(15.9949), 7M(15.9949), 9M(15.9949), N-term(42.0106)		
2342	b	sp|P56564|EAA1_MOUSE	P56564	EAA1_MOUSE	Slc1a3	543	27.80	Mus musculus OX=10090	Excitatory amino acid transporter 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	     0	     0	     0	14M(15.9949), 4M(15.9949)		
2342	c	sp|P51906|EAA3_MOUSE	P51906	EAA3_MOUSE	Slc1a1	523	17.80	Mus musculus OX=10090	Excitatory amino acid transporter 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2343	c	sp|P15864|H12_MOUSE	P15864	H12_MOUSE	H1-2	212	34.40	Mus musculus OX=10090	Histone H1.2 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	0	8	0	0	     0	     0	     0			
2343	a	sp|P43274|H14_MOUSE	P43274	H14_MOUSE	H1-4	219	33.80	Mus musculus OX=10090	Histone H1.4 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	7	3	7	     0	     0	     0	N-term(42.0106)		
2343	b	sp|P43277|H13_MOUSE	P43277	H13_MOUSE	H1-3	221	33.00	Mus musculus OX=10090	Histone H1.3 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	2	8	0	4	     0	     0	     0			
2344	a	sp|P45376|ALDR_MOUSE	P45376	ALDR_MOUSE	Akr1b1	316	38.30	Mus musculus OX=10090	Aldo-keto reductase family 1 member B1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
2345	a	sp|P46096|SYT1_MOUSE	P46096	SYT1_MOUSE	Syt1	421	63.20	Mus musculus OX=10090	Synaptotagmin-1 	1:Experimental evidence at protein level	1.0000	0.9990	11	6	11	21	10	21	     0	     0	     0	1M(15.9949), 2M(15.9949), 4M(15.9949), 5M(15.9949)		
2345	c	sp|Q9R0N5|SYT5_MOUSE	Q9R0N5	SYT5_MOUSE	Syt5	386	16.10	Mus musculus OX=10090	Synaptotagmin-5 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	3	0	0	     0	     0	     0			
2345	b	sp|P46097|SYT2_MOUSE	P46097	SYT2_MOUSE	Syt2	422	31.50	Mus musculus OX=10090	Synaptotagmin-2 	1:Experimental evidence at protein level	1.0000	0.9990	6	1	1	12	1	1	     0	     0	     0			
2346	a	sp|P46460|NSF_MOUSE	P46460	NSF_MOUSE	Nsf	744	80.60	Mus musculus OX=10090	Vesicle-fusing ATPase 	1:Experimental evidence at protein level	1.0000	0.9990	23	23	23	54	54	54	     0	     0	     0	1M(15.9949), 3M(15.9949), 9M(15.9949)		
2347	a	sp|P46638|RB11B_MOUSE	P46638	RB11B_MOUSE	Rab11b	218	59.20	Mus musculus OX=10090	Ras-related protein Rab-11B 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	2	0	2	     0	     0	     0			
2348	a	sp|P47708|RP3A_MOUSE	P47708	RP3A_MOUSE	Rph3a	681	26.70	Mus musculus OX=10090	Rabphilin-3A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0	2M(15.9949)		
2349	a	sp|P47738|ALDH2_MOUSE	P47738	ALDH2_MOUSE	Aldh2	519	46.10	Mus musculus OX=10090	Aldehyde dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	9	8	9	     0	     0	     0	13M(15.9949)		
2350	a	sp|P47740|AL3A2_MOUSE	P47740	AL3A2_MOUSE	Aldh3a2	484	31.40	Mus musculus OX=10090	Aldehyde dehydrogenase family 3 member A2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	7M(15.9949)		
2352	a	sp|P50518|VATE1_MOUSE	P50518	VATE1_MOUSE	Atp6v1e1	226	56.60	Mus musculus OX=10090	V-type proton ATPase subunit E 1 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	7	12	10	12	     0	     0	     0	3M(15.9949), 7M(15.9949), 8M(15.9949), 9M(15.9949), N-term(42.0106)		
2353	a	sp|P51863|VA0D1_MOUSE	P51863	VA0D1_MOUSE	Atp6v0d1	351	53.30	Mus musculus OX=10090	V-type proton ATPase subunit d 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	12	12	12	     0	     0	     0			
2355	a	sp|P52480|KPYM_MOUSE	P52480	KPYM_MOUSE	Pkm	531	82.90	Mus musculus OX=10090	Pyruvate kinase PKM 	1:Experimental evidence at protein level	1.0000	0.9990	13	11	13	41	34	41	     0	     0	     0	1M(15.9949), 5M(15.9949), 8M(15.9949), 9M(15.9949)		
2356	a	sp|P53994|RAB2A_MOUSE	P53994	RAB2A_MOUSE	Rab2a	212	62.70	Mus musculus OX=10090	Ras-related protein Rab-2A 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	6	5	6	     0	     0	     0	7M(15.9949)		
2357	a	sp|P54071|IDHP_MOUSE	P54071	IDHP_MOUSE	Idh2	452	38.10	Mus musculus OX=10090	Isocitrate dehydrogenase [NADP], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2358	a	sp|P57776|EF1D_MOUSE	P57776	EF1D_MOUSE	Eef1d	281	49.80	Mus musculus OX=10090	Elongation factor 1-delta 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2359	a	sp|P58252|EF2_MOUSE	P58252	EF2_MOUSE	Eef2	858	64.90	Mus musculus OX=10090	Elongation factor 2 	1:Experimental evidence at protein level	1.0000	0.9990	13	12	13	18	17	18	     0	     0	     0	13M(15.9949), 2M(15.9949), 5M(15.9949), 6M(15.9949)		
2360	a	sp|P58281|OPA1_MOUSE	P58281	OPA1_MOUSE	Opa1	960	44.90	Mus musculus OX=10090	Dynamin-like 120 kDa protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	8	8	8	     0	     0	     0	1M(15.9949)		
2362	a	sp|P60202|MYPR_MOUSE	P60202	MYPR_MOUSE	Plp1	277	58.50	Mus musculus OX=10090	Myelin proteolipid protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	13	13	13	     0	     0	     0	1M(15.9949)		
2363	a	sp|P60469|LIPA3_MOUSE	P60469	LIPA3_MOUSE	Ppfia3	1194	34.90	Mus musculus OX=10090	Liprin-alpha-3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2365	a	sp|P60879|SNP25_MOUSE	P60879	SNP25_MOUSE	Snap25	206	69.40	Mus musculus OX=10090	Synaptosomal-associated protein 25 	1:Experimental evidence at protein level	1.0000	0.9990	8	7	8	20	16	20	     0	     0	     0	1M(15.9949), 3M(15.9949), 4M(15.9949), 5M(15.9949)		
2366	a	sp|P61079|UB2D3_MOUSE	P61079	UB2D3_MOUSE	Ube2d3	147	16.30	Mus musculus OX=10090	Ubiquitin-conjugating enzyme E2 D3 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	2	0	2	     0	     0	     0			sp|P62838|UB2D2_MOUSE
2367	a	sp|P61161|ARP2_MOUSE	P61161	ARP2_MOUSE	Actr2	394	43.40	Mus musculus OX=10090	Actin-related protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	3M(15.9949), 8M(15.9949)		
2368	b	sp|P84084|ARF5_MOUSE	P84084	ARF5_MOUSE	Arf5	180	56.70	Mus musculus OX=10090	ADP-ribosylation factor 5 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	2	13	4	4	     0	     0	     0			
2368	a	sp|P61205|ARF3_MOUSE	P61205	ARF3_MOUSE	Arf3	181	75.10	Mus musculus OX=10090	ADP-ribosylation factor 3 	2:Experimental evidence at transcript level	1.0000	0.9990	6	0	6	16	0	16	     0	     0	     0	1M(15.9949), 3M(15.9949), 7M(15.9949), 9M(15.9949)		sp|P84078|ARF1_MOUSE
2368	c	sp|P61750|ARF4_MOUSE	P61750	ARF4_MOUSE	Arf4	180	46.70	Mus musculus OX=10090	ADP-ribosylation factor 4 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	8	1	1	     0	     0	     0			
2370	a	sp|P61979|HNRPK_MOUSE	P61979	HNRPK_MOUSE	Hnrnpk	463	42.50	Mus musculus OX=10090	Heterogeneous nuclear ribonucleoprotein K 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	5M(15.9949)		
2373	a	sp|P62812|GBRA1_MOUSE	P62812	GBRA1_MOUSE	Gabra1	455	25.30	Mus musculus OX=10090	Gamma-aminobutyric acid receptor subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	4	5	2	5	     0	     0	     0			
2373	d	sp|P26049|GBRA3_MOUSE	P26049	GBRA3_MOUSE	Gabra3	492	13.60	Mus musculus OX=10090	Gamma-aminobutyric acid receptor subunit alpha-3 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2373	b	sp|P26048|GBRA2_MOUSE	P26048	GBRA2_MOUSE	Gabra2	451	13.70	Mus musculus OX=10090	Gamma-aminobutyric acid receptor subunit alpha-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2373	c	sp|Q9D6F4|GBRA4_MOUSE	Q9D6F4	GBRA4_MOUSE	Gabra4	552	14.10	Mus musculus OX=10090	Gamma-aminobutyric acid receptor subunit alpha-4 	2:Experimental evidence at transcript level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2374	a	sp|P62827|RAN_MOUSE	P62827	RAN_MOUSE	Ran	216	52.80	Mus musculus OX=10090	GTP-binding nuclear protein Ran 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	6	5	6	     0	     0	     0			
2375	a	sp|P62897|CYC_MOUSE	P62897	CYC_MOUSE	Cycs	105	69.50	Mus musculus OX=10090	Cytochrome c, somatic 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	5	9	5	9	     0	     0	     0	1M(15.9949)		
2376	a	sp|P62962|PROF1_MOUSE	P62962	PROF1_MOUSE	Pfn1	140	67.10	Mus musculus OX=10090	Profilin-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	4	0	4	     0	     0	     0	6M(15.9949)		
2377	d	sp|P84096|RHOG_MOUSE	P84096	RHOG_MOUSE	Rhog	191	51.30	Mus musculus OX=10090	Rho-related GTP-binding protein RhoG 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2377	c	sp|P60766|CDC42_MOUSE	P60766	CDC42_MOUSE	Cdc42	191	66.50	Mus musculus OX=10090	Cell division control protein 42 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
2377	b	sp|P60764|RAC3_MOUSE	P60764	RAC3_MOUSE	Rac3	192	60.40	Mus musculus OX=10090	Ras-related C3 botulinum toxin substrate 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2377	a	sp|P63001|RAC1_MOUSE	P63001	RAC1_MOUSE	Rac1	192	66.70	Mus musculus OX=10090	Ras-related C3 botulinum toxin substrate 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	6	3	6	     0	     0	     0	12M(15.9949)		
2378	j	sp|P61294|RAB6B_MOUSE	P61294	RAB6B_MOUSE	Rab6b	208	43.30	Mus musculus OX=10090	Ras-related protein Rab-6B 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	1	10	2	2	     0	     0	     0			
2378	c	sp|Q91V41|RAB14_MOUSE	Q91V41	RAB14_MOUSE	Rab14	215	64.20	Mus musculus OX=10090	Ras-related protein Rab-14 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	8	2	2	     0	     0	     0	7M(15.9949)		
2378	b	sp|P62821|RAB1A_MOUSE	P62821	RAB1A_MOUSE	Rab1A	205	73.70	Mus musculus OX=10090	Ras-related protein Rab-1A 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	2	14	0	8	     0	     0	     0			
2378	g	sp|P35279|RAB6A_MOUSE	P35279	RAB6A_MOUSE	Rab6a	208	53.40	Mus musculus OX=10090	Ras-related protein Rab-6A 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	1	8	0	2	     0	     0	     0			
2378	h	sp|P55258|RAB8A_MOUSE	P55258	RAB8A_MOUSE	Rab8a	207	36.20	Mus musculus OX=10090	Ras-related protein Rab-8A 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	12	0	0	     0	     0	     0			
2378	e	sp|P61027|RAB10_MOUSE	P61027	RAB10_MOUSE	Rab10	200	49.00	Mus musculus OX=10090	Ras-related protein Rab-10 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	2	14	3	3	     0	     0	     0			
2378	l	sp|Q8BHC1|RB39B_MOUSE	Q8BHC1	RB39B_MOUSE	Rab39b	213	15.50	Mus musculus OX=10090	Ras-related protein Rab-39B 	1:Experimental evidence at protein level	1.0000	0.9988	1	0	0	6	0	0	     0	     0	     0			
2378	o	sp|P56371|RAB4A_MOUSE	P56371	RAB4A_MOUSE	Rab4a	218	22.00	Mus musculus OX=10090	Ras-related protein Rab-4A 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	6	0	0	     0	     0	     0			
2378	d	sp|Q9D1G1|RAB1B_MOUSE	Q9D1G1	RAB1B_MOUSE	Rab1b	201	68.70	Mus musculus OX=10090	Ras-related protein Rab-1B 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	1	15	1	1	     0	     0	     0	1M(15.9949)		
2378	t	sp|Q923S9|RAB30_MOUSE	Q923S9	RAB30_MOUSE	Rab30	203	8.90	Mus musculus OX=10090	Ras-related protein Rab-30 	1:Experimental evidence at protein level	0.9490	0.9927	1	0	0	6	0	0	     0	     0	     0			
2378	a	sp|P63011|RAB3A_MOUSE	P63011	RAB3A_MOUSE	Rab3a	220	47.30	Mus musculus OX=10090	Ras-related protein Rab-3A 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	5	14	4	14	     0	     0	     0	10M(15.9949), 1M(15.9949)		
