Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P13498|CY24A_HUMAN	P13498	CY24A_HUMAN	CYBA	195	Homo sapiens OX=9606	Cytochrome b-245 light chain 	1:Experimental evidence at protein level	0.9986	0.9990	1	1	1	3	3	3	46474.344	46474.344	46474.344			
sp|P23919|KTHY_HUMAN	P23919	KTHY_HUMAN	DTYMK	212	Homo sapiens OX=9606	Thymidylate kinase 	1:Experimental evidence at protein level	0.9986	0.9990	1	1	1	3	3	3	27804.396	27804.396	27804.396			
sp|Q08257|QOR_HUMAN	Q08257	QOR_HUMAN	CRYZ	329	Homo sapiens OX=9606	Quinone oxidoreductase 	1:Experimental evidence at protein level	0.9986	0.9950	1	1	1	1	1	1	0	0	0			
sp|Q13619|CUL4A_HUMAN	Q13619	CUL4A_HUMAN	CUL4A	759	Homo sapiens OX=9606	Cullin-4A 	1:Experimental evidence at protein level	0.9986	0.9990	1	1	1	1	1	1	26886.162	26886.162	26886.162			
sp|Q15056|IF4H_HUMAN	Q15056	IF4H_HUMAN	EIF4H	248	Homo sapiens OX=9606	Eukaryotic translation initiation factor 4H 	1:Experimental evidence at protein level	0.9986	0.9990	1	1	1	1	1	1	26572.156	26572.156	26572.156	4M(15.9949)		
sp|Q53FA7|QORX_HUMAN	Q53FA7	QORX_HUMAN	TP53I3	332	Homo sapiens OX=9606	Quinone oxidoreductase PIG3 	1:Experimental evidence at protein level	0.9986	0.9990	1	1	1	3	3	3	10814.213	10814.213	10814.213	1M(15.9949)		
sp|P04899|GNAI2_HUMAN	P04899	GNAI2_HUMAN	GNAI2	355	Homo sapiens OX=9606	Guanine nucleotide-binding protein G(i) subunit alpha-2 	1:Experimental evidence at protein level	0.9985	0.9989	3	1	1	6	1	1	114395.75	13242.103	13242.103			
sp|P57735|RAB25_HUMAN	P57735	RAB25_HUMAN	RAB25	213	Homo sapiens OX=9606	Ras-related protein Rab-25 	1:Experimental evidence at protein level	0.9985	0.9989	1	1	1	1	1	1	16387.09	16387.09	16387.09			
sp|Q04760|LGUL_HUMAN	Q04760	LGUL_HUMAN	GLO1	184	Homo sapiens OX=9606	Lactoylglutathione lyase 	1:Experimental evidence at protein level	0.9985	0.9947	1	1	1	1	1	1	29014.025	29014.025	29014.025	4M(15.9949)		
sp|Q86V81|THOC4_HUMAN	Q86V81	THOC4_HUMAN	ALYREF	257	Homo sapiens OX=9606	THO complex subunit 4 	1:Experimental evidence at protein level	0.9985	0.9989	1	1	1	2	2	2	39441.91	39441.91	39441.91			
sp|Q9BWM7|SFXN3_HUMAN	Q9BWM7	SFXN3_HUMAN	SFXN3	321	Homo sapiens OX=9606	Sideroflexin-3 	1:Experimental evidence at protein level	0.9985	0.9989	1	1	1	1	1	1	16417.01	16417.01	16417.01			
sp|P21964|COMT_HUMAN	P21964	COMT_HUMAN	COMT	271	Homo sapiens OX=9606	Catechol O-methyltransferase 	1:Experimental evidence at protein level	0.9984	0.9968	1	1	1	4	4	4	26891.338	26891.338	26891.338			
sp|Q9Y5K5|UCHL5_HUMAN	Q9Y5K5	UCHL5_HUMAN	UCHL5	329	Homo sapiens OX=9606	Ubiquitin carboxyl-terminal hydrolase isozyme L5 	1:Experimental evidence at protein level	0.9983	0.9947	1	1	1	2	2	2	18231.062	18231.062	18231.062	3M(15.9949)		
sp|O95251|KAT7_HUMAN	O95251	KAT7_HUMAN	KAT7	611	Homo sapiens OX=9606	Histone acetyltransferase KAT7 	1:Experimental evidence at protein level	0.9982	0.9987	1	1	1	1	1	1	9485.33	9485.33	9485.33	11M(15.9949)		
sp|P53814|SMTN_HUMAN	P53814	SMTN_HUMAN	SMTN	917	Homo sapiens OX=9606	Smoothelin 	1:Experimental evidence at protein level	0.9982	0.9968	2	2	2	2	2	2	19713.688	19713.688	19713.688			
sp|P14854|CX6B1_HUMAN	P14854	CX6B1_HUMAN	COX6B1	86	Homo sapiens OX=9606	Cytochrome c oxidase subunit 6B1 	1:Experimental evidence at protein level	0.9981	0.9952	1	1	1	1	1	1	73345.68	73345.68	73345.68			
sp|P57088|TMM33_HUMAN	P57088	TMM33_HUMAN	TMEM33	247	Homo sapiens OX=9606	Transmembrane protein 33 	1:Experimental evidence at protein level	0.9981	0.9969	1	1	1	1	1	1	14396.093	14396.093	14396.093			
sp|Q13616|CUL1_HUMAN	Q13616	CUL1_HUMAN	CUL1	776	Homo sapiens OX=9606	Cullin-1 	1:Experimental evidence at protein level	0.9981	0.9873	1	1	1	1	1	1	12274.618	12274.618	12274.618			
sp|Q9ULV0|MYO5B_HUMAN	Q9ULV0	MYO5B_HUMAN	MYO5B	1848	Homo sapiens OX=9606	Unconventional myosin-Vb 	1:Experimental evidence at protein level	0.9981	0.9968	1	1	1	1	1	1	22656.682	22656.682	22656.682			
sp|P02760|AMBP_HUMAN	P02760	AMBP_HUMAN	AMBP	352	Homo sapiens OX=9606	Protein AMBP 	1:Experimental evidence at protein level	0.9980	0.9956	1	1	1	3	3	3	14264.445	14264.445	14264.445	5C(57.0214)		
sp|P05166|PCCB_HUMAN	P05166	PCCB_HUMAN	PCCB	539	Homo sapiens OX=9606	Propionyl-CoA carboxylase beta chain, mitochondrial 	1:Experimental evidence at protein level	0.9980	0.9728	1	1	1	1	1	1	14480.774	14480.774	14480.774			
sp|Q92930|RAB8B_HUMAN	Q92930	RAB8B_HUMAN	RAB8B	207	Homo sapiens OX=9606	Ras-related protein Rab-8B 	1:Experimental evidence at protein level	0.9980	0.9985	4	1	1	12	1	1	75243.305	7097.362	7097.362			
sp|P08237|PFKAM_HUMAN	P08237	PFKAM_HUMAN	PFKM	780	Homo sapiens OX=9606	ATP-dependent 6-phosphofructokinase, muscle type 	1:Experimental evidence at protein level	0.9978	0.9862	4	2	2	4	2	2	93973.25	22686.377	22686.377			
sp|P56199|ITA1_HUMAN	P56199	ITA1_HUMAN	ITGA1	1179	Homo sapiens OX=9606	Integrin alpha-1 	1:Experimental evidence at protein level	0.9977	0.9972	1	1	1	1	1	1	75472.805	75472.805	75472.805	8N(54.0474)		
sp|Q99615|DNJC7_HUMAN	Q99615	DNJC7_HUMAN	DNAJC7	494	Homo sapiens OX=9606	DnaJ homolog subfamily C member 7 	1:Experimental evidence at protein level	0.9977	0.9958	1	1	1	1	1	1	18525.275	18525.275	18525.275	5M(15.9949), 6M(15.9949)		
sp|P00751|CFAB_HUMAN	P00751	CFAB_HUMAN	CFB	764	Homo sapiens OX=9606	Complement factor B 	1:Experimental evidence at protein level	0.9976	0.9954	1	1	1	1	1	1	15026.317	15026.317	15026.317			
sp|P05164|PERM_HUMAN	P05164	PERM_HUMAN	MPO	745	Homo sapiens OX=9606	Myeloperoxidase 	1:Experimental evidence at protein level	0.9976	0.9982	2	1	1	5	1	1	32137.473	20342.057	20342.057			
sp|Q15388|TOM20_HUMAN	Q15388	TOM20_HUMAN	TOMM20	145	Homo sapiens OX=9606	Mitochondrial import receptor subunit TOM20 homolog 	1:Experimental evidence at protein level	0.9976	0.9976	1	1	1	1	1	1	9389.199	9389.199	9389.199			
sp|Q08722|CD47_HUMAN	Q08722	CD47_HUMAN	CD47	323	Homo sapiens OX=9606	Leukocyte surface antigen CD47 	1:Experimental evidence at protein level	0.9975	0.9951	2	2	2	2	2	2	15283.71	15283.71	15283.71			
sp|O43396|TXNL1_HUMAN	O43396	TXNL1_HUMAN	TXNL1	289	Homo sapiens OX=9606	Thioredoxin-like protein 1 	1:Experimental evidence at protein level	0.9974	0.9884	2	2	2	3	3	3	33155.812	33155.812	33155.812	8M(15.9949)		
sp|Q14344|GNA13_HUMAN	Q14344	GNA13_HUMAN	GNA13	377	Homo sapiens OX=9606	Guanine nucleotide-binding protein subunit alpha-13 	1:Experimental evidence at protein level	0.9974	0.9981	2	1	1	4	2	2	101386.82	17691.041	17691.041	3M(15.9949), 8M(15.9949)		
sp|Q92888|ARHG1_HUMAN	Q92888	ARHG1_HUMAN	ARHGEF1	912	Homo sapiens OX=9606	Rho guanine nucleotide exchange factor 1 	1:Experimental evidence at protein level	0.9972	0.9979	1	1	1	3	3	3	21940.252	21940.252	21940.252			
sp|Q9BY44|EIF2A_HUMAN	Q9BY44	EIF2A_HUMAN	EIF2A	585	Homo sapiens OX=9606	Eukaryotic translation initiation factor 2A 	1:Experimental evidence at protein level	0.9971	0.9954	1	1	1	2	2	2	16490.574	16490.574	16490.574			
sp|P57740|NU107_HUMAN	P57740	NU107_HUMAN	NUP107	925	Homo sapiens OX=9606	Nuclear pore complex protein Nup107 	1:Experimental evidence at protein level	0.9970	0.9851	1	1	1	1	1	1	14489.82	14489.82	14489.82			
sp|Q9Y6E2|BZW2_HUMAN	Q9Y6E2	BZW2_HUMAN	BZW2	419	Homo sapiens OX=9606	Basic leucine zipper and W2 domain-containing protein 2 	1:Experimental evidence at protein level	0.9965	0.9974	1	1	1	1	1	1	14351.06	14351.06	14351.06			
sp|A0A0C4DH25|KVD20_HUMAN	A0A0C4DH25	KVD20_HUMAN	IGKV3D-20	116	Homo sapiens OX=9606	Immunoglobulin kappa variable 3D-20 	3:Protein inferred from homology	0.9962	0.9972	2	1	2	4	2	4	29045.621	20890.326	29045.621			
sp|Q92506|DHB8_HUMAN	Q92506	DHB8_HUMAN	HSD17B8	261	Homo sapiens OX=9606	(3R)-3-hydroxyacyl-CoA dehydrogenase 	1:Experimental evidence at protein level	0.9962	0.9868	1	1	1	2	2	2	9727.859	9727.859	9727.859			
sp|P30876|RPB2_HUMAN	P30876	RPB2_HUMAN	POLR2B	1174	Homo sapiens OX=9606	DNA-directed RNA polymerase II subunit RPB2 	1:Experimental evidence at protein level	0.9958	0.9955	1	1	1	1	1	1	21006.076	21006.076	21006.076			
sp|P19474|RO52_HUMAN	P19474	RO52_HUMAN	TRIM21	475	Homo sapiens OX=9606	E3 ubiquitin-protein ligase TRIM21 	1:Experimental evidence at protein level	0.9946	0.9881	1	1	1	1	1	1	14177.48	14177.48	14177.48			
sp|P09668|CATH_HUMAN	P09668	CATH_HUMAN	CTSH	335	Homo sapiens OX=9606	Pro-cathepsin H 	1:Experimental evidence at protein level	0.9928	0.9947	1	1	1	1	1	1	4434.8857	4434.8857	4434.8857	3M(15.9949)		
sp|Q9BRJ2|RM45_HUMAN	Q9BRJ2	RM45_HUMAN	MRPL45	306	Homo sapiens OX=9606	39S ribosomal protein L45, mitochondrial 	1:Experimental evidence at protein level	0.9922	0.9899	1	1	1	1	1	1	17138.098	17138.098	17138.098			
sp|P85037|FOXK1_HUMAN	P85037	FOXK1_HUMAN	FOXK1	733	Homo sapiens OX=9606	Forkhead box protein K1 	1:Experimental evidence at protein level	0.9920	0.9941	1	1	1	2	2	2	15303.555	15303.555	15303.555			
sp|Q15397|PUM3_HUMAN	Q15397	PUM3_HUMAN	PUM3	648	Homo sapiens OX=9606	Pumilio homolog 3 	1:Experimental evidence at protein level	0.9917	0.9898	1	1	1	1	1	1	9495.885	9495.885	9495.885			
sp|Q9HBH1|DEFM_HUMAN	Q9HBH1	DEFM_HUMAN	PDF	243	Homo sapiens OX=9606	Peptide deformylase, mitochondrial 	1:Experimental evidence at protein level	0.9908	0.9838	1	1	1	2	2	2	15976.156	15976.156	15976.156			
sp|A0A0B4J2H0|HV69D_HUMAN	A0A0B4J2H0	HV69D_HUMAN	IGHV1-69D	117	Homo sapiens OX=9606	Immunoglobulin heavy variable 1-69D 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	2	0	2	23015.604	0	23015.604	9C(57.0214)		sp|A0A0C4DH29|HV103_HUMAN, sp|P01742|HV169_HUMAN, sp|P01743|HV146_HUMAN, sp|P0DP01|HV108_HUMAN
sp|A1L0T0|HACL2_HUMAN	A1L0T0	HACL2_HUMAN	ILVBL	632	Homo sapiens OX=9606	2-hydroxyacyl-CoA lyase 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	21521.805	21521.805	21521.805			
sp|O00757|F16P2_HUMAN	O00757	F16P2_HUMAN	FBP2	339	Homo sapiens OX=9606	Fructose-1,6-bisphosphatase isozyme 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	1	0	1	24303.25	0	24303.25	5M(15.9949)		sp|P09467|F16P1_HUMAN
sp|O15347|HMGB3_HUMAN	O15347	HMGB3_HUMAN	HMGB3	200	Homo sapiens OX=9606	High mobility group protein B3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	51485.918	51485.918	51485.918			
sp|O43237|DC1L2_HUMAN	O43237	DC1L2_HUMAN	DYNC1LI2	492	Homo sapiens OX=9606	Cytoplasmic dynein 1 light intermediate chain 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	23987.195	23987.195	23987.195			
sp|O43264|ZW10_HUMAN	O43264	ZW10_HUMAN	ZW10	779	Homo sapiens OX=9606	Centromere/kinetochore protein zw10 homolog 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	11702.909	11702.909	11702.909	3M(15.9949)		
sp|O43290|SNUT1_HUMAN	O43290	SNUT1_HUMAN	SART1	800	Homo sapiens OX=9606	U4/U6.U5 tri-snRNP-associated protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	24157.393	24157.393	24157.393			
sp|O43294|TGFI1_HUMAN	O43294	TGFI1_HUMAN	TGFB1I1	461	Homo sapiens OX=9606	Transforming growth factor beta-1-induced transcript 1 protein 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	13806.801	13806.801	13806.801			
sp|O75323|NIPS2_HUMAN	O75323	NIPS2_HUMAN	NIPSNAP2	286	Homo sapiens OX=9606	Protein NipSnap homolog 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	57169.387	57169.387	57169.387			
sp|O75368|SH3L1_HUMAN	O75368	SH3L1_HUMAN	SH3BGRL	114	Homo sapiens OX=9606	SH3 domain-binding glutamic acid-rich-like protein 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	24023.014	24023.014	24023.014			
sp|O95394|AGM1_HUMAN	O95394	AGM1_HUMAN	PGM3	542	Homo sapiens OX=9606	Phosphoacetylglucosamine mutase 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	7634.5015	7634.5015	7634.5015			
sp|O95487|SC24B_HUMAN	O95487	SC24B_HUMAN	SEC24B	1268	Homo sapiens OX=9606	Protein transport protein Sec24B 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	12706.749	12706.749	12706.749	N-term(42.0106)		
sp|O96008|TOM40_HUMAN	O96008	TOM40_HUMAN	TOMM40	361	Homo sapiens OX=9606	Mitochondrial import receptor subunit TOM40 homolog 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	17760.945	17760.945	17760.945	9M(15.9949)		
sp|P00441|SODC_HUMAN	P00441	SODC_HUMAN	SOD1	154	Homo sapiens OX=9606	Superoxide dismutase [Cu-Zn] 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	10328.5	10328.5	10328.5			
sp|P01591|IGJ_HUMAN	P01591	IGJ_HUMAN	JCHAIN	159	Homo sapiens OX=9606	Immunoglobulin J chain 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	57516.67	57516.67	57516.67			
sp|P01700|LV147_HUMAN	P01700	LV147_HUMAN	IGLV1-47	117	Homo sapiens OX=9606	Immunoglobulin lambda variable 1-47 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	8552.799	8552.799	8552.799			
sp|P02461|CO3A1_HUMAN	P02461	CO3A1_HUMAN	COL3A1	1466	Homo sapiens OX=9606	Collagen alpha-1(III) chain 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	181095.67	181095.67	181095.67			
sp|P02730|B3AT_HUMAN	P02730	B3AT_HUMAN	SLC4A1	911	Homo sapiens OX=9606	Band 3 anion transport protein 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	14665.128	14665.128	14665.128			
sp|P05114|HMGN1_HUMAN	P05114	HMGN1_HUMAN	HMGN1	100	Homo sapiens OX=9606	Non-histone chromosomal protein HMG-14 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	13393.384	13393.384	13393.384			
sp|P05204|HMGN2_HUMAN	P05204	HMGN2_HUMAN	HMGN2	90	Homo sapiens OX=9606	Non-histone chromosomal protein HMG-17 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	2	0	2	18700.625	0	18700.625			sp|Q15651|HMGN3_HUMAN
sp|P05451|REG1A_HUMAN	P05451	REG1A_HUMAN	REG1A	166	Homo sapiens OX=9606	Lithostathine-1-alpha 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	1	0	1	27154.156	0	27154.156	3C(57.0214)		sp|P48304|REG1B_HUMAN
sp|P06454|PTMA_HUMAN	P06454	PTMA_HUMAN	PTMA	111	Homo sapiens OX=9606	Prothymosin alpha 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	26946.982	26946.982	26946.982	N-term(42.0106)		
sp|P09110|THIK_HUMAN	P09110	THIK_HUMAN	ACAA1	424	Homo sapiens OX=9606	3-ketoacyl-CoA thiolase, peroxisomal 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	13484.332	13484.332	13484.332			
sp|P16298|PP2BB_HUMAN	P16298	PP2BB_HUMAN	PPP3CB	524	Homo sapiens OX=9606	Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	1	0	1	26580.943	0	26580.943			sp|Q08209|PP2BA_HUMAN
sp|P17096|HMGA1_HUMAN	P17096	HMGA1_HUMAN	HMGA1	107	Homo sapiens OX=9606	High mobility group protein HMG-I/HMG-Y 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	9022.279	9022.279	9022.279			
sp|P19075|TSN8_HUMAN	P19075	TSN8_HUMAN	TSPAN8	237	Homo sapiens OX=9606	Tetraspanin-8 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	172202.0	172202.0	172202.0			
sp|P19388|RPAB1_HUMAN	P19388	RPAB1_HUMAN	POLR2E	210	Homo sapiens OX=9606	DNA-directed RNA polymerases I, II, and III subunit RPABC1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	16027.915	16027.915	16027.915	9M(15.9949)		
sp|P28799|GRN_HUMAN	P28799	GRN_HUMAN	GRN	593	Homo sapiens OX=9606	Progranulin 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	10379.052	10379.052	10379.052	10C(57.0214), 9M(15.9949)		
sp|P30049|ATPD_HUMAN	P30049	ATPD_HUMAN	ATP5F1D	168	Homo sapiens OX=9606	ATP synthase subunit delta, mitochondrial 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	4	4	4	25643.695	25643.695	25643.695			
sp|P30519|HMOX2_HUMAN	P30519	HMOX2_HUMAN	HMOX2	316	Homo sapiens OX=9606	Heme oxygenase 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	17845.959	17845.959	17845.959	2M(15.9949)		
sp|P36507|MP2K2_HUMAN	P36507	MP2K2_HUMAN	MAP2K2	400	Homo sapiens OX=9606	Dual specificity mitogen-activated protein kinase kinase 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	1	0	1	24769.375	0	24769.375			sp|Q02750|MP2K1_HUMAN
sp|P37059|DHB2_HUMAN	P37059	DHB2_HUMAN	HSD17B2	387	Homo sapiens OX=9606	17-beta-hydroxysteroid dehydrogenase type 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	8	8	8	22356.047	22356.047	22356.047	13M(15.9949), 7M(15.9949)		
sp|P40938|RFC3_HUMAN	P40938	RFC3_HUMAN	RFC3	356	Homo sapiens OX=9606	Replication factor C subunit 3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	29033.904	29033.904	29033.904			
sp|P41236|IPP2_HUMAN	P41236	IPP2_HUMAN	PPP1R2	205	Homo sapiens OX=9606	Protein phosphatase inhibitor 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	1	0	1	10352.95	0	10352.95	7M(15.9949)		sp|Q6NXS1|IPP2B_HUMAN
sp|P42574|CASP3_HUMAN	P42574	CASP3_HUMAN	CASP3	277	Homo sapiens OX=9606	Caspase-3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	26957.912	26957.912	26957.912			
sp|P46783|RS10_HUMAN	P46783	RS10_HUMAN	RPS10	165	Homo sapiens OX=9606	40S ribosomal protein S10 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	3	0	3	5511.896	0	5511.896			sp|Q9NQ39|RS10L_HUMAN
sp|P49247|RPIA_HUMAN	P49247	RPIA_HUMAN	RPIA	311	Homo sapiens OX=9606	Ribose-5-phosphate isomerase 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	10554.902	10554.902	10554.902	12M(15.9949), 5M(15.9949)		
sp|P49585|PCY1A_HUMAN	P49585	PCY1A_HUMAN	PCYT1A	367	Homo sapiens OX=9606	Choline-phosphate cytidylyltransferase A 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	1	0	1	25487.299	0	25487.299			sp|Q9Y5K3|PCY1B_HUMAN
sp|P49770|EI2BB_HUMAN	P49770	EI2BB_HUMAN	EIF2B2	351	Homo sapiens OX=9606	Translation initiation factor eIF-2B subunit beta 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	12243.964	12243.964	12243.964	14M(15.9949), 1M(15.9949)		
sp|P52943|CRIP2_HUMAN	P52943	CRIP2_HUMAN	CRIP2	208	Homo sapiens OX=9606	Cysteine-rich protein 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	11614.698	11614.698	11614.698	14C(57.0214)		
sp|P55854|SUMO3_HUMAN	P55854	SUMO3_HUMAN	SUMO3	103	Homo sapiens OX=9606	Small ubiquitin-related modifier 3 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	5	0	5	55140.582	0	55140.582			sp|P61956|SUMO2_HUMAN, sp|Q6EEV6|SUMO4_HUMAN
sp|P61964|WDR5_HUMAN	P61964	WDR5_HUMAN	WDR5	334	Homo sapiens OX=9606	WD repeat-containing protein 5 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	13567.278	13567.278	13567.278	N-term(42.0106)		
sp|P62140|PP1B_HUMAN	P62140	PP1B_HUMAN	PPP1CB	327	Homo sapiens OX=9606	Serine/threonine-protein phosphatase PP1-beta catalytic subunit 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	65607.81	65607.81	65607.81	4M(15.9949)		
sp|P62306|RUXF_HUMAN	P62306	RUXF_HUMAN	SNRPF	86	Homo sapiens OX=9606	Small nuclear ribonucleoprotein F 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	10	10	10	18576.982	18576.982	18576.982	11M(15.9949)		
sp|P62318|SMD3_HUMAN	P62318	SMD3_HUMAN	SNRPD3	126	Homo sapiens OX=9606	Small nuclear ribonucleoprotein Sm D3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	70963.32	70963.32	70963.32			
sp|P62847|RS24_HUMAN	P62847	RS24_HUMAN	RPS24	133	Homo sapiens OX=9606	40S ribosomal protein S24 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	4	4	4	12944.435	12944.435	12944.435	3M(15.9949)		
sp|P82650|RT22_HUMAN	P82650	RT22_HUMAN	MRPS22	360	Homo sapiens OX=9606	28S ribosomal protein S22, mitochondrial 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	16932.326	16932.326	16932.326	2M(15.9949)		
sp|P84090|ERH_HUMAN	P84090	ERH_HUMAN	ERH	104	Homo sapiens OX=9606	Enhancer of rudimentary homolog 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	4	4	4	14410.228	14410.228	14410.228	N-term(42.0106)		
sp|P84095|RHOG_HUMAN	P84095	RHOG_HUMAN	RHOG	191	Homo sapiens OX=9606	Rho-related GTP-binding protein RhoG 	1:Experimental evidence at protein level	0.9901	0.9927	2	1	1	4	3	3	55638.5	22218.8	22218.8			
sp|Q01523|DEF5_HUMAN	Q01523	DEF5_HUMAN	DEFA5	94	Homo sapiens OX=9606	Defensin-5 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	78494.55	78494.55	78494.55	7C(57.0214)		
sp|Q04941|PLP2_HUMAN	Q04941	PLP2_HUMAN	PLP2	152	Homo sapiens OX=9606	Proteolipid protein 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	89209.445	89209.445	89209.445			
sp|Q12888|TP53B_HUMAN	Q12888	TP53B_HUMAN	TP53BP1	1972	Homo sapiens OX=9606	TP53-binding protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	7	7	7	13998.605	13998.605	13998.605			
sp|Q13642|FHL1_HUMAN	Q13642	FHL1_HUMAN	FHL1	323	Homo sapiens OX=9606	Four and a half LIM domains protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	61358.34	61358.34	61358.34			
sp|Q16186|ADRM1_HUMAN	Q16186	ADRM1_HUMAN	ADRM1	407	Homo sapiens OX=9606	Proteasomal ubiquitin receptor ADRM1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	66318.95	66318.95	66318.95			
sp|Q16666|IF16_HUMAN	Q16666	IF16_HUMAN	IFI16	785	Homo sapiens OX=9606	Gamma-interferon-inducible protein 16 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	19108.531	19108.531	19108.531			
sp|Q4G0F5|VP26B_HUMAN	Q4G0F5	VP26B_HUMAN	VPS26B	336	Homo sapiens OX=9606	Vacuolar protein sorting-associated protein 26B 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	16469.309	16469.309	16469.309			
sp|Q5VW32|BROX_HUMAN	Q5VW32	BROX_HUMAN	BROX	411	Homo sapiens OX=9606	BRO1 domain-containing protein BROX 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	9423.398	9423.398	9423.398			
sp|Q6P5R6|RL22L_HUMAN	Q6P5R6	RL22L_HUMAN	RPL22L1	122	Homo sapiens OX=9606	60S ribosomal protein L22-like 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	7007.8267	7007.8267	7007.8267			
sp|Q7L0Y3|TM10C_HUMAN	Q7L0Y3	TM10C_HUMAN	TRMT10C	403	Homo sapiens OX=9606	tRNA methyltransferase 10 homolog C 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	10709.722	10709.722	10709.722			
sp|Q7L9L4|MOB1B_HUMAN	Q7L9L4	MOB1B_HUMAN	MOB1B	216	Homo sapiens OX=9606	MOB kinase activator 1B 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	1	0	1	28967.01	0	28967.01			sp|Q9H8S9|MOB1A_HUMAN
sp|Q7LG56|RIR2B_HUMAN	Q7LG56	RIR2B_HUMAN	RRM2B	351	Homo sapiens OX=9606	Ribonucleoside-diphosphate reductase subunit M2 B 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	7437.0835	7437.0835	7437.0835			
