Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	10mMDTT_1 Spectral Count	10mMDTT_2 Spectral Count	10mMDTT_3 Spectral Count	10mMDTT_4 Spectral Count	10mMDTT_5 Spectral Count	10mMDTT_6 Spectral Count	20mMDTT_1 Spectral Count	20mMDTT_2 Spectral Count	20mMDTT_3 Spectral Count	20mMDTT_4 Spectral Count	20mMDTT_5 Spectral Count	20mMDTT_6 Spectral Count	20mMTCEP_1 Spectral Count	20mMTCEP_2 Spectral Count	20mMTCEP_3 Spectral Count	20mMTCEP_4 Spectral Count	20mMTCEP_5 Spectral Count	20mMTCEP_6 Spectral Count	45mMTCEP_1 Spectral Count	45mMTCEP_2 Spectral Count	45mMTCEP_3 Spectral Count	45mMTCEP_4 Spectral Count	45mMTCEP_5 Spectral Count	45mMTCEP_6 Spectral Count	InGelv1_1 Spectral Count	InGelv1_2 Spectral Count	InGelv1_3 Spectral Count	InGelv1_4 Spectral Count	MLQC_1 Spectral Count	MLQC_2 Spectral Count	MLQC_3 Spectral Count	10mMDTT_1 Unique Spectral Count	10mMDTT_2 Unique Spectral Count	10mMDTT_3 Unique Spectral Count	10mMDTT_4 Unique Spectral Count	10mMDTT_5 Unique Spectral Count	10mMDTT_6 Unique Spectral Count	20mMDTT_1 Unique Spectral Count	20mMDTT_2 Unique Spectral Count	20mMDTT_3 Unique Spectral Count	20mMDTT_4 Unique Spectral Count	20mMDTT_5 Unique Spectral Count	20mMDTT_6 Unique Spectral Count	20mMTCEP_1 Unique Spectral Count	20mMTCEP_2 Unique Spectral Count	20mMTCEP_3 Unique Spectral Count	20mMTCEP_4 Unique Spectral Count	20mMTCEP_5 Unique Spectral Count	20mMTCEP_6 Unique Spectral Count	45mMTCEP_1 Unique Spectral Count	45mMTCEP_2 Unique Spectral Count	45mMTCEP_3 Unique Spectral Count	45mMTCEP_4 Unique Spectral Count	45mMTCEP_5 Unique Spectral Count	45mMTCEP_6 Unique Spectral Count	InGelv1_1 Unique Spectral Count	InGelv1_2 Unique Spectral Count	InGelv1_3 Unique Spectral Count	InGelv1_4 Unique Spectral Count	MLQC_1 Unique Spectral Count	MLQC_2 Unique Spectral Count	MLQC_3 Unique Spectral Count	10mMDTT_1 Total Spectral Count	10mMDTT_2 Total Spectral Count	10mMDTT_3 Total Spectral Count	10mMDTT_4 Total Spectral Count	10mMDTT_5 Total Spectral Count	10mMDTT_6 Total Spectral Count	20mMDTT_1 Total Spectral Count	20mMDTT_2 Total Spectral Count	20mMDTT_3 Total Spectral Count	20mMDTT_4 Total Spectral Count	20mMDTT_5 Total Spectral Count	20mMDTT_6 Total Spectral Count	20mMTCEP_1 Total Spectral Count	20mMTCEP_2 Total Spectral Count	20mMTCEP_3 Total Spectral Count	20mMTCEP_4 Total Spectral Count	20mMTCEP_5 Total Spectral Count	20mMTCEP_6 Total Spectral Count	45mMTCEP_1 Total Spectral Count	45mMTCEP_2 Total Spectral Count	45mMTCEP_3 Total Spectral Count	45mMTCEP_4 Total Spectral Count	45mMTCEP_5 Total Spectral Count	45mMTCEP_6 Total Spectral Count	InGelv1_1 Total Spectral Count	InGelv1_2 Total Spectral Count	InGelv1_3 Total Spectral Count	InGelv1_4 Total Spectral Count	MLQC_1 Total Spectral Count	MLQC_2 Total Spectral Count	MLQC_3 Total Spectral Count	10mMDTT_1 Intensity	10mMDTT_2 Intensity	10mMDTT_3 Intensity	10mMDTT_4 Intensity	10mMDTT_5 Intensity	10mMDTT_6 Intensity	20mMDTT_1 Intensity	20mMDTT_2 Intensity	20mMDTT_3 Intensity	20mMDTT_4 Intensity	20mMDTT_5 Intensity	20mMDTT_6 Intensity	20mMTCEP_1 Intensity	20mMTCEP_2 Intensity	20mMTCEP_3 Intensity	20mMTCEP_4 Intensity	20mMTCEP_5 Intensity	20mMTCEP_6 Intensity	45mMTCEP_1 Intensity	45mMTCEP_2 Intensity	45mMTCEP_3 Intensity	45mMTCEP_4 Intensity	45mMTCEP_5 Intensity	45mMTCEP_6 Intensity	InGelv1_1 Intensity	InGelv1_2 Intensity	InGelv1_3 Intensity	InGelv1_4 Intensity	MLQC_1 Intensity	MLQC_2 Intensity	MLQC_3 Intensity	10mMDTT_1 MaxLFQ Intensity	10mMDTT_2 MaxLFQ Intensity	10mMDTT_3 MaxLFQ Intensity	10mMDTT_4 MaxLFQ Intensity	10mMDTT_5 MaxLFQ Intensity	10mMDTT_6 MaxLFQ Intensity	20mMDTT_1 MaxLFQ Intensity	20mMDTT_2 MaxLFQ Intensity	20mMDTT_3 MaxLFQ Intensity	20mMDTT_4 MaxLFQ Intensity	20mMDTT_5 MaxLFQ Intensity	20mMDTT_6 MaxLFQ Intensity	20mMTCEP_1 MaxLFQ Intensity	20mMTCEP_2 MaxLFQ Intensity	20mMTCEP_3 MaxLFQ Intensity	20mMTCEP_4 MaxLFQ Intensity	20mMTCEP_5 MaxLFQ Intensity	20mMTCEP_6 MaxLFQ Intensity	45mMTCEP_1 MaxLFQ Intensity	45mMTCEP_2 MaxLFQ Intensity	45mMTCEP_3 MaxLFQ Intensity	45mMTCEP_4 MaxLFQ Intensity	45mMTCEP_5 MaxLFQ Intensity	45mMTCEP_6 MaxLFQ Intensity	InGelv1_1 MaxLFQ Intensity	InGelv1_2 MaxLFQ Intensity	InGelv1_3 MaxLFQ Intensity	InGelv1_4 MaxLFQ Intensity	MLQC_1 MaxLFQ Intensity	MLQC_2 MaxLFQ Intensity	MLQC_3 MaxLFQ Intensity	Indistinguishable Proteins
CON_CASA1|SWISS-PROT:P02662	CON_CASA1|SWISS-PROT:P02662 Alpha-S1-casein - Bos taurus (Bovine).	CON_CASA1|SWISS-PROT:P02662 Alpha-S1-casein - Bos taurus (Bovine).		199			Alpha-S1-casein	1.0	0.999	2	5	5	5	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	292349.56	277137.06	0.0	0.0	53054.336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153754.66	145546.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CON_CASA2|SWISS-PROT:P02663	CON_CASA2|SWISS-PROT:P02663 Alpha-S2-casein [Contains: Casocidin-1 - Bos taurus (Bovine).	CON_CASA2|SWISS-PROT:P02663 Alpha-S2-casein [Contains: Casocidin-1 - Bos taurus (Bovine).		207			Alpha-S2-casein	0.9214	0.999	1	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	82265.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CON_CASB|SWISS-PROT:P02666	CON_CASB|SWISS-PROT:P02666 Beta-casein - Bos taurus (Bovine).	CON_CASB|SWISS-PROT:P02666 Beta-casein - Bos taurus (Bovine).		209			Beta-casein	0.9997	0.999	2	3	3	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	45522.74	0.0	0.0	33738.477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CON_CASK|SWISS-PROT:P02668	CON_CASK|SWISS-PROT:P02668 Kappa-casein [Contains: Casoxin C; Casoxin 6; Casoxin A; Casoxin B; Casoplatelin	CON_CASK|SWISS-PROT:P02668 Kappa-casein [Contains: Casoxin C; Casoxin 6; Casoxin A; Casoxin B; Casoplatelin		169			Kappa-casein	0.8359	0.9977	1	2	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	114172.08	108137.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CON_DHE3_BOVIN|SWISS-PROT:P00366	CON_DHE3_BOVIN|SWISS-PROT:P00366 Bovine glutamate dehydrogenase 1, mitochondrial precursor (E.C. 1.4.1.3)	CON_DHE3_BOVIN|SWISS-PROT:P00366 Bovine glutamate dehydrogenase 1, mitochondrial precursor (E.C. 1.4.1.3)		558			Bovine	1.0	0.999	125	82	82	7049	4	3	1	1	4	3	3	2	3	2	5	2	2	6	0	3	1	2	2	1	4	1	3	0	6	5	5	5	2	1	0	4	3	1	1	4	3	3	2	3	2	5	2	2	6	0	3	1	2	2	1	4	1	3	0	6	5	5	5	2	1	0	251	258	241	250	233	236	240	257	244	233	262	246	246	253	0	247	229	237	247	249	260	257	227	0	262	259	256	256	294	319	0	271902.06	157111.84	179065.36	47482.785	283294.62	287517.03	300550.75	50759.14	97163.18	55456.453	303559.5	270049.0	345714.7	144009.77	0.0	116923.266	277104.8	88269.42	286612.56	0.0	161352.28	101112.45	88124.65	0.0	794401.06	704480.75	913554.2	891018.3	0.0	0.0	0.0	200663.7	166503.7	0.0	0.0	0.0	253888.8	246415.62	0.0	102704.0	0.0	256394.97	0.0	0.0	150307.67	0.0	118197.62	0.0	0.0	234330.22	0.0	155126.28	0.0	97688.07	0.0	559465.2	537199.94	578351.3	570659.8	0.0	0.0	0.0	
CON_IPI00009865.2|SWISS-PROT:P13645	CON_IPI00009865.2|SWISS-PROT:P13645 Tax_Id=9606 Gene_Symbol=KRT10 Keratin, type I cytoskeletal 10	CON_IPI00009865.2|SWISS-PROT:P13645 Tax_Id=9606 Gene_Symbol=KRT10 Keratin, type I cytoskeletal 10		593			Tax_Id=9606	1.0	0.999	70	2969	1941	3181	82	79	97	97	160	155	100	94	92	96	65	69	124	132	157	155	105	103	82	89	73	71	190	188	73	67	85	58	10	13	8	57	52	63	64	109	103	60	59	52	56	41	44	84	86	104	102	70	59	57	63	49	48	120	129	47	43	56	37	9	11	7	85	89	107	106	169	166	108	101	103	104	70	76	132	144	168	159	109	108	89	97	78	76	205	194	74	68	92	65	12	15	12	1078644.0	1087390.5	1613456.8	1459255.1	3821700.2	3956331.0	1839031.5	1770397.1	1665196.5	1667996.0	865786.4	848122.4	3111963.5	3064519.5	3438877.5	3450078.2	1512423.2	1480068.5	1435041.4	1451571.2	995820.2	976548.4	4285360.0	4397530.5	1707673.0	1151981.4	2027601.8	1163644.0	105509.266	106841.31	95585.37	752982.1	743892.6	1144819.2	1117057.2	2609990.5	2621638.0	1299302.6	1315583.0	1018026.9	1038252.2	690798.0	697235.1	2059823.9	1968947.0	2432232.8	2478137.0	1134698.2	1130114.8	1023496.56	1040939.75	785738.5	782039.4	3228270.5	3274346.2	961395.44	817739.25	1196148.1	764424.75	69121.49	73656.46	65227.44	
CON_IPI00009867.3|SWISS-PROT:P13647	CON_IPI00009867.3|SWISS-PROT:P13647 Tax_Id=9606 Gene_Symbol=KRT5 Keratin, type II cytoskeletal 5	CON_IPI00009867.3|SWISS-PROT:P13647 Tax_Id=9606 Gene_Symbol=KRT5 Keratin, type II cytoskeletal 5		590			Tax_Id=9606	1.0	0.999	49	560	108	1206	10	9	26	37	21	23	20	16	20	22	15	11	21	17	33	28	29	19	15	18	10	12	37	41	13	8	19	10	0	0	0	2	2	5	9	4	4	3	3	3	2	3	2	4	4	6	3	5	3	4	3	1	2	10	8	3	3	4	3	0	0	0	28	29	47	67	54	45	36	38	46	43	40	30	45	40	63	56	46	38	33	36	23	29	70	80	37	30	43	34	0	0	0	217762.38	227288.62	637880.9	556982.44	428667.06	431291.5	299991.8	277103.4	385117.38	385986.66	241059.44	236397.56	482564.78	468688.12	499419.3	481052.5	429944.88	406743.38	284116.2	269306.5	239751.16	224771.72	875439.9	878679.44	286991.66	0.0	348071.7	179185.53	0.0	0.0	0.0	171699.27	160341.52	446390.12	449248.06	325412.22	321713.06	247322.42	248474.7	303132.1	295347.28	211308.97	202809.34	332143.53	330559.9	370021.62	360214.66	324626.7	316200.66	215868.19	223100.9	188836.6	181303.02	625147.0	581232.44	288336.78	261884.2	343464.0	233494.88	0.0	0.0	0.0	
CON_IPI00011694.1|SWISS-PROT:P07477	CON_IPI00011694.1|SWISS-PROT:P07477 Tax_Id=9606 Gene_Symbol=PRSS1 Trypsin-1 precursor	CON_IPI00011694.1|SWISS-PROT:P07477 Tax_Id=9606 Gene_Symbol=PRSS1 Trypsin-1 precursor		247			Tax_Id=9606	0.9941	0.9976	3	4	4	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CON_IPI00017870.1|TREMBL:Q9H552	CON_IPI00017870.1|TREMBL:Q9H552 Tax_Id=9606 Gene_Symbol=- Keratin-8-like protein 1	CON_IPI00017870.1|TREMBL:Q9H552 Tax_Id=9606 Gene_Symbol=- Keratin-8-like protein 1		499			Tax_Id=9606	0.9995	0.999	20	3	1	78	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	20	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39259.195	0.0	33598.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CON_IPI00019359.3|SWISS-PROT:P35527	CON_IPI00019359.3|SWISS-PROT:P35527 Tax_Id=9606 Gene_Symbol=KRT9 Keratin, type I cytoskeletal 9	CON_IPI00019359.3|SWISS-PROT:P35527 Tax_Id=9606 Gene_Symbol=KRT9 Keratin, type I cytoskeletal 9		623			Tax_Id=9606	1.0	0.999	98	4197	3999	4197	117	119	261	248	122	117	159	177	186	183	115	124	137	136	204	197	219	222	118	117	119	130	139	166	100	52	118	74	5	7	9	114	109	252	239	114	108	152	170	176	176	111	117	129	125	193	193	215	218	113	109	114	125	126	160	99	51	111	67	3	5	5	117	119	261	248	122	117	159	177	186	183	115	124	137	136	204	197	219	222	118	117	119	130	139	166	100	52	118	74	5	7	9	1438165.8	1402881.0	6654623.5	6744208.0	1632946.9	1653612.0	3513052.0	3214450.5	3916302.2	3516246.2	2100099.0	1772029.0	2105307.2	2121002.2	4081379.5	4385663.0	4655085.0	4557531.5	1702134.0	1636426.2	2041835.5	2057383.2	3293420.5	2837342.5	3364327.0	1583319.5	3281544.8	1816591.8	49377.383	78517.734	80452.484	821084.6	819798.1	3522024.5	3523824.2	1023221.4	1041286.9	1674153.0	1649838.1	1846005.6	1794860.9	990621.94	962333.3	1241982.6	1267365.2	2075393.1	2150073.0	2208127.2	2201934.0	951632.7	983895.4	1108972.8	1120405.1	1732420.9	1673421.4	1112398.9	552738.8	1261477.4	712049.56	42847.727	43163.562	45074.613	
CON_IPI00021304.1|SWISS-PROT:P35908	CON_IPI00021304.1|SWISS-PROT:P35908 Tax_Id=9606 Gene_Symbol=KRT2 Keratin, type II cytoskeletal 2 epidermal	CON_IPI00021304.1|SWISS-PROT:P35908 Tax_Id=9606 Gene_Symbol=KRT2 Keratin, type II cytoskeletal 2 epidermal		645			Tax_Id=9606	1.0	0.999	103	2632	2232	3164	59	63	78	69	172	187	99	95	79	84	47	46	72	72	152	144	99	95	69	72	70	66	183	189	71	59	78	59	0	3	1	46	52	66	57	150	158	85	81	63	68	38	39	59	62	131	128	84	80	60	61	62	57	158	168	58	46	65	48	0	2	0	73	75	99	95	204	206	113	111	100	103	63	65	94	92	185	168	113	111	80	86	81	77	211	223	87	70	93	71	0	9	6	983588.44	895815.3	1856363.0	1979270.9	3049302.2	3061056.5	1644579.0	1661227.1	1495377.5	1563534.0	1001470.94	1038980.0	1367297.2	1407066.5	2397690.5	2487963.8	1467519.6	1463122.9	1304260.2	1235299.5	1095447.2	992055.0	4238317.0	4262743.0	1066140.1	809704.0	1328319.1	784606.75	0.0	59855.383	32353.713	468166.12	460993.72	610726.56	613113.5	1906118.1	1886003.4	816248.4	812175.0	686194.25	711283.1	429945.03	417352.38	694134.0	718958.75	1428577.8	1395169.6	717323.56	724695.5	689421.4	681349.3	511505.22	508306.9	2351565.2	2333431.2	700429.94	542936.1	836611.3	582440.4	0.0	73947.23	0.0	
CON_IPI00103481.3|SWISS-PROT:Q14CN4-1	CON_IPI00103481.3|SWISS-PROT:Q14CN4-1 Tax_Id=9606 Gene_Symbol=KRT72 Isoform 1 of Keratin, type II cytoskeletal 72	CON_IPI00103481.3|SWISS-PROT:Q14CN4-1 Tax_Id=9606 Gene_Symbol=KRT72 Isoform 1 of Keratin, type II cytoskeletal 72		511			Tax_Id=9606	0.9999	0.999	8	101	37	193	4	3	6	5	3	4	5	4	4	4	3	2	2	4	3	4	4	5	6	5	4	3	4	4	1	2	1	1	0	1	0	2	2	2	1	2	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	0	0	0	1	0	1	0	6	4	6	9	13	7	5	6	7	7	7	4	4	8	15	8	4	5	6	7	6	3	13	15	4	4	2	3	0	5	0	133537.66	126303.75	265359.72	243500.2	204459.94	227860.75	191423.03	213677.34	132854.34	183325.69	186264.0	96672.05	260562.84	206753.1	251136.88	257297.72	221315.14	217026.12	129706.33	196535.5	165782.66	165692.75	143692.17	245727.83	0.0	46408.266	0.0	0.0	0.0	0.0	0.0	75585.17	71100.37	142885.98	145800.31	124504.516	136688.98	115760.66	128920.7	80430.26	111124.39	113122.07	0.0	155744.62	126159.99	147521.88	148426.86	135043.48	132320.62	74454.49	118583.84	99938.28	101012.26	83612.01	144390.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CON_IPI00112947.1|SWISS-PROT:P19001	CON_IPI00112947.1|SWISS-PROT:P19001 Tax_Id=10090 Gene_Symbol=Krt19 Keratin, type I cytoskeletal 19	CON_IPI00112947.1|SWISS-PROT:P19001 Tax_Id=10090 Gene_Symbol=Krt19 Keratin, type I cytoskeletal 19		403			Tax_Id=10090	1.0	0.999	17	26	0	161	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	2	0	0	0	1	0	1	0	0	0	0	4	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	18	12	13	0	18	0	0	13	14	0	0	0	11	0	15	0	0	0	0	8	12	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172182.36	203821.58	216512.58	0.0	152671.38	0.0	0.0	160243.25	0.0	0.0	0.0	0.0	0.0	0.0	168450.42	0.0	0.0	0.0	0.0	33121.484	0.0	36609.246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88399.82	82985.42	85946.32	sp|P19001|K1C19_MOUSE
CON_IPI00136056.1|SWISS-PROT:P08730-1	CON_IPI00136056.1|SWISS-PROT:P08730-1 Tax_Id=10090 Gene_Symbol=Krt13 Isoform 1 of Keratin, type I cytoskeletal 13	CON_IPI00136056.1|SWISS-PROT:P08730-1 Tax_Id=10090 Gene_Symbol=Krt13 Isoform 1 of Keratin, type I cytoskeletal 13		437			Tax_Id=10090	1.0	0.999	14	20	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222376.06	244633.42	219378.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94353.69	101773.445	93679.055	sp|P08730|K1C13_MOUSE
CON_IPI00217963.3|SWISS-PROT:P08779	CON_IPI00217963.3|SWISS-PROT:P08779 Tax_Id=9606 Gene_Symbol=KRT16 Keratin, type I cytoskeletal 16	CON_IPI00217963.3|SWISS-PROT:P08779 Tax_Id=9606 Gene_Symbol=KRT16 Keratin, type I cytoskeletal 16		473			Tax_Id=9606	1.0	0.999	44	621	289	1004	3	6	74	65	11	12	15	20	12	12	19	16	8	9	14	10	15	14	18	21	14	11	68	79	12	4	40	15	1	1	2	0	1	47	40	4	2	6	10	3	3	10	7	0	2	4	1	5	2	7	11	4	2	40	50	3	0	19	6	0	0	0	11	23	89	79	25	30	30	33	36	33	31	27	19	26	33	24	27	30	26	34	21	17	90	90	18	10	52	25	4	4	7	246632.38	246121.12	1564172.9	1606810.5	490749.3	493121.97	503696.56	564435.3	508761.7	550659.75	531726.75	448584.2	475583.3	474725.06	592724.1	592068.6	595289.0	592307.25	279371.9	428653.56	319438.28	328954.16	2091467.4	2020682.8	263702.25	100240.22	614294.5	199977.06	66548.76	65263.688	68386.64	95507.62	91915.1	679581.5	689614.1	188378.83	172273.36	191135.28	207866.66	180225.53	201075.3	208226.4	189164.84	177202.22	149771.64	201486.4	215832.78	206536.84	195989.95	198550.22	186556.23	128274.97	132470.02	911537.4	884337.75	159976.58	61119.008	305844.9	125371.09	0.0	0.0	0.0	
CON_IPI00220327.3|SWISS-PROT:P04264	CON_IPI00220327.3|SWISS-PROT:P04264 Tax_Id=9606 Gene_Symbol=KRT1 Keratin, type II cytoskeletal 1	CON_IPI00220327.3|SWISS-PROT:P04264 Tax_Id=9606 Gene_Symbol=KRT1 Keratin, type II cytoskeletal 1		644			Tax_Id=9606	1.0	0.999	110	5161	3102	5161	121	123	280	291	184	193	174	187	198	199	130	134	198	197	256	250	244	230	129	136	114	124	209	214	168	113	182	119	24	21	19	73	69	177	188	99	116	105	123	128	120	70	77	113	115	158	160	168	155	71	77	67	70	117	117	99	67	116	70	6	5	6	121	123	280	291	184	193	174	187	198	199	130	134	198	197	256	250	244	230	129	136	114	124	209	214	168	113	182	119	24	21	19	3959503.2	3687792.0	1.311224E7	1.3979034E7	9560781.0	9523780.0	7734234.0	8337398.0	7941488.5	8264152.0	4652628.5	4850164.0	9947504.0	9776878.0	1.2118881E7	1.2309858E7	9464861.0	9963201.0	4836361.5	4977233.5	5134648.0	5207154.0	1.2073654E7	1.2334477E7	5295313.0	2715135.2	6432462.5	3473437.0	237576.69	220449.34	243349.42	1912890.6	1902907.0	6242809.0	6232688.0	3789721.5	3678356.5	3637735.8	3612228.8	3711793.2	3682715.0	2260634.5	2190904.5	4058461.5	4053157.8	5167309.5	5288333.0	4305403.5	4334637.0	2340827.5	2367775.2	2289125.2	2274222.5	5217000.0	5200281.5	2806330.2	1691682.4	3427483.2	2100511.5	154487.23	182368.31	226720.55	
