Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P61289|PSME3_HUMAN	P61289	PSME3_HUMAN	PSME3	254	Homo sapiens OX=9606	Proteasome activator complex subunit 3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	13944.055	13944.055	13944.055			
sp|P61964|WDR5_HUMAN	P61964	WDR5_HUMAN	WDR5	334	Homo sapiens OX=9606	WD repeat-containing protein 5 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	11139.695	11139.695	11139.695	N-term(42.0106)		
sp|P62140|PP1B_HUMAN	P62140	PP1B_HUMAN	PPP1CB	327	Homo sapiens OX=9606	Serine/threonine-protein phosphatase PP1-beta catalytic subunit 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	57773.8	57773.8	57773.8	4M(15.9949)		
sp|P62306|RUXF_HUMAN	P62306	RUXF_HUMAN	SNRPF	86	Homo sapiens OX=9606	Small nuclear ribonucleoprotein F 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	11261.298	11261.298	11261.298	11M(15.9949)		
sp|P62310|LSM3_HUMAN	P62310	LSM3_HUMAN	LSM3	102	Homo sapiens OX=9606	U6 snRNA-associated Sm-like protein LSm3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	10067.316	10067.316	10067.316			
sp|P62318|SMD3_HUMAN	P62318	SMD3_HUMAN	SNRPD3	126	Homo sapiens OX=9606	Small nuclear ribonucleoprotein Sm D3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	181662.05	181662.05	181662.05			
sp|P62847|RS24_HUMAN	P62847	RS24_HUMAN	RPS24	133	Homo sapiens OX=9606	40S ribosomal protein S24 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	13690.292	13690.292	13690.292	3M(15.9949)		
sp|P80723|BASP1_HUMAN	P80723	BASP1_HUMAN	BASP1	227	Homo sapiens OX=9606	Brain acid soluble protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	0	0	0			
sp|P82650|RT22_HUMAN	P82650	RT22_HUMAN	MRPS22	360	Homo sapiens OX=9606	28S ribosomal protein S22, mitochondrial 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	21408.902	21408.902	21408.902	2M(15.9949)		
sp|P84090|ERH_HUMAN	P84090	ERH_HUMAN	ERH	104	Homo sapiens OX=9606	Enhancer of rudimentary homolog 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	36911.234	36911.234	36911.234	N-term(42.0106)		
sp|P84095|RHOG_HUMAN	P84095	RHOG_HUMAN	RHOG	191	Homo sapiens OX=9606	Rho-related GTP-binding protein RhoG 	1:Experimental evidence at protein level	0.9901	0.9927	2	1	1	3	1	1	49675.29	19667.75	19667.75			
sp|Q01523|DEF5_HUMAN	Q01523	DEF5_HUMAN	DEFA5	94	Homo sapiens OX=9606	Defensin-5 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	81025.13	81025.13	81025.13	7C(57.0214)		
sp|Q04941|PLP2_HUMAN	Q04941	PLP2_HUMAN	PLP2	152	Homo sapiens OX=9606	Proteolipid protein 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	70684.945	70684.945	70684.945			
sp|Q06203|PUR1_HUMAN	Q06203	PUR1_HUMAN	PPAT	517	Homo sapiens OX=9606	Amidophosphoribosyltransferase 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	9075.6875	9075.6875	9075.6875			
sp|Q12888|TP53B_HUMAN	Q12888	TP53B_HUMAN	TP53BP1	1972	Homo sapiens OX=9606	TP53-binding protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	10739.29	10739.29	10739.29			
sp|Q14197|ICT1_HUMAN	Q14197	ICT1_HUMAN	MRPL58	206	Homo sapiens OX=9606	Peptidyl-tRNA hydrolase ICT1, mitochondrial 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	10671.735	10671.735	10671.735			
sp|Q14802|FXYD3_HUMAN	Q14802	FXYD3_HUMAN	FXYD3	87	Homo sapiens OX=9606	FXYD domain-containing ion transport regulator 3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	22371.156	22371.156	22371.156			
sp|Q14919|NC2A_HUMAN	Q14919	NC2A_HUMAN	DRAP1	205	Homo sapiens OX=9606	Dr1-associated corepressor 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	4	4	4	13477.766	13477.766	13477.766			
sp|Q16186|ADRM1_HUMAN	Q16186	ADRM1_HUMAN	ADRM1	407	Homo sapiens OX=9606	Proteasomal ubiquitin receptor ADRM1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	39138.46	39138.46	39138.46			
sp|Q16563|SYPL1_HUMAN	Q16563	SYPL1_HUMAN	SYPL1	259	Homo sapiens OX=9606	Synaptophysin-like protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	13212.71	13212.71	13212.71			
sp|Q16630|CPSF6_HUMAN	Q16630	CPSF6_HUMAN	CPSF6	551	Homo sapiens OX=9606	Cleavage and polyadenylation specificity factor subunit 6 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	18292.64	18292.64	18292.64			
sp|Q4G0F5|VP26B_HUMAN	Q4G0F5	VP26B_HUMAN	VPS26B	336	Homo sapiens OX=9606	Vacuolar protein sorting-associated protein 26B 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	12690.802	12690.802	12690.802			
sp|Q53GS9|SNUT2_HUMAN	Q53GS9	SNUT2_HUMAN	USP39	565	Homo sapiens OX=9606	U4/U6.U5 tri-snRNP-associated protein 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	12420.97	12420.97	12420.97			
sp|Q5VW32|BROX_HUMAN	Q5VW32	BROX_HUMAN	BROX	411	Homo sapiens OX=9606	BRO1 domain-containing protein BROX 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	28927.062	28927.062	28927.062			
sp|Q7L0Y3|TM10C_HUMAN	Q7L0Y3	TM10C_HUMAN	TRMT10C	403	Homo sapiens OX=9606	tRNA methyltransferase 10 homolog C 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	13404.641	13404.641	13404.641			
sp|Q7L9L4|MOB1B_HUMAN	Q7L9L4	MOB1B_HUMAN	MOB1B	216	Homo sapiens OX=9606	MOB kinase activator 1B 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	1	0	1	24637.914	0	24637.914			sp|Q9H8S9|MOB1A_HUMAN
sp|Q7LG56|RIR2B_HUMAN	Q7LG56	RIR2B_HUMAN	RRM2B	351	Homo sapiens OX=9606	Ribonucleoside-diphosphate reductase subunit M2 B 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	14183.692	14183.692	14183.692			
sp|Q7Z4H3|HDDC2_HUMAN	Q7Z4H3	HDDC2_HUMAN	HDDC2	204	Homo sapiens OX=9606	5'-deoxynucleotidase HDDC2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	9042.069	9042.069	9042.069	N-term(42.0106)		
sp|Q86X29|LSR_HUMAN	Q86X29	LSR_HUMAN	LSR	649	Homo sapiens OX=9606	Lipolysis-stimulated lipoprotein receptor 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	4	4	4	10108.646	10108.646	10108.646			
sp|Q8IUE6|H2A2B_HUMAN	Q8IUE6	H2A2B_HUMAN	H2AC21	130	Homo sapiens OX=9606	Histone H2A type 2-B 	1:Experimental evidence at protein level	0.9901	0.9897	4	1	1	34	5	5	9736793.0	100663.0	100663.0			
sp|Q8NBM4|UBAC2_HUMAN	Q8NBM4	UBAC2_HUMAN	UBAC2	344	Homo sapiens OX=9606	Ubiquitin-associated domain-containing protein 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	18071.191	18071.191	18071.191	3M(15.9949)		
sp|Q8TD19|NEK9_HUMAN	Q8TD19	NEK9_HUMAN	NEK9	979	Homo sapiens OX=9606	Serine/threonine-protein kinase Nek9 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	5339.6475	5339.6475	5339.6475			
sp|Q8WXI4|ACO11_HUMAN	Q8WXI4	ACO11_HUMAN	ACOT11	607	Homo sapiens OX=9606	Acyl-coenzyme A thioesterase 11 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	6918.608	6918.608	6918.608	6M(15.9949)		
sp|Q8WY22|BRI3B_HUMAN	Q8WY22	BRI3B_HUMAN	BRI3BP	251	Homo sapiens OX=9606	BRI3-binding protein 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	11736.591	11736.591	11736.591			
sp|Q969H8|MYDGF_HUMAN	Q969H8	MYDGF_HUMAN	MYDGF	173	Homo sapiens OX=9606	Myeloid-derived growth factor 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	23962.322	23962.322	23962.322	8M(15.9949)		
sp|Q969N2|PIGT_HUMAN	Q969N2	PIGT_HUMAN	PIGT	578	Homo sapiens OX=9606	GPI transamidase component PIG-T 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	18760.012	18760.012	18760.012	6C(57.0214)		
sp|Q96D96|HVCN1_HUMAN	Q96D96	HVCN1_HUMAN	HVCN1	273	Homo sapiens OX=9606	Voltage-gated hydrogen channel 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	19322.953	19322.953	19322.953			
sp|Q99447|PCY2_HUMAN	Q99447	PCY2_HUMAN	PCYT2	389	Homo sapiens OX=9606	Ethanolamine-phosphate cytidylyltransferase 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	31782.666	31782.666	31782.666			
sp|Q9BQB6|VKOR1_HUMAN	Q9BQB6	VKOR1_HUMAN	VKORC1	163	Homo sapiens OX=9606	Vitamin K epoxide reductase complex subunit 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	4	4	4	11784.032	11784.032	11784.032	11C(57.0214), 3C(57.0214)		
sp|Q9BT78|CSN4_HUMAN	Q9BT78	CSN4_HUMAN	COPS4	406	Homo sapiens OX=9606	COP9 signalosome complex subunit 4 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	22253.76	22253.76	22253.76			
sp|Q9BW19|KIFC1_HUMAN	Q9BW19	KIFC1_HUMAN	KIFC1	673	Homo sapiens OX=9606	Kinesin-like protein KIFC1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	9106.6455	9106.6455	9106.6455			
sp|Q9BX68|HINT2_HUMAN	Q9BX68	HINT2_HUMAN	HINT2	163	Homo sapiens OX=9606	Histidine triad nucleotide-binding protein 2, mitochondrial 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	7002.8286	7002.8286	7002.8286			
sp|Q9BXR0|TGT_HUMAN	Q9BXR0	TGT_HUMAN	QTRT1	403	Homo sapiens OX=9606	Queuine tRNA-ribosyltransferase catalytic subunit 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	13950.296	13950.296	13950.296	N-term(42.0106)		
sp|Q9BY43|CHM4A_HUMAN	Q9BY43	CHM4A_HUMAN	CHMP4A	222	Homo sapiens OX=9606	Charged multivesicular body protein 4a 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	10640.405	10640.405	10640.405			
sp|Q9BZE4|GTPB4_HUMAN	Q9BZE4	GTPB4_HUMAN	GTPBP4	634	Homo sapiens OX=9606	GTP-binding protein 4 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	4	4	4	12909.052	12909.052	12909.052			
sp|Q9C0E8|LNP_HUMAN	Q9C0E8	LNP_HUMAN	LNPK	428	Homo sapiens OX=9606	Endoplasmic reticulum junction formation protein lunapark 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	8495.448	8495.448	8495.448			
sp|Q9H8H3|MET7A_HUMAN	Q9H8H3	MET7A_HUMAN	METTL7A	244	Homo sapiens OX=9606	Methyltransferase-like protein 7A 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	25335.564	25335.564	25335.564	9M(15.9949)		
sp|Q9HAT2|SIAE_HUMAN	Q9HAT2	SIAE_HUMAN	SIAE	523	Homo sapiens OX=9606	Sialate O-acetylesterase 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	30010.523	30010.523	30010.523			
sp|Q9NR46|SHLB2_HUMAN	Q9NR46	SHLB2_HUMAN	SH3GLB2	395	Homo sapiens OX=9606	Endophilin-B2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	21915.2	21915.2	21915.2			
sp|Q9NR56|MBNL1_HUMAN	Q9NR56	MBNL1_HUMAN	MBNL1	388	Homo sapiens OX=9606	Muscleblind-like protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	22481.607	22481.607	22481.607	N-term(42.0106)		
sp|Q9NUQ2|PLCE_HUMAN	Q9NUQ2	PLCE_HUMAN	AGPAT5	364	Homo sapiens OX=9606	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	23460.273	23460.273	23460.273			
sp|Q9NZT1|CALL5_HUMAN	Q9NZT1	CALL5_HUMAN	CALML5	146	Homo sapiens OX=9606	Calmodulin-like protein 5 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	29681.21	29681.21	29681.21	N-term(42.0106)		
sp|Q9P0L0|VAPA_HUMAN	Q9P0L0	VAPA_HUMAN	VAPA	249	Homo sapiens OX=9606	Vesicle-associated membrane protein-associated protein A 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	22481.98	22481.98	22481.98			
sp|Q9UH62|ARMX3_HUMAN	Q9UH62	ARMX3_HUMAN	ARMCX3	379	Homo sapiens OX=9606	Armadillo repeat-containing X-linked protein 3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	7660.2285	7660.2285	7660.2285			
sp|Q9UKN1|MUC12_HUMAN	Q9UKN1	MUC12_HUMAN	MUC12	5478	Homo sapiens OX=9606	Mucin-12 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	13343.25	13343.25	13343.25			
sp|Q9ULZ3|ASC_HUMAN	Q9ULZ3	ASC_HUMAN	PYCARD	195	Homo sapiens OX=9606	Apoptosis-associated speck-like protein containing a CARD 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	76745.82	76745.82	76745.82			
sp|Q9UN86|G3BP2_HUMAN	Q9UN86	G3BP2_HUMAN	G3BP2	482	Homo sapiens OX=9606	Ras GTPase-activating protein-binding protein 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	17701.98	17701.98	17701.98			
sp|Q9Y277|VDAC3_HUMAN	Q9Y277	VDAC3_HUMAN	VDAC3	283	Homo sapiens OX=9606	Voltage-dependent anion-selective channel protein 3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	35012.63	35012.63	35012.63			
sp|Q9Y2H5|PKHA6_HUMAN	Q9Y2H5	PKHA6_HUMAN	PLEKHA6	1048	Homo sapiens OX=9606	Pleckstrin homology domain-containing family A member 6 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	13959.055	13959.055	13959.055			
sp|Q9Y2V2|CHSP1_HUMAN	Q9Y2V2	CHSP1_HUMAN	CARHSP1	147	Homo sapiens OX=9606	Calcium-regulated heat-stable protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	32581.486	32581.486	32581.486			
sp|Q9Y2Y8|PRG3_HUMAN	Q9Y2Y8	PRG3_HUMAN	PRG3	225	Homo sapiens OX=9606	Proteoglycan 3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	148138.95	148138.95	148138.95	9C(57.0214)		
sp|Q9Y3Y2|CHTOP_HUMAN	Q9Y3Y2	CHTOP_HUMAN	CHTOP	248	Homo sapiens OX=9606	Chromatin target of PRMT1 protein 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	4	4	4	23497.303	23497.303	23497.303	3M(15.9949)		
sp|Q9Y5A7|NUB1_HUMAN	Q9Y5A7	NUB1_HUMAN	NUB1	615	Homo sapiens OX=9606	NEDD8 ultimate buster 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	7908.608	7908.608	7908.608			
sp|Q9Y5J1|UTP18_HUMAN	Q9Y5J1	UTP18_HUMAN	UTP18	556	Homo sapiens OX=9606	U3 small nucleolar RNA-associated protein 18 homolog 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	6243.361	6243.361	6243.361			
sp|Q9Y5M8|SRPRB_HUMAN	Q9Y5M8	SRPRB_HUMAN	SRPRB	271	Homo sapiens OX=9606	Signal recognition particle receptor subunit beta 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	15006.474	15006.474	15006.474			
sp|Q9Y5S8|NOX1_HUMAN	Q9Y5S8	NOX1_HUMAN	NOX1	564	Homo sapiens OX=9606	NADPH oxidase 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	0	0	0			
sp|Q9Y6E0|STK24_HUMAN	Q9Y6E0	STK24_HUMAN	STK24	443	Homo sapiens OX=9606	Serine/threonine-protein kinase 24 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	16297.269	16297.269	16297.269			
sp|Q9Y6K9|NEMO_HUMAN	Q9Y6K9	NEMO_HUMAN	IKBKG	419	Homo sapiens OX=9606	NF-kappa-B essential modulator 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	0	0	0	1M(15.9949)		
sp|Q9Y6N9|USH1C_HUMAN	Q9Y6N9	USH1C_HUMAN	USH1C	552	Homo sapiens OX=9606	Harmonin 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	11890.309	11890.309	11890.309	8M(15.9949)		
sp|O00116|ADAS_HUMAN	O00116	ADAS_HUMAN	AGPS	658	Homo sapiens OX=9606	Alkyldihydroxyacetonephosphate synthase, peroxisomal 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	44491.5	44491.5	44491.5	10M(15.9949)		
sp|O00429|DNM1L_HUMAN	O00429	DNM1L_HUMAN	DNM1L	736	Homo sapiens OX=9606	Dynamin-1-like protein 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	11640.74	11640.74	11640.74			
sp|O43676|NDUB3_HUMAN	O43676	NDUB3_HUMAN	NDUFB3	98	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	21274.17	21274.17	21274.17			
sp|O95340|PAPS2_HUMAN	O95340	PAPS2_HUMAN	PAPSS2	614	Homo sapiens OX=9606	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	10288.285	10288.285	10288.285			
sp|P01034|CYTC_HUMAN	P01034	CYTC_HUMAN	CST3	146	Homo sapiens OX=9606	Cystatin-C 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	14770.491	14770.491	14770.491			
sp|P07942|LAMB1_HUMAN	P07942	LAMB1_HUMAN	LAMB1	1786	Homo sapiens OX=9606	Laminin subunit beta-1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	3	3	3	26263.549	26263.549	26263.549	3M(15.9949)		
sp|P12830|CADH1_HUMAN	P12830	CADH1_HUMAN	CDH1	882	Homo sapiens OX=9606	Cadherin-1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	3	3	3	21763.627	21763.627	21763.627	8M(15.9949)		
sp|P14406|CX7A2_HUMAN	P14406	CX7A2_HUMAN	COX7A2	83	Homo sapiens OX=9606	Cytochrome c oxidase subunit 7A2, mitochondrial 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	17889.008	17889.008	17889.008			
sp|P30039|PBLD_HUMAN	P30039	PBLD_HUMAN	PBLD	288	Homo sapiens OX=9606	Phenazine biosynthesis-like domain-containing protein 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	5667.1743	5667.1743	5667.1743	2M(15.9949)		
sp|P35637|FUS_HUMAN	P35637	FUS_HUMAN	FUS	526	Homo sapiens OX=9606	RNA-binding protein FUS 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	12010.108	12010.108	12010.108	5M(15.9949)		
sp|P49588|SYAC_HUMAN	P49588	SYAC_HUMAN	AARS1	968	Homo sapiens OX=9606	Alanine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	35871.656	35871.656	35871.656			
sp|P53582|MAP11_HUMAN	P53582	MAP11_HUMAN	METAP1	386	Homo sapiens OX=9606	Methionine aminopeptidase 1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	3	3	3	27681.242	27681.242	27681.242	10M(15.9949)		
sp|P55957|BID_HUMAN	P55957	BID_HUMAN	BID	195	Homo sapiens OX=9606	BH3-interacting domain death agonist 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	10656.369	10656.369	10656.369			
sp|P62861|RS30_HUMAN	P62861	RS30_HUMAN	FAU	59	Homo sapiens OX=9606	40S ribosomal protein S30 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	11158.89	11158.89	11158.89			
sp|P63313|TYB10_HUMAN	P63313	TYB10_HUMAN	TMSB10	44	Homo sapiens OX=9606	Thymosin beta-10 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	20710.41	20710.41	20710.41	6M(15.9949), N-term(42.0106)		
sp|Q5T6V5|QSPP_HUMAN	Q5T6V5	QSPP_HUMAN	C9orf64	341	Homo sapiens OX=9606	Queuosine salvage protein 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	9362.805	9362.805	9362.805	7M(15.9949)		
sp|Q8WUD6|CHPT1_HUMAN	Q8WUD6	CHPT1_HUMAN	CHPT1	406	Homo sapiens OX=9606	Cholinephosphotransferase 1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	5564.537	5564.537	5564.537			
sp|Q969S3|ZN622_HUMAN	Q969S3	ZN622_HUMAN	ZNF622	477	Homo sapiens OX=9606	Zinc finger protein 622 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	10146.418	10146.418	10146.418	4M(15.9949)		
sp|Q96N66|MBOA7_HUMAN	Q96N66	MBOA7_HUMAN	MBOAT7	472	Homo sapiens OX=9606	Lysophospholipid acyltransferase 7 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	34801.03	34801.03	34801.03			
sp|Q9H1E5|TMX4_HUMAN	Q9H1E5	TMX4_HUMAN	TMX4	349	Homo sapiens OX=9606	Thioredoxin-related transmembrane protein 4 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	13484.859	13484.859	13484.859			
sp|Q9H299|SH3L3_HUMAN	Q9H299	SH3L3_HUMAN	SH3BGRL3	93	Homo sapiens OX=9606	SH3 domain-binding glutamic acid-rich-like protein 3 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	49343.24	49343.24	49343.24			
sp|Q9H330|TM245_HUMAN	Q9H330	TM245_HUMAN	TMEM245	879	Homo sapiens OX=9606	Transmembrane protein 245 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	10584.77	10584.77	10584.77			
sp|Q9NPF5|DMAP1_HUMAN	Q9NPF5	DMAP1_HUMAN	DMAP1	467	Homo sapiens OX=9606	DNA methyltransferase 1-associated protein 1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	9434.044	9434.044	9434.044			
sp|Q9UBQ0|VPS29_HUMAN	Q9UBQ0	VPS29_HUMAN	VPS29	182	Homo sapiens OX=9606	Vacuolar protein sorting-associated protein 29 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	27928.67	27928.67	27928.67			
sp|Q9UNP9|PPIE_HUMAN	Q9UNP9	PPIE_HUMAN	PPIE	301	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase E 	1:Experimental evidence at protein level	0.9888	0.9917	1	1	1	1	1	1	11836.284	11836.284	11836.284	6M(15.9949)		
sp|O60784|TOM1_HUMAN	O60784	TOM1_HUMAN	TOM1	492	Homo sapiens OX=9606	Target of Myb protein 1 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	13285.04	13285.04	13285.04	5M(15.9949)		
sp|O75569|PRKRA_HUMAN	O75569	PRKRA_HUMAN	PRKRA	313	Homo sapiens OX=9606	Interferon-inducible double-stranded RNA-dependent protein kinase activator A 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	4249.375	4249.375	4249.375			
sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	500	Homo sapiens OX=9606	Plasma protease C1 inhibitor 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	16107.621	16107.621	16107.621			
sp|P12532|KCRU_HUMAN	P12532	KCRU_HUMAN	CKMT1A	417	Homo sapiens OX=9606	Creatine kinase U-type, mitochondrial 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	50635.723	50635.723	50635.723			
sp|P21741|MK_HUMAN	P21741	MK_HUMAN	MDK	143	Homo sapiens OX=9606	Midkine 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	3	3	3	25169.03	25169.03	25169.03	5C(57.0214)		
sp|P52294|IMA5_HUMAN	P52294	IMA5_HUMAN	KPNA1	538	Homo sapiens OX=9606	Importin subunit alpha-5 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	12089.8955	12089.8955	12089.8955			
sp|P62330|ARF6_HUMAN	P62330	ARF6_HUMAN	ARF6	175	Homo sapiens OX=9606	ADP-ribosylation factor 6 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	10713.099	10713.099	10713.099	3M(15.9949)		
sp|Q16610|ECM1_HUMAN	Q16610	ECM1_HUMAN	ECM1	540	Homo sapiens OX=9606	Extracellular matrix protein 1 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	7139.189	7139.189	7139.189			
sp|Q8IVM0|CCD50_HUMAN	Q8IVM0	CCD50_HUMAN	CCDC50	306	Homo sapiens OX=9606	Coiled-coil domain-containing protein 50 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	14874.141	14874.141	14874.141			
sp|Q8IVT2|MISP_HUMAN	Q8IVT2	MISP_HUMAN	MISP	679	Homo sapiens OX=9606	Mitotic interactor and substrate of PLK1 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	13401.2295	13401.2295	13401.2295			
