Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q9BW19|KIFC1_HUMAN	Q9BW19	KIFC1_HUMAN	KIFC1	673	Homo sapiens OX=9606	Kinesin-like protein KIFC1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	9033.439	9033.439	9033.439			
sp|Q9BX68|HINT2_HUMAN	Q9BX68	HINT2_HUMAN	HINT2	163	Homo sapiens OX=9606	Histidine triad nucleotide-binding protein 2, mitochondrial 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	11250.496	11250.496	11250.496			
sp|Q9BXR0|TGT_HUMAN	Q9BXR0	TGT_HUMAN	QTRT1	403	Homo sapiens OX=9606	Queuine tRNA-ribosyltransferase catalytic subunit 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	14497.933	14497.933	14497.933	N-term(42.0106)		
sp|Q9BY43|CHM4A_HUMAN	Q9BY43	CHM4A_HUMAN	CHMP4A	222	Homo sapiens OX=9606	Charged multivesicular body protein 4a 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	10306.192	10306.192	10306.192			
sp|Q9BZE4|GTPB4_HUMAN	Q9BZE4	GTPB4_HUMAN	GTPBP4	634	Homo sapiens OX=9606	GTP-binding protein 4 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	12896.578	12896.578	12896.578			
sp|Q9C0E8|LNP_HUMAN	Q9C0E8	LNP_HUMAN	LNPK	428	Homo sapiens OX=9606	Endoplasmic reticulum junction formation protein lunapark 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	12319.928	12319.928	12319.928			
sp|Q9GZZ9|UBA5_HUMAN	Q9GZZ9	UBA5_HUMAN	UBA5	404	Homo sapiens OX=9606	Ubiquitin-like modifier-activating enzyme 5 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	5597.8613	5597.8613	5597.8613	1M(15.9949)		
sp|Q9H7E9|CH033_HUMAN	Q9H7E9	CH033_HUMAN	C8orf33	229	Homo sapiens OX=9606	UPF0488 protein C8orf33 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	9021.979	9021.979	9021.979			
sp|Q9H8H3|MET7A_HUMAN	Q9H8H3	MET7A_HUMAN	METTL7A	244	Homo sapiens OX=9606	Methyltransferase-like protein 7A 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	40269.812	40269.812	40269.812	9M(15.9949)		
sp|Q9HAT2|SIAE_HUMAN	Q9HAT2	SIAE_HUMAN	SIAE	523	Homo sapiens OX=9606	Sialate O-acetylesterase 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	42347.11	42347.11	42347.11			
sp|Q9NQX3|GEPH_HUMAN	Q9NQX3	GEPH_HUMAN	GPHN	736	Homo sapiens OX=9606	Gephyrin 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	15174.581	15174.581	15174.581			
sp|Q9NR46|SHLB2_HUMAN	Q9NR46	SHLB2_HUMAN	SH3GLB2	395	Homo sapiens OX=9606	Endophilin-B2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	18860.947	18860.947	18860.947			
sp|Q9NR56|MBNL1_HUMAN	Q9NR56	MBNL1_HUMAN	MBNL1	388	Homo sapiens OX=9606	Muscleblind-like protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	26407.25	26407.25	26407.25	N-term(42.0106)		
sp|Q9NS69|TOM22_HUMAN	Q9NS69	TOM22_HUMAN	TOMM22	142	Homo sapiens OX=9606	Mitochondrial import receptor subunit TOM22 homolog 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	10530.907	10530.907	10530.907	3M(15.9949)		
sp|Q9NUQ2|PLCE_HUMAN	Q9NUQ2	PLCE_HUMAN	AGPAT5	364	Homo sapiens OX=9606	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	38557.297	38557.297	38557.297			
sp|Q9NZT1|CALL5_HUMAN	Q9NZT1	CALL5_HUMAN	CALML5	146	Homo sapiens OX=9606	Calmodulin-like protein 5 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	27441.674	27441.674	27441.674	N-term(42.0106)		
sp|Q9P0L0|VAPA_HUMAN	Q9P0L0	VAPA_HUMAN	VAPA	249	Homo sapiens OX=9606	Vesicle-associated membrane protein-associated protein A 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	27483.932	27483.932	27483.932			
sp|Q9UH62|ARMX3_HUMAN	Q9UH62	ARMX3_HUMAN	ARMCX3	379	Homo sapiens OX=9606	Armadillo repeat-containing X-linked protein 3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	16143.712	16143.712	16143.712			
sp|Q9UKG1|DP13A_HUMAN	Q9UKG1	DP13A_HUMAN	APPL1	709	Homo sapiens OX=9606	DCC-interacting protein 13-alpha 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	8434.951	8434.951	8434.951			
sp|Q9UKN1|MUC12_HUMAN	Q9UKN1	MUC12_HUMAN	MUC12	5478	Homo sapiens OX=9606	Mucin-12 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	18736.404	18736.404	18736.404			
sp|Q9ULZ3|ASC_HUMAN	Q9ULZ3	ASC_HUMAN	PYCARD	195	Homo sapiens OX=9606	Apoptosis-associated speck-like protein containing a CARD 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	101329.02	101329.02	101329.02			
sp|Q9UN86|G3BP2_HUMAN	Q9UN86	G3BP2_HUMAN	G3BP2	482	Homo sapiens OX=9606	Ras GTPase-activating protein-binding protein 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	22099.773	22099.773	22099.773			
sp|Q9Y2V2|CHSP1_HUMAN	Q9Y2V2	CHSP1_HUMAN	CARHSP1	147	Homo sapiens OX=9606	Calcium-regulated heat-stable protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	37470.977	37470.977	37470.977			
sp|Q9Y2Y8|PRG3_HUMAN	Q9Y2Y8	PRG3_HUMAN	PRG3	225	Homo sapiens OX=9606	Proteoglycan 3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	167376.62	167376.62	167376.62	9C(57.0214)		
sp|Q9Y3Y2|CHTOP_HUMAN	Q9Y3Y2	CHTOP_HUMAN	CHTOP	248	Homo sapiens OX=9606	Chromatin target of PRMT1 protein 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	28424.615	28424.615	28424.615	3M(15.9949)		
sp|Q9Y5J1|UTP18_HUMAN	Q9Y5J1	UTP18_HUMAN	UTP18	556	Homo sapiens OX=9606	U3 small nucleolar RNA-associated protein 18 homolog 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	13397.805	13397.805	13397.805			
sp|Q9Y5M8|SRPRB_HUMAN	Q9Y5M8	SRPRB_HUMAN	SRPRB	271	Homo sapiens OX=9606	Signal recognition particle receptor subunit beta 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	17006.998	17006.998	17006.998			
sp|Q9Y5S8|NOX1_HUMAN	Q9Y5S8	NOX1_HUMAN	NOX1	564	Homo sapiens OX=9606	NADPH oxidase 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	23692.072	23692.072	23692.072			
sp|Q9Y6E0|STK24_HUMAN	Q9Y6E0	STK24_HUMAN	STK24	443	Homo sapiens OX=9606	Serine/threonine-protein kinase 24 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	19093.371	19093.371	19093.371			
sp|Q9Y6K9|NEMO_HUMAN	Q9Y6K9	NEMO_HUMAN	IKBKG	419	Homo sapiens OX=9606	NF-kappa-B essential modulator 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	31684.588	31684.588	31684.588	1M(15.9949)		
sp|Q9Y6N9|USH1C_HUMAN	Q9Y6N9	USH1C_HUMAN	USH1C	552	Homo sapiens OX=9606	Harmonin 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	12106.133	12106.133	12106.133	8M(15.9949)		
sp|O43432|IF4G3_HUMAN	O43432	IF4G3_HUMAN	EIF4G3	1585	Homo sapiens OX=9606	Eukaryotic translation initiation factor 4 gamma 3 	1:Experimental evidence at protein level	0.9896	0.9923	2	1	1	4	2	2	12729.815	0	0			
sp|Q96A33|CCD47_HUMAN	Q96A33	CCD47_HUMAN	CCDC47	483	Homo sapiens OX=9606	PAT complex subunit CCDC47 	1:Experimental evidence at protein level	0.9896	0.9923	1	1	1	1	1	1	7126.1294	7126.1294	7126.1294			
sp|O00429|DNM1L_HUMAN	O00429	DNM1L_HUMAN	DNM1L	736	Homo sapiens OX=9606	Dynamin-1-like protein 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	12068.945	12068.945	12068.945			
sp|O15126|SCAM1_HUMAN	O15126	SCAM1_HUMAN	SCAMP1	338	Homo sapiens OX=9606	Secretory carrier-associated membrane protein 1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	8332.617	8332.617	8332.617	10M(15.9949)		
sp|P01034|CYTC_HUMAN	P01034	CYTC_HUMAN	CST3	146	Homo sapiens OX=9606	Cystatin-C 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	10181.748	10181.748	10181.748			
sp|P07108|ACBP_HUMAN	P07108	ACBP_HUMAN	DBI	87	Homo sapiens OX=9606	Acyl-CoA-binding protein 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	16049.473	16049.473	16049.473			
sp|P07942|LAMB1_HUMAN	P07942	LAMB1_HUMAN	LAMB1	1786	Homo sapiens OX=9606	Laminin subunit beta-1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	32121.459	32121.459	32121.459	3M(15.9949)		
sp|P12830|CADH1_HUMAN	P12830	CADH1_HUMAN	CDH1	882	Homo sapiens OX=9606	Cadherin-1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	22738.27	22738.27	22738.27	8M(15.9949)		
sp|P14406|CX7A2_HUMAN	P14406	CX7A2_HUMAN	COX7A2	83	Homo sapiens OX=9606	Cytochrome c oxidase subunit 7A2, mitochondrial 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	25868.994	25868.994	25868.994			
sp|P30039|PBLD_HUMAN	P30039	PBLD_HUMAN	PBLD	288	Homo sapiens OX=9606	Phenazine biosynthesis-like domain-containing protein 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	0	0	0	2M(15.9949)		
sp|P35637|FUS_HUMAN	P35637	FUS_HUMAN	FUS	526	Homo sapiens OX=9606	RNA-binding protein FUS 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	6	6	6	21377.201	21377.201	21377.201	5M(15.9949)		
sp|P49588|SYAC_HUMAN	P49588	SYAC_HUMAN	AARS1	968	Homo sapiens OX=9606	Alanine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	49683.25	49683.25	49683.25			
sp|P53582|MAP11_HUMAN	P53582	MAP11_HUMAN	METAP1	386	Homo sapiens OX=9606	Methionine aminopeptidase 1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	28873.312	28873.312	28873.312	10M(15.9949)		
sp|P55957|BID_HUMAN	P55957	BID_HUMAN	BID	195	Homo sapiens OX=9606	BH3-interacting domain death agonist 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	30212.24	30212.24	30212.24			
sp|P62861|RS30_HUMAN	P62861	RS30_HUMAN	FAU	59	Homo sapiens OX=9606	40S ribosomal protein S30 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	3	3	3	12161.629	12161.629	12161.629			
sp|P63313|TYB10_HUMAN	P63313	TYB10_HUMAN	TMSB10	44	Homo sapiens OX=9606	Thymosin beta-10 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	22219.654	22219.654	22219.654	6M(15.9949), N-term(42.0106)		
sp|Q06141|REG3A_HUMAN	Q06141	REG3A_HUMAN	REG3A	175	Homo sapiens OX=9606	Regenerating islet-derived protein 3-alpha 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	7429.228	7429.228	7429.228	11C(57.0214)		
sp|Q8WUD6|CHPT1_HUMAN	Q8WUD6	CHPT1_HUMAN	CHPT1	406	Homo sapiens OX=9606	Cholinephosphotransferase 1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	11283.832	11283.832	11283.832			
sp|Q92890|UFD1_HUMAN	Q92890	UFD1_HUMAN	UFD1	307	Homo sapiens OX=9606	Ubiquitin recognition factor in ER-associated degradation protein 1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	12353.544	12353.544	12353.544			
sp|Q96N66|MBOA7_HUMAN	Q96N66	MBOA7_HUMAN	MBOAT7	472	Homo sapiens OX=9606	Lysophospholipid acyltransferase 7 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	34178.62	34178.62	34178.62			
sp|Q9H1E5|TMX4_HUMAN	Q9H1E5	TMX4_HUMAN	TMX4	349	Homo sapiens OX=9606	Thioredoxin-related transmembrane protein 4 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	15911.048	15911.048	15911.048			
sp|Q9H299|SH3L3_HUMAN	Q9H299	SH3L3_HUMAN	SH3BGRL3	93	Homo sapiens OX=9606	SH3 domain-binding glutamic acid-rich-like protein 3 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	3	3	3	58611.176	58611.176	58611.176			
sp|Q9H330|TM245_HUMAN	Q9H330	TM245_HUMAN	TMEM245	879	Homo sapiens OX=9606	Transmembrane protein 245 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	2	2	2	11742.783	11742.783	11742.783			
sp|Q9NPF5|DMAP1_HUMAN	Q9NPF5	DMAP1_HUMAN	DMAP1	467	Homo sapiens OX=9606	DNA methyltransferase 1-associated protein 1 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	15479.403	15479.403	15479.403			
sp|Q9UBQ0|VPS29_HUMAN	Q9UBQ0	VPS29_HUMAN	VPS29	182	Homo sapiens OX=9606	Vacuolar protein sorting-associated protein 29 	1:Experimental evidence at protein level	0.9891	0.9989	1	1	1	1	1	1	27737.479	27737.479	27737.479			
sp|Q14532|K1H2_HUMAN	Q14532	K1H2_HUMAN	KRT32	448	Homo sapiens OX=9606	Keratin, type I cuticular Ha2 	1:Experimental evidence at protein level	0.9888	0.9884	5	1	1	24	1	1	4484530.0	40305.434	40305.434			
sp|Q9UNP9|PPIE_HUMAN	Q9UNP9	PPIE_HUMAN	PPIE	301	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase E 	1:Experimental evidence at protein level	0.9888	0.9917	2	1	1	2	1	1	109390.13	14422.359	14422.359	6M(15.9949)		
sp|O75569|PRKRA_HUMAN	O75569	PRKRA_HUMAN	PRKRA	313	Homo sapiens OX=9606	Interferon-inducible double-stranded RNA-dependent protein kinase activator A 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	15420.097	15420.097	15420.097			
sp|P00747|PLMN_HUMAN	P00747	PLMN_HUMAN	PLG	810	Homo sapiens OX=9606	Plasminogen 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	24376.46	24376.46	24376.46			
sp|P02763|A1AG1_HUMAN	P02763	A1AG1_HUMAN	ORM1	201	Homo sapiens OX=9606	Alpha-1-acid glycoprotein 1 	1:Experimental evidence at protein level	0.9881	0.9988	1	0	1	2	0	2	10527.865	0	10527.865			sp|P19652|A1AG2_HUMAN
sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	500	Homo sapiens OX=9606	Plasma protease C1 inhibitor 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	25546.006	25546.006	25546.006			
sp|P12532|KCRU_HUMAN	P12532	KCRU_HUMAN	CKMT1A	417	Homo sapiens OX=9606	Creatine kinase U-type, mitochondrial 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	75979.71	75979.71	75979.71			
sp|P21741|MK_HUMAN	P21741	MK_HUMAN	MDK	143	Homo sapiens OX=9606	Midkine 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	28123.242	28123.242	28123.242	5C(57.0214)		
sp|P52294|IMA5_HUMAN	P52294	IMA5_HUMAN	KPNA1	538	Homo sapiens OX=9606	Importin subunit alpha-5 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	0	0	0			
sp|P62330|ARF6_HUMAN	P62330	ARF6_HUMAN	ARF6	175	Homo sapiens OX=9606	ADP-ribosylation factor 6 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	3	3	3	15691.009	15691.009	15691.009	3M(15.9949)		
sp|Q15126|PMVK_HUMAN	Q15126	PMVK_HUMAN	PMVK	192	Homo sapiens OX=9606	Phosphomevalonate kinase 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	31418.932	31418.932	31418.932			
sp|Q16610|ECM1_HUMAN	Q16610	ECM1_HUMAN	ECM1	540	Homo sapiens OX=9606	Extracellular matrix protein 1 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	11187.353	11187.353	11187.353			
sp|Q5HYK3|COQ5_HUMAN	Q5HYK3	COQ5_HUMAN	COQ5	327	Homo sapiens OX=9606	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	16094.219	16094.219	16094.219			
sp|Q8IVM0|CCD50_HUMAN	Q8IVM0	CCD50_HUMAN	CCDC50	306	Homo sapiens OX=9606	Coiled-coil domain-containing protein 50 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	0	0	0			
sp|Q8IVT2|MISP_HUMAN	Q8IVT2	MISP_HUMAN	MISP	679	Homo sapiens OX=9606	Mitotic interactor and substrate of PLK1 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	27941.947	27941.947	27941.947			
sp|Q92552|RT27_HUMAN	Q92552	RT27_HUMAN	MRPS27	414	Homo sapiens OX=9606	28S ribosomal protein S27, mitochondrial 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	18792.21	18792.21	18792.21			
sp|Q9UNF0|PACN2_HUMAN	Q9UNF0	PACN2_HUMAN	PACSIN2	486	Homo sapiens OX=9606	Protein kinase C and casein kinase substrate in neurons protein 2 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	33899.258	33899.258	33899.258			
sp|O75352|MPU1_HUMAN	O75352	MPU1_HUMAN	MPDU1	247	Homo sapiens OX=9606	Mannose-P-dolichol utilization defect 1 protein 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	15471.112	15471.112	15471.112	N-term(42.0106)		
sp|P00387|NB5R3_HUMAN	P00387	NB5R3_HUMAN	CYB5R3	301	Homo sapiens OX=9606	NADH-cytochrome b5 reductase 3 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	79190.836	79190.836	79190.836			
sp|P20231|TRYB2_HUMAN	P20231	TRYB2_HUMAN	TPSB2	275	Homo sapiens OX=9606	Tryptase beta-2 	1:Experimental evidence at protein level	0.9872	0.9987	1	0	1	2	0	2	20924.121	0	20924.121			sp|Q15661|TRYB1_HUMAN
sp|P36873|PP1G_HUMAN	P36873	PP1G_HUMAN	PPP1CC	323	Homo sapiens OX=9606	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	2	2	2	33644.54	33644.54	33644.54			
sp|P61224|RAP1B_HUMAN	P61224	RAP1B_HUMAN	RAP1B	184	Homo sapiens OX=9606	Ras-related protein Rap-1b 	1:Experimental evidence at protein level	0.9872	0.9987	1	0	1	2	0	2	57292.504	0	57292.504			sp|P62834|RAP1A_HUMAN
sp|P62857|RS28_HUMAN	P62857	RS28_HUMAN	RPS28	69	Homo sapiens OX=9606	40S ribosomal protein S28 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	4	4	4	36719.414	36719.414	36719.414	4M(15.9949)		
sp|Q13523|PRP4B_HUMAN	Q13523	PRP4B_HUMAN	PRPF4B	1007	Homo sapiens OX=9606	Serine/threonine-protein kinase PRP4 homolog 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	9118.604	9118.604	9118.604	N-term(42.0106)		
sp|Q6P1A2|MBOA5_HUMAN	Q6P1A2	MBOA5_HUMAN	LPCAT3	487	Homo sapiens OX=9606	Lysophospholipid acyltransferase 5 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	2	2	2	56328.715	56328.715	56328.715			
sp|Q6ZXV5|TMTC3_HUMAN	Q6ZXV5	TMTC3_HUMAN	TMTC3	915	Homo sapiens OX=9606	Protein O-mannosyl-transferase TMTC3 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	18750.162	18750.162	18750.162			
sp|Q8NI36|WDR36_HUMAN	Q8NI36	WDR36_HUMAN	WDR36	951	Homo sapiens OX=9606	WD repeat-containing protein 36 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	0	0	0			
sp|Q9BYN8|RT26_HUMAN	Q9BYN8	RT26_HUMAN	MRPS26	205	Homo sapiens OX=9606	28S ribosomal protein S26, mitochondrial 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	22405.576	22405.576	22405.576	1M(15.9949)		
sp|Q9NWU5|RM22_HUMAN	Q9NWU5	RM22_HUMAN	MRPL22	206	Homo sapiens OX=9606	39S ribosomal protein L22, mitochondrial 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	36798.156	36798.156	36798.156			
sp|Q9NY12|GAR1_HUMAN	Q9NY12	GAR1_HUMAN	GAR1	217	Homo sapiens OX=9606	H/ACA ribonucleoprotein complex subunit 1 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	4	4	4	20924.865	20924.865	20924.865			
sp|Q8TAQ2|SMRC2_HUMAN	Q8TAQ2	SMRC2_HUMAN	SMARCC2	1214	Homo sapiens OX=9606	SWI/SNF complex subunit SMARCC2 	1:Experimental evidence at protein level	0.9869	0.9747	1	1	1	1	1	1	32932.047	32932.047	32932.047	4M(15.9949), 6M(15.9949)		
sp|O15427|MOT4_HUMAN	O15427	MOT4_HUMAN	SLC16A3	465	Homo sapiens OX=9606	Monocarboxylate transporter 4 	1:Experimental evidence at protein level	0.9868	0.9850	2	2	2	2	2	2	15121.209	15121.209	15121.209			
sp|O75351|VPS4B_HUMAN	O75351	VPS4B_HUMAN	VPS4B	444	Homo sapiens OX=9606	Vacuolar protein sorting-associated protein 4B 	1:Experimental evidence at protein level	0.9862	0.9986	1	0	1	3	0	3	11782.6455	0	11782.6455			sp|Q6PIW4|FIGL1_HUMAN, sp|Q9UN37|VPS4A_HUMAN
sp|P40306|PSB10_HUMAN	P40306	PSB10_HUMAN	PSMB10	273	Homo sapiens OX=9606	Proteasome subunit beta type-10 	1:Experimental evidence at protein level	0.9862	0.9986	1	1	1	1	1	1	46477.83	46477.83	46477.83			
sp|P42285|MTREX_HUMAN	P42285	MTREX_HUMAN	MTREX	1042	Homo sapiens OX=9606	Exosome RNA helicase MTR4 	1:Experimental evidence at protein level	0.9862	0.9986	1	1	1	1	1	1	18100.066	18100.066	18100.066			
sp|Q6PKG0|LARP1_HUMAN	Q6PKG0	LARP1_HUMAN	LARP1	1096	Homo sapiens OX=9606	La-related protein 1 	1:Experimental evidence at protein level	0.9862	0.9986	1	1	1	2	2	2	0	0	0			
sp|Q9UIA9|XPO7_HUMAN	Q9UIA9	XPO7_HUMAN	XPO7	1087	Homo sapiens OX=9606	Exportin-7 	1:Experimental evidence at protein level	0.9862	0.9986	1	1	1	2	2	2	33723.49	33723.49	33723.49			
sp|Q9Y673|ALG5_HUMAN	Q9Y673	ALG5_HUMAN	ALG5	324	Homo sapiens OX=9606	Dolichyl-phosphate beta-glucosyltransferase 	1:Experimental evidence at protein level	0.9862	0.9986	1	1	1	1	1	1	0	0	0			
sp|P07602|SAP_HUMAN	P07602	SAP_HUMAN	PSAP	524	Homo sapiens OX=9606	Prosaposin 	1:Experimental evidence at protein level	0.9857	0.9591	1	1	1	1	1	1	17012.625	17012.625	17012.625	5M(15.9949), 9C(57.0214)		
sp|O14683|P5I11_HUMAN	O14683	P5I11_HUMAN	TP53I11	189	Homo sapiens OX=9606	Tumor protein p53-inducible protein 11 	1:Experimental evidence at protein level	0.9852	0.9985	1	1	1	1	1	1	78544.086	78544.086	78544.086			
sp|O95139|NDUB6_HUMAN	O95139	NDUB6_HUMAN	NDUFB6	128	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 	1:Experimental evidence at protein level	0.9852	0.9985	1	1	1	2	2	2	18602.867	18602.867	18602.867	N-term(42.0106)		
sp|P04746|AMYP_HUMAN	P04746	AMYP_HUMAN	AMY2A	511	Homo sapiens OX=9606	Pancreatic alpha-amylase 	1:Experimental evidence at protein level	0.9852	0.9985	1	0	1	3	0	3	23532.725	0	23532.725			sp|P0DTE7|AMY1B_HUMAN, sp|P0DTE8|AMY1C_HUMAN, sp|P0DUB6|AMY1A_HUMAN, sp|P19961|AMY2B_HUMAN
sp|P11233|RALA_HUMAN	P11233	RALA_HUMAN	RALA	206	Homo sapiens OX=9606	Ras-related protein Ral-A 	1:Experimental evidence at protein level	0.9852	0.9985	1	0	1	1	0	1	29934.086	0	29934.086	3M(15.9949)		sp|P11234|RALB_HUMAN
sp|Q8IW45|NNRD_HUMAN	Q8IW45	NNRD_HUMAN	NAXD	347	Homo sapiens OX=9606	ATP-dependent (S)-NAD(P)H-hydrate dehydratase 	1:Experimental evidence at protein level	0.9852	0.9985	1	1	1	1	1	1	8623.806	8623.806	8623.806			
sp|Q8IZ83|A16A1_HUMAN	Q8IZ83	A16A1_HUMAN	ALDH16A1	802	Homo sapiens OX=9606	Aldehyde dehydrogenase family 16 member A1 	1:Experimental evidence at protein level	0.9852	0.9985	1	1	1	1	1	1	11870.124	11870.124	11870.124			
sp|Q9Y6Y8|S23IP_HUMAN	Q9Y6Y8	S23IP_HUMAN	SEC23IP	1000	Homo sapiens OX=9606	SEC23-interacting protein 	1:Experimental evidence at protein level	0.9852	0.9985	1	1	1	1	1	1	14765.645	14765.645	14765.645	2M(15.9949)		
sp|P04279|SEMG1_HUMAN	P04279	SEMG1_HUMAN	SEMG1	462	Homo sapiens OX=9606	Semenogelin-1 	1:Experimental evidence at protein level	0.9842	0.9984	1	0	1	1	0	1	29055.541	0	29055.541			sp|Q02383|SEMG2_HUMAN
sp|P33241|LSP1_HUMAN	P33241	LSP1_HUMAN	LSP1	339	Homo sapiens OX=9606	Lymphocyte-specific protein 1 	1:Experimental evidence at protein level	0.9842	0.9984	1	1	1	1	1	1	12065.179	12065.179	12065.179	9M(15.9949)		
