Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
2295	b	sp|Q9ERU9|RBP2_MOUSE	Q9ERU9	RBP2_MOUSE	Ranbp2	3053	5.20	Mus musculus OX=10090	E3 SUMO-protein ligase RanBP2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2295	a	sp|P17742|PPIA_MOUSE	P17742	PPIA_MOUSE	Ppia	164	90.20	Mus musculus OX=10090	Peptidyl-prolyl cis-trans isomerase A 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	26	25	26	     0	     0	     0	11M(15.9949), 3M(15.9949), 5M(15.9949), 9M(15.9949)		
2296	a	sp|P18242|CATD_MOUSE	P18242	CATD_MOUSE	Ctsd	410	33.70	Mus musculus OX=10090	Cathepsin D 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	11M(15.9949)		
2297	g	sp|P27601|GNA13_MOUSE	P27601	GNA13_MOUSE	Gna13	377	34.00	Mus musculus OX=10090	Guanine nucleotide-binding protein subunit alpha-13 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	1	7	1	1	     0	     0	     0	3M(15.9949), 8M(15.9949)		
2297	f	sp|Q9DC51|GNAI3_MOUSE	Q9DC51	GNAI3_MOUSE	Gnai3	354	33.10	Mus musculus OX=10090	Guanine nucleotide-binding protein G(i) subunit alpha-3 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	13	0	0	     0	     0	     0			
2297	a	sp|P18872|GNAO_MOUSE	P18872	GNAO_MOUSE	Gnao1	354	67.20	Mus musculus OX=10090	Guanine nucleotide-binding protein G(o) subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	16	14	16	53	46	53	     0	     0	     0	15M(15.9949), 16M(15.9949), 1M(15.9949), 2M(15.9949), 6M(15.9949)		
2297	e	sp|Q8CGK7|GNAL_MOUSE	Q8CGK7	GNAL_MOUSE	Gnal	381	45.70	Mus musculus OX=10090	Guanine nucleotide-binding protein G(olf) subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	11	0	0	     0	     0	     0			
2297	d	sp|P63094|GNAS2_MOUSE	P63094	GNAS2_MOUSE	Gnas	394	39.30	Mus musculus OX=10090	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	1	13	0	2	     0	     0	     0			sp|Q6R0H7|GNAS1_MOUSE
2297	c	sp|P08752|GNAI2_MOUSE	P08752	GNAI2_MOUSE	Gnai2	355	52.10	Mus musculus OX=10090	Guanine nucleotide-binding protein G(i) subunit alpha-2 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	1	14	1	1	     0	     0	     0			
2297	b	sp|B2RSH2|GNAI1_MOUSE	B2RSH2	GNAI1_MOUSE	Gnai1	354	48.90	Mus musculus OX=10090	Guanine nucleotide-binding protein G(i) subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	3	15	2	8	     0	     0	     0	1M(15.9949)		
2298	a	sp|P19157|GSTP1_MOUSE	P19157	GSTP1_MOUSE	Gstp1	210	56.70	Mus musculus OX=10090	Glutathione S-transferase P 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	6	4	6	     0	     0	     0	1M(15.9949), 5M(15.9949), 7M(15.9949)		
2299	c	CON_IPI00703268.2|TREMBL:Q3SX28;Q5KR48	CON_IPI00703268.2|TREMBL:Q3SX28;Q5KR48 (Bos taurus) Tropomyosin 2			284	37.70				1.0000	0.9990	3	0	0	6	0	0	     0	     0	     0			
2299	b	sp|P58771|TPM1_MOUSE	P58771	TPM1_MOUSE	Tpm1	284	55.60	Mus musculus OX=10090	Tropomyosin alpha-1 chain 	1:Experimental evidence at protein level	1.0000	0.9990	7	2	2	11	2	2	     0	     0	     0			
2299	a	sp|P21107|TPM3_MOUSE	P21107	TPM3_MOUSE	Tpm3	285	59.30	Mus musculus OX=10090	Tropomyosin alpha-3 chain 	1:Experimental evidence at protein level	1.0000	0.9990	8	3	8	14	5	14	     0	     0	     0	1M(15.9949)		
2299	d	sp|P04627|ARAF_MOUSE	P04627	ARAF_MOUSE	Araf	604	12.60	Mus musculus OX=10090	Serine/threonine-protein kinase A-Raf 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2302	a	sp|P22892|AP1G1_MOUSE	P22892	AP1G1_MOUSE	Ap1g1	822	25.90	Mus musculus OX=10090	AP-1 complex subunit gamma-1 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	5	4	5	     0	     0	     0	8M(15.9949)		
2303	c	sp|P23818|GRIA1_MOUSE	P23818	GRIA1_MOUSE	Gria1	907	30.10	Mus musculus OX=10090	Glutamate receptor 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	4	0	0	     0	     0	     0			
2303	a	sp|P23819|GRIA2_MOUSE	P23819	GRIA2_MOUSE	Gria2	883	44.40	Mus musculus OX=10090	Glutamate receptor 2 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	14	10	14	     0	     0	     0	1M(15.9949)		
2303	b	sp|Q9Z2W9|GRIA3_MOUSE	Q9Z2W9	GRIA3_MOUSE	Gria3	888	37.30	Mus musculus OX=10090	Glutamate receptor 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	2	9	1	5	     0	     0	     0	1M(15.9949)		
2303	d	sp|Q9Z2W8|GRIA4_MOUSE	Q9Z2W8	GRIA4_MOUSE	Gria4	902	21.40	Mus musculus OX=10090	Glutamate receptor 4 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	8	0	0	     0	     0	     0			
2304	a	sp|P26043|RADI_MOUSE	P26043	RADI_MOUSE	Rdx	583	34.80	Mus musculus OX=10090	Radixin 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	3	0	0	     0	     0	     0			
2305	a	sp|P26443|DHE3_MOUSE	P26443	DHE3_MOUSE	Glud1	558	68.60	Mus musculus OX=10090	Glutamate dehydrogenase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	11	0	11	20	0	20	     0	     0	     0	1M(15.9949), 3M(15.9949), 4M(15.9949), 6M(15.9949)		
2306	a	sp|P27048|RSMB_MOUSE	P27048	RSMB_MOUSE	Snrpb	231	25.50	Mus musculus OX=10090	Small nuclear ribonucleoprotein-associated protein B 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
2308	a	sp|P28660|NCKP1_MOUSE	P28660	NCKP1_MOUSE	Nckap1	1128	47.20	Mus musculus OX=10090	Nck-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	13	12	13	21	20	21	     0	     0	     0	1M(15.9949), 2M(15.9949)		
2309	a	sp|P28740|KIF2A_MOUSE	P28740	KIF2A_MOUSE	Kif2a	705	28.80	Mus musculus OX=10090	Kinesin-like protein KIF2A 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
2312	c	sp|O35316|SC6A6_MOUSE	O35316	SC6A6_MOUSE	Slc6a6	621	6.90	Mus musculus OX=10090	Sodium- and chloride-dependent taurine transporter 	1:Experimental evidence at protein level	1.0000	0.9989	1	0	0	2	0	0	     0	     0	     0			
2312	a	sp|P31650|S6A11_MOUSE	P31650	S6A11_MOUSE	Slc6a11	627	19.10	Mus musculus OX=10090	Sodium- and chloride-dependent GABA transporter 3 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	9	7	9	     0	     0	     0			
2314	a	sp|P35564|CALX_MOUSE	P35564	CALX_MOUSE	Canx	591	25.40	Mus musculus OX=10090	Calnexin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
2315	a	sp|P35585|AP1M1_MOUSE	P35585	AP1M1_MOUSE	Ap1m1	423	44.70	Mus musculus OX=10090	AP-1 complex subunit mu-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	3	1	3	     0	     0	     0	6M(15.9949)		
2316	c	sp|P39054|DYN2_MOUSE	P39054	DYN2_MOUSE	Dnm2	870	31.60	Mus musculus OX=10090	Dynamin-2 	1:Experimental evidence at protein level	1.0000	0.9990	9	0	0	23	0	0	     0	     0	     0			
2316	b	sp|Q8BZ98|DYN3_MOUSE	Q8BZ98	DYN3_MOUSE	Dnm3	863	48.40	Mus musculus OX=10090	Dynamin-3 	1:Experimental evidence at protein level	1.0000	0.9990	9	3	4	17	3	4	     0	     0	     0	2M(15.9949), 4M(15.9949)		
2316	a	sp|P39053|DYN1_MOUSE	P39053	DYN1_MOUSE	Dnm1	867	72.90	Mus musculus OX=10090	Dynamin-1 	1:Experimental evidence at protein level	1.0000	0.9990	30	21	30	72	49	72	     0	     0	     0	1M(15.9949), 2M(15.9949), 3M(15.9949), 4M(15.9949), 6M(15.9949), 7M(15.9949), 9M(15.9949)		
2317	c	sp|P51906|EAA3_MOUSE	P51906	EAA3_MOUSE	Slc1a1	523	17.40	Mus musculus OX=10090	Excitatory amino acid transporter 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
2317	b	sp|P56564|EAA1_MOUSE	P56564	EAA1_MOUSE	Slc1a3	543	30.80	Mus musculus OX=10090	Excitatory amino acid transporter 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	3	2	2	     0	     0	     0	14M(15.9949), 4M(15.9949)		
2317	a	sp|P43006|EAA2_MOUSE	P43006	EAA2_MOUSE	Slc1a2	572	56.50	Mus musculus OX=10090	Excitatory amino acid transporter 2 	1:Experimental evidence at protein level	1.0000	0.9990	16	15	16	42	41	42	     0	     0	     0	11M(15.9949), 1M(15.9949), 21M(15.9949), 7M(15.9949), 9M(15.9949), N-term(42.0106)		
2318	c	sp|P15864|H12_MOUSE	P15864	H12_MOUSE	H1-2	212	34.40	Mus musculus OX=10090	Histone H1.2 	1:Experimental evidence at protein level	1.0000	0.9990	6	0	0	10	0	0	     0	     0	     0			
2318	a	sp|P43274|H14_MOUSE	P43274	H14_MOUSE	H1-4	219	33.80	Mus musculus OX=10090	Histone H1.4 	1:Experimental evidence at protein level	1.0000	0.9990	7	3	7	15	8	15	     0	     0	     0	N-term(42.0106)		
2318	b	sp|P43277|H13_MOUSE	P43277	H13_MOUSE	H1-3	221	33.00	Mus musculus OX=10090	Histone H1.3 	1:Experimental evidence at protein level	1.0000	0.9990	7	1	3	12	2	5	     0	     0	     0	N-term(42.0106)		
2320	c	sp|Q9R0N5|SYT5_MOUSE	Q9R0N5	SYT5_MOUSE	Syt5	386	16.10	Mus musculus OX=10090	Synaptotagmin-5 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	3	0	0	     0	     0	     0			
2320	a	sp|P46096|SYT1_MOUSE	P46096	SYT1_MOUSE	Syt1	421	64.80	Mus musculus OX=10090	Synaptotagmin-1 	1:Experimental evidence at protein level	1.0000	0.9990	13	7	13	36	20	36	     0	     0	     0	1M(15.9949), 2M(15.9949), 4M(15.9949), 5M(15.9949)		
2320	b	sp|P46097|SYT2_MOUSE	P46097	SYT2_MOUSE	Syt2	422	34.80	Mus musculus OX=10090	Synaptotagmin-2 	1:Experimental evidence at protein level	1.0000	0.9990	8	2	2	19	3	3	     0	     0	     0			
2321	b	sp|Q7TMY8|HUWE1_MOUSE	Q7TMY8	HUWE1_MOUSE	Huwe1	4377	5.90	Mus musculus OX=10090	E3 ubiquitin-protein ligase HUWE1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	     0	     0	     0	3M(15.9949)		
2321	a	sp|P46460|NSF_MOUSE	P46460	NSF_MOUSE	Nsf	744	79.00	Mus musculus OX=10090	Vesicle-fusing ATPase 	1:Experimental evidence at protein level	1.0000	0.9990	22	21	22	43	42	43	     0	     0	     0	1M(15.9949), 3M(15.9949), 5M(15.9949), 9M(15.9949)		
2322	a	sp|P46638|RB11B_MOUSE	P46638	RB11B_MOUSE	Rab11b	218	59.20	Mus musculus OX=10090	Ras-related protein Rab-11B 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	3	0	3	     0	     0	     0			
2323	a	sp|P47708|RP3A_MOUSE	P47708	RP3A_MOUSE	Rph3a	681	25.70	Mus musculus OX=10090	Rabphilin-3A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	2M(15.9949)		
2324	c	sp|Q9CZS1|AL1B1_MOUSE	Q9CZS1	AL1B1_MOUSE	Aldh1b1	519	29.10	Mus musculus OX=10090	Aldehyde dehydrogenase X, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	13M(15.9949)		
2324	a	sp|P47738|ALDH2_MOUSE	P47738	ALDH2_MOUSE	Aldh2	519	51.40	Mus musculus OX=10090	Aldehyde dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	13	11	13	     0	     0	     0	13M(15.9949)		
2325	a	sp|P47740|AL3A2_MOUSE	P47740	AL3A2_MOUSE	Aldh3a2	484	27.50	Mus musculus OX=10090	Aldehyde dehydrogenase family 3 member A2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	7M(15.9949)		
2326	a	sp|P49443|PPM1A_MOUSE	P49443	PPM1A_MOUSE	Ppm1a	382	31.70	Mus musculus OX=10090	Protein phosphatase 1A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
2328	a	sp|P50429|ARSB_MOUSE	P50429	ARSB_MOUSE	Arsb	534	5.80	Mus musculus OX=10090	Arylsulfatase B 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2329	a	sp|P50518|VATE1_MOUSE	P50518	VATE1_MOUSE	Atp6v1e1	226	56.60	Mus musculus OX=10090	V-type proton ATPase subunit E 1 	1:Experimental evidence at protein level	1.0000	0.9990	9	6	9	20	14	20	     0	     0	     0	2M(15.9949), 3M(15.9949), 7M(15.9949), 8M(15.9949), 9M(15.9949), N-term(42.0106)		
2330	a	sp|P51863|VA0D1_MOUSE	P51863	VA0D1_MOUSE	Atp6v0d1	351	53.30	Mus musculus OX=10090	V-type proton ATPase subunit d 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	11	11	11	     0	     0	     0			
2332	a	sp|P52480|KPYM_MOUSE	P52480	KPYM_MOUSE	Pkm	531	81.00	Mus musculus OX=10090	Pyruvate kinase PKM 	1:Experimental evidence at protein level	1.0000	0.9990	14	12	14	41	35	41	     0	     0	     0	1M(15.9949), 4M(15.9949), 5M(15.9949), 8M(15.9949), 9M(15.9949)		
2333	a	sp|P53994|RAB2A_MOUSE	P53994	RAB2A_MOUSE	Rab2a	212	66.00	Mus musculus OX=10090	Ras-related protein Rab-2A 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	6	4	6	     0	     0	     0	7M(15.9949)		
2334	a	sp|P56399|UBP5_MOUSE	P56399	UBP5_MOUSE	Usp5	858	35.40	Mus musculus OX=10090	Ubiquitin carboxyl-terminal hydrolase 5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
2335	a	sp|P57776|EF1D_MOUSE	P57776	EF1D_MOUSE	Eef1d	281	49.80	Mus musculus OX=10090	Elongation factor 1-delta 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
2336	a	sp|P58252|EF2_MOUSE	P58252	EF2_MOUSE	Eef2	858	63.90	Mus musculus OX=10090	Elongation factor 2 	1:Experimental evidence at protein level	1.0000	0.9990	15	14	15	23	22	23	     0	     0	     0	13M(15.9949), 2M(15.9949), 5M(15.9949), 6M(15.9949), 7M(15.9949)		
2338	a	sp|P60202|MYPR_MOUSE	P60202	MYPR_MOUSE	Plp1	277	54.90	Mus musculus OX=10090	Myelin proteolipid protein 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	20	20	20	     0	     0	     0	1M(15.9949)		
2339	b	sp|Q61990|PCBP2_MOUSE	Q61990	PCBP2_MOUSE	Pcbp2	362	40.60	Mus musculus OX=10090	Poly(rC)-binding protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	     0	     0	     0			
2339	a	sp|P60335|PCBP1_MOUSE	P60335	PCBP1_MOUSE	Pcbp1	356	41.00	Mus musculus OX=10090	Poly(rC)-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	     0	     0	     0			
2340	a	sp|P60521|GBRL2_MOUSE	P60521	GBRL2_MOUSE	Gabarapl2	117	47.00	Mus musculus OX=10090	Gamma-aminobutyric acid receptor-associated protein-like 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	     0	     0	     0			
2341	a	sp|P60879|SNP25_MOUSE	P60879	SNP25_MOUSE	Snap25	206	69.40	Mus musculus OX=10090	Synaptosomal-associated protein 25 	1:Experimental evidence at protein level	1.0000	0.9990	8	7	8	16	14	16	     0	     0	     0	1M(15.9949), 3M(15.9949), 4M(15.9949), 5M(15.9949)		
2342	a	sp|P61079|UB2D3_MOUSE	P61079	UB2D3_MOUSE	Ube2d3	147	16.30	Mus musculus OX=10090	Ubiquitin-conjugating enzyme E2 D3 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	2	0	2	     0	     0	     0			sp|P62838|UB2D2_MOUSE
2343	a	sp|P61161|ARP2_MOUSE	P61161	ARP2_MOUSE	Actr2	394	43.40	Mus musculus OX=10090	Actin-related protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	     0	     0	     0	3M(15.9949), 8M(15.9949)		
2344	c	sp|P61750|ARF4_MOUSE	P61750	ARF4_MOUSE	Arf4	180	54.40	Mus musculus OX=10090	ADP-ribosylation factor 4 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	7	2	2	     0	     0	     0			
2344	a	sp|P61205|ARF3_MOUSE	P61205	ARF3_MOUSE	Arf3	181	64.10	Mus musculus OX=10090	ADP-ribosylation factor 3 	2:Experimental evidence at transcript level	1.0000	0.9990	5	0	5	18	0	18	     0	     0	     0	1M(15.9949), 3M(15.9949), 7M(15.9949)		sp|P84078|ARF1_MOUSE
2344	b	sp|P84084|ARF5_MOUSE	P84084	ARF5_MOUSE	Arf5	180	64.40	Mus musculus OX=10090	ADP-ribosylation factor 5 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	2	9	2	2	     0	     0	     0	3M(15.9949), 7M(15.9949)		
2345	a	sp|P61329|FGF12_MOUSE	P61329	FGF12_MOUSE	Fgf12	243	13.60	Mus musculus OX=10090	Fibroblast growth factor 12 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
2346	a	sp|P61979|HNRPK_MOUSE	P61979	HNRPK_MOUSE	Hnrnpk	463	42.50	Mus musculus OX=10090	Heterogeneous nuclear ribonucleoprotein K 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0	5M(15.9949)		
2348	a	sp|P62812|GBRA1_MOUSE	P62812	GBRA1_MOUSE	Gabra1	455	21.50	Mus musculus OX=10090	Gamma-aminobutyric acid receptor subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	7	4	7	     0	     0	     0	11M(15.9949)		
2349	a	sp|P62827|RAN_MOUSE	P62827	RAN_MOUSE	Ran	216	52.80	Mus musculus OX=10090	GTP-binding nuclear protein Ran 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	5	2	5	     0	     0	     0			
2350	a	sp|P62897|CYC_MOUSE	P62897	CYC_MOUSE	Cycs	105	69.50	Mus musculus OX=10090	Cytochrome c, somatic 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	12	5	12	     0	     0	     0	1M(15.9949)		
2351	a	sp|P62962|PROF1_MOUSE	P62962	PROF1_MOUSE	Pfn1	140	67.10	Mus musculus OX=10090	Profilin-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	4	5	1	5	     0	     0	     0	6M(15.9949)		
2352	b	sp|P60764|RAC3_MOUSE	P60764	RAC3_MOUSE	Rac3	192	60.40	Mus musculus OX=10090	Ras-related C3 botulinum toxin substrate 3 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	0	4	0	0	     0	     0	     0			
2352	c	sp|P60766|CDC42_MOUSE	P60766	CDC42_MOUSE	Cdc42	191	66.50	Mus musculus OX=10090	Cell division control protein 42 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2352	a	sp|P63001|RAC1_MOUSE	P63001	RAC1_MOUSE	Rac1	192	63.50	Mus musculus OX=10090	Ras-related C3 botulinum toxin substrate 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	1	6	9	3	9	     0	     0	     0	12M(15.9949), 9N(54.0474)		
2352	d	sp|P84096|RHOG_MOUSE	P84096	RHOG_MOUSE	Rhog	191	51.30	Mus musculus OX=10090	Rho-related GTP-binding protein RhoG 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
2353	n	sp|Q6PHN9|RAB35_MOUSE	Q6PHN9	RAB35_MOUSE	Rab35	201	16.40	Mus musculus OX=10090	Ras-related protein Rab-35 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	13	0	0	     0	     0	     0			
2353	m	sp|Q8BHC1|RB39B_MOUSE	Q8BHC1	RB39B_MOUSE	Rab39b	213	15.50	Mus musculus OX=10090	Ras-related protein Rab-39B 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	6	0	0	     0	     0	     0			
2353	h	sp|P55258|RAB8A_MOUSE	P55258	RAB8A_MOUSE	Rab8a	207	40.10	Mus musculus OX=10090	Ras-related protein Rab-8A 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	15	0	0	     0	     0	     0			
2353	o	sp|Q8K386|RAB15_MOUSE	Q8K386	RAB15_MOUSE	Rab15	212	17.00	Mus musculus OX=10090	Ras-related protein Rab-15 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	13	0	0	     0	     0	     0			
2353	p	sp|P35283|RAB12_MOUSE	P35283	RAB12_MOUSE	Rab12	243	16.00	Mus musculus OX=10090	Ras-related protein Rab-12 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	6	0	0	     0	     0	     0			
2353	k	sp|Q9CZT8|RAB3B_MOUSE	Q9CZT8	RAB3B_MOUSE	Rab3b	219	26.50	Mus musculus OX=10090	Ras-related protein Rab-3B 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	11	0	0	     0	     0	     0			
2353	j	sp|P62823|RAB3C_MOUSE	P62823	RAB3C_MOUSE	Rab3c	227	31.70	Mus musculus OX=10090	Ras-related protein Rab-3C 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	11	0	0	     0	     0	     0			
2353	i	sp|P61294|RAB6B_MOUSE	P61294	RAB6B_MOUSE	Rab6b	208	49.00	Mus musculus OX=10090	Ras-related protein Rab-6B 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	2	10	2	2	     0	     0	     0	8M(15.9949)		
2353	a	sp|P63011|RAB3A_MOUSE	P63011	RAB3A_MOUSE	Rab3a	220	47.30	Mus musculus OX=10090	Ras-related protein Rab-3A 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	5	14	3	14	     0	     0	     0	10M(15.9949), 1M(15.9949)		
2353	b	sp|P62821|RAB1A_MOUSE	P62821	RAB1A_MOUSE	Rab1A	205	73.70	Mus musculus OX=10090	Ras-related protein Rab-1A 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	3	15	1	9	     0	     0	     0			
2353	q	sp|Q99P58|RB27B_MOUSE	Q99P58	RB27B_MOUSE	Rab27b	218	17.00	Mus musculus OX=10090	Ras-related protein Rab-27B 	1:Experimental evidence at protein level	1.0000	0.9952	1	0	0	6	0	0	     0	     0	     0			
2353	g	sp|P61028|RAB8B_MOUSE	P61028	RAB8B_MOUSE	Rab8b	207	32.40	Mus musculus OX=10090	Ras-related protein Rab-8B 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	15	0	0	     0	     0	     0			
2353	r	sp|O35963|RB33B_MOUSE	O35963	RB33B_MOUSE	Rab33b	229	10.90	Mus musculus OX=10090	Ras-related protein Rab-33B 	1:Experimental evidence at protein level	0.9937	0.9964	1	0	0	6	0	0	     0	     0	     0			
2353	f	sp|P35279|RAB6A_MOUSE	P35279	RAB6A_MOUSE	Rab6a	208	53.40	Mus musculus OX=10090	Ras-related protein Rab-6A 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	4	12	4	6	     0	     0	     0	5M(15.9949), 8M(15.9949)		
2353	e	sp|P61027|RAB10_MOUSE	P61027	RAB10_MOUSE	Rab10	200	52.50	Mus musculus OX=10090	Ras-related protein Rab-10 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	2	15	2	2	     0	     0	     0			
2353	d	sp|Q9D1G1|RAB1B_MOUSE	Q9D1G1	RAB1B_MOUSE	Rab1b	201	68.70	Mus musculus OX=10090	Ras-related protein Rab-1B 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	1	15	1	1	     0	     0	     0	1M(15.9949)		
2353	c	sp|Q91V41|RAB14_MOUSE	Q91V41	RAB14_MOUSE	Rab14	215	64.20	Mus musculus OX=10090	Ras-related protein Rab-14 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	10	4	4	     0	     0	     0	7M(15.9949)		
2353	l	sp|Q91ZR1|RAB4B_MOUSE	Q91ZR1	RAB4B_MOUSE	Rab4b	213	30.00	Mus musculus OX=10090	Ras-related protein Rab-4B 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	6	0	0	     0	     0	     0			
2355	b	sp|P63024|VAMP3_MOUSE	P63024	VAMP3_MOUSE	Vamp3	103	66.00	Mus musculus OX=10090	Vesicle-associated membrane protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	7	0	0	     0	     0	     0			
2355	a	sp|P63044|VAMP2_MOUSE	P63044	VAMP2_MOUSE	Vamp2	116	70.70	Mus musculus OX=10090	Vesicle-associated membrane protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	8	1	8	     0	     0	     0			
2356	b	sp|Q63844|MK03_MOUSE	Q63844	MK03_MOUSE	Mapk3	380	39.20	Mus musculus OX=10090	Mitogen-activated protein kinase 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	3	0	0	     0	     0	     0			
2356	a	sp|P63085|MK01_MOUSE	P63085	MK01_MOUSE	Mapk1	358	55.30	Mus musculus OX=10090	Mitogen-activated protein kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	5	9	6	9	     0	     0	     0	10M(15.9949), 5M(15.9949), N-term(42.0106)		
2357	a	sp|P63158|HMGB1_MOUSE	P63158	HMGB1_MOUSE	Hmgb1	215	45.10	Mus musculus OX=10090	High mobility group protein B1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
2362	a	sp|P70333|HNRH2_MOUSE	P70333	HNRH2_MOUSE	Hnrnph2	449	24.50	Mus musculus OX=10090	Heterogeneous nuclear ribonucleoprotein H2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	4	0	4	     0	     0	     0			
