Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q13620|CUL4B_HUMAN	Q13620	CUL4B_HUMAN	CUL4B	913	Homo sapiens OX=9606	Cullin-4B 	1:Experimental evidence at protein level	0.9995	0.9986	1	1	1	1	1	1	17383.934	17383.934	17383.934			
sp|Q15369|ELOC_HUMAN	Q15369	ELOC_HUMAN	ELOC	112	Homo sapiens OX=9606	Elongin-C 	1:Experimental evidence at protein level	0.9995	0.9989	1	1	1	1	1	1	25289.844	25289.844	25289.844			
sp|Q969U7|PSMG2_HUMAN	Q969U7	PSMG2_HUMAN	PSMG2	264	Homo sapiens OX=9606	Proteasome assembly chaperone 2 	1:Experimental evidence at protein level	0.9995	0.9990	1	1	1	2	2	2	20065.182	20065.182	20065.182			
sp|Q9UBQ7|GRHPR_HUMAN	Q9UBQ7	GRHPR_HUMAN	GRHPR	328	Homo sapiens OX=9606	Glyoxylate reductase/hydroxypyruvate reductase 	1:Experimental evidence at protein level	0.9995	0.9983	2	2	2	2	2	2	64617.008	64617.008	64617.008			
sp|Q9ULC4|MCTS1_HUMAN	Q9ULC4	MCTS1_HUMAN	MCTS1	181	Homo sapiens OX=9606	Malignant T-cell-amplified sequence 1 	1:Experimental evidence at protein level	0.9995	0.9981	1	1	1	2	2	2	19909.32	19909.32	19909.32			
sp|O75306|NDUS2_HUMAN	O75306	NDUS2_HUMAN	NDUFS2	463	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial 	1:Experimental evidence at protein level	0.9994	0.9987	1	1	1	3	3	3	32394.354	32394.354	32394.354	3M(15.9949), 9M(15.9949)		
sp|P09497|CLCB_HUMAN	P09497	CLCB_HUMAN	CLTB	229	Homo sapiens OX=9606	Clathrin light chain B 	1:Experimental evidence at protein level	0.9994	0.9968	1	1	1	2	2	2	28125.436	28125.436	28125.436			
sp|P28074|PSB5_HUMAN	P28074	PSB5_HUMAN	PSMB5	263	Homo sapiens OX=9606	Proteasome subunit beta type-5 	1:Experimental evidence at protein level	0.9994	0.9990	1	1	1	1	1	1	0	0	0			
sp|Q8WXF1|PSPC1_HUMAN	Q8WXF1	PSPC1_HUMAN	PSPC1	523	Homo sapiens OX=9606	Paraspeckle component 1 	1:Experimental evidence at protein level	0.9994	0.9981	1	1	1	1	1	1	23938.916	23938.916	23938.916	7M(15.9949)		
sp|Q9UII2|ATIF1_HUMAN	Q9UII2	ATIF1_HUMAN	ATP5IF1	106	Homo sapiens OX=9606	ATPase inhibitor, mitochondrial 	1:Experimental evidence at protein level	0.9994	0.9988	1	1	1	2	2	2	21523.809	21523.809	21523.809			
sp|Q9Y2Q9|RT28_HUMAN	Q9Y2Q9	RT28_HUMAN	MRPS28	187	Homo sapiens OX=9606	28S ribosomal protein S28, mitochondrial 	1:Experimental evidence at protein level	0.9994	0.9990	1	1	1	1	1	1	0	0	0			
sp|Q9Y371|SHLB1_HUMAN	Q9Y371	SHLB1_HUMAN	SH3GLB1	365	Homo sapiens OX=9606	Endophilin-B1 	1:Experimental evidence at protein level	0.9994	0.9989	1	1	1	2	2	2	13515.12	13515.12	13515.12			
sp|Q9Y5P6|GMPPB_HUMAN	Q9Y5P6	GMPPB_HUMAN	GMPPB	360	Homo sapiens OX=9606	Mannose-1-phosphate guanyltransferase beta 	1:Experimental evidence at protein level	0.9994	0.9983	2	2	2	2	2	2	52209.195	52209.195	52209.195			
sp|A0A075B6S2|KVD29_HUMAN	A0A075B6S2	KVD29_HUMAN	IGKV2D-29	120	Homo sapiens OX=9606	Immunoglobulin kappa variable 2D-29 	3:Protein inferred from homology	0.9993	0.9990	1	0	1	5	0	5	76320.47	0	76320.47			sp|A0A0A0MRZ7|KVD26_HUMAN, sp|A2NJV5|KV229_HUMAN
sp|O00233|PSMD9_HUMAN	O00233	PSMD9_HUMAN	PSMD9	223	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 9 	1:Experimental evidence at protein level	0.9993	0.9985	1	1	1	1	1	1	17274.996	17274.996	17274.996			
sp|P07951|TPM2_HUMAN	P07951	TPM2_HUMAN	TPM2	284	Homo sapiens OX=9606	Tropomyosin beta chain 	1:Experimental evidence at protein level	0.9993	0.9989	10	1	1	35	1	1	442457.84	44590.145	44590.145			
sp|P10644|KAP0_HUMAN	P10644	KAP0_HUMAN	PRKAR1A	381	Homo sapiens OX=9606	cAMP-dependent protein kinase type I-alpha regulatory subunit 	1:Experimental evidence at protein level	0.9993	0.9986	1	0	1	1	0	1	11757.351	0	11757.351	3M(15.9949)		
sp|P20020|AT2B1_HUMAN	P20020	AT2B1_HUMAN	ATP2B1	1220	Homo sapiens OX=9606	Plasma membrane calcium-transporting ATPase 1 	1:Experimental evidence at protein level	0.9993	0.9987	1	0	1	2	0	2	13674.903	0	13674.903	1M(15.9949)		sp|Q16720|AT2B3_HUMAN
sp|Q00059|TFAM_HUMAN	Q00059	TFAM_HUMAN	TFAM	246	Homo sapiens OX=9606	Transcription factor A, mitochondrial 	1:Experimental evidence at protein level	0.9993	0.9988	1	1	1	2	2	2	86177.08	86177.08	86177.08			
sp|Q14240|IF4A2_HUMAN	Q14240	IF4A2_HUMAN	EIF4A2	407	Homo sapiens OX=9606	Eukaryotic initiation factor 4A-II 	1:Experimental evidence at protein level	0.9993	0.9990	3	1	1	11	1	1	89956.78	16791.201	16791.201			
sp|Q96AG4|LRC59_HUMAN	Q96AG4	LRC59_HUMAN	LRRC59	307	Homo sapiens OX=9606	Leucine-rich repeat-containing protein 59 	1:Experimental evidence at protein level	0.9993	0.9983	2	2	2	3	3	3	38466.01	38466.01	38466.01	8C(57.0214)		
sp|Q99442|SEC62_HUMAN	Q99442	SEC62_HUMAN	SEC62	399	Homo sapiens OX=9606	Translocation protein SEC62 	1:Experimental evidence at protein level	0.9993	0.9986	1	1	1	4	4	4	15232.12	15232.12	15232.12			
sp|Q9UM00|TMCO1_HUMAN	Q9UM00	TMCO1_HUMAN	TMCO1	239	Homo sapiens OX=9606	Calcium load-activated calcium channel 	1:Experimental evidence at protein level	0.9993	0.9990	1	1	1	1	1	1	15288.453	15288.453	15288.453			
sp|P08729|K2C7_HUMAN	P08729	K2C7_HUMAN	KRT7	469	Homo sapiens OX=9606	Keratin, type II cytoskeletal 7 	1:Experimental evidence at protein level	0.9992	0.9990	8	1	2	29	3	4	1856998.8	655694.8	671286.6			
sp|P35914|HMGCL_HUMAN	P35914	HMGCL_HUMAN	HMGCL	325	Homo sapiens OX=9606	Hydroxymethylglutaryl-CoA lyase, mitochondrial 	1:Experimental evidence at protein level	0.9992	0.9983	1	1	1	2	2	2	24778.734	24778.734	24778.734			
sp|P41240|CSK_HUMAN	P41240	CSK_HUMAN	CSK	450	Homo sapiens OX=9606	Tyrosine-protein kinase CSK 	1:Experimental evidence at protein level	0.9992	0.9966	1	1	1	2	2	2	12128.665	12128.665	12128.665			
sp|P61077|UB2D3_HUMAN	P61077	UB2D3_HUMAN	UBE2D3	147	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 D3 	1:Experimental evidence at protein level	0.9992	0.9988	1	0	1	1	0	1	7958.0156	0	7958.0156			sp|P62837|UB2D2_HUMAN
sp|Q99961|SH3G1_HUMAN	Q99961	SH3G1_HUMAN	SH3GL1	368	Homo sapiens OX=9606	Endophilin-A2 	1:Experimental evidence at protein level	0.9992	0.9990	2	0	2	5	0	5	34797.773	0	34797.773			sp|Q99962|SH3G2_HUMAN
sp|O94903|PLPHP_HUMAN	O94903	PLPHP_HUMAN	PLPBP	275	Homo sapiens OX=9606	Pyridoxal phosphate homeostasis protein 	1:Experimental evidence at protein level	0.9991	0.9977	2	2	2	3	3	3	33508.805	33508.805	33508.805			
sp|P13164|IFM1_HUMAN	P13164	IFM1_HUMAN	IFITM1	125	Homo sapiens OX=9606	Interferon-induced transmembrane protein 1 	1:Experimental evidence at protein level	0.9991	0.9990	1	0	1	3	0	3	13932.676	0	13932.676	1M(15.9949)		sp|Q01628|IFM3_HUMAN, sp|Q01629|IFM2_HUMAN
sp|P18754|RCC1_HUMAN	P18754	RCC1_HUMAN	RCC1	421	Homo sapiens OX=9606	Regulator of chromosome condensation 	1:Experimental evidence at protein level	0.9991	0.9687	3	3	3	3	3	3	99790.94	99790.94	99790.94			
sp|P61006|RAB8A_HUMAN	P61006	RAB8A_HUMAN	RAB8A	207	Homo sapiens OX=9606	Ras-related protein Rab-8A 	1:Experimental evidence at protein level	0.9991	0.9990	3	1	1	12	1	1	58175.387	18873.893	18873.893			
sp|Q14690|RRP5_HUMAN	Q14690	RRP5_HUMAN	PDCD11	1871	Homo sapiens OX=9606	Protein RRP5 homolog 	1:Experimental evidence at protein level	0.9991	0.9990	1	1	1	1	1	1	8079.793	8079.793	8079.793			
sp|Q9GZT3|SLIRP_HUMAN	Q9GZT3	SLIRP_HUMAN	SLIRP	109	Homo sapiens OX=9606	SRA stem-loop-interacting RNA-binding protein, mitochondrial 	1:Experimental evidence at protein level	0.9991	0.9978	1	1	1	1	1	1	39792.93	39792.93	39792.93			
sp|O75027|ABCB7_HUMAN	O75027	ABCB7_HUMAN	ABCB7	752	Homo sapiens OX=9606	Iron-sulfur clusters transporter ABCB7, mitochondrial 	1:Experimental evidence at protein level	0.9990	0.9980	2	2	2	3	3	3	32244.066	32244.066	32244.066			
sp|Q09028|RBBP4_HUMAN	Q09028	RBBP4_HUMAN	RBBP4	425	Homo sapiens OX=9606	Histone-binding protein RBBP4 	1:Experimental evidence at protein level	0.9990	0.9990	2	1	1	2	1	1	20728.205	11284.934	11284.934	2M(15.9949), 7C(57.0214)		
sp|Q53GQ0|DHB12_HUMAN	Q53GQ0	DHB12_HUMAN	HSD17B12	312	Homo sapiens OX=9606	Very-long-chain 3-oxoacyl-CoA reductase 	1:Experimental evidence at protein level	0.9990	0.9982	2	2	2	2	2	2	19627.648	19627.648	19627.648	1M(15.9949), 9M(15.9949)		
sp|P20339|RAB5A_HUMAN	P20339	RAB5A_HUMAN	RAB5A	215	Homo sapiens OX=9606	Ras-related protein Rab-5A 	1:Experimental evidence at protein level	0.9989	0.9989	3	1	1	7	3	3	93283.39	39012.203	39012.203			
sp|P61457|PHS_HUMAN	P61457	PHS_HUMAN	PCBD1	104	Homo sapiens OX=9606	Pterin-4-alpha-carbinolamine dehydratase 	1:Experimental evidence at protein level	0.9989	0.9972	1	1	1	1	1	1	13679.484	13679.484	13679.484	5M(15.9949)		
sp|Q86UX7|URP2_HUMAN	Q86UX7	URP2_HUMAN	FERMT3	667	Homo sapiens OX=9606	Fermitin family homolog 3 	1:Experimental evidence at protein level	0.9989	0.9907	1	1	1	1	1	1	8010.7603	8010.7603	8010.7603			
sp|Q92599|SEPT8_HUMAN	Q92599	SEPT8_HUMAN	SEPTIN8	483	Homo sapiens OX=9606	Septin-8 	1:Experimental evidence at protein level	0.9989	0.9989	1	1	1	2	2	2	14694.513	14694.513	14694.513			
sp|Q9BUL8|PDC10_HUMAN	Q9BUL8	PDC10_HUMAN	PDCD10	212	Homo sapiens OX=9606	Programmed cell death protein 10 	1:Experimental evidence at protein level	0.9989	0.9983	1	1	1	1	1	1	48251.113	48251.113	48251.113			
sp|Q9HB71|CYBP_HUMAN	Q9HB71	CYBP_HUMAN	CACYBP	228	Homo sapiens OX=9606	Calcyclin-binding protein 	1:Experimental evidence at protein level	0.9989	0.9959	1	1	1	4	4	4	13008.483	13008.483	13008.483			
sp|P26196|DDX6_HUMAN	P26196	DDX6_HUMAN	DDX6	483	Homo sapiens OX=9606	Probable ATP-dependent RNA helicase DDX6 	1:Experimental evidence at protein level	0.9988	0.9933	2	2	2	2	2	2	42384.3	42384.3	42384.3	2M(15.9949)		
sp|P29466|CASP1_HUMAN	P29466	CASP1_HUMAN	CASP1	404	Homo sapiens OX=9606	Caspase-1 	1:Experimental evidence at protein level	0.9987	0.9985	1	1	1	1	1	1	14982.6045	14982.6045	14982.6045	8M(15.9949)		
sp|Q12874|SF3A3_HUMAN	Q12874	SF3A3_HUMAN	SF3A3	501	Homo sapiens OX=9606	Splicing factor 3A subunit 3 	1:Experimental evidence at protein level	0.9987	0.9952	1	1	1	1	1	1	23574.838	23574.838	23574.838	2M(15.9949)		
sp|O00160|MYO1F_HUMAN	O00160	MYO1F_HUMAN	MYO1F	1098	Homo sapiens OX=9606	Unconventional myosin-If 	1:Experimental evidence at protein level	0.9986	0.9990	1	0	1	2	0	2	14468.07	0	14468.07			sp|Q12965|MYO1E_HUMAN
sp|O95049|ZO3_HUMAN	O95049	ZO3_HUMAN	TJP3	919	Homo sapiens OX=9606	Tight junction protein ZO-3 	1:Experimental evidence at protein level	0.9986	0.9985	1	1	1	1	1	1	13117.425	13117.425	13117.425			
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	Homo sapiens OX=9606	Immunoglobulin kappa variable 3-20 	1:Experimental evidence at protein level	0.9986	0.9985	1	1	1	1	1	1	104997.91	104997.91	104997.91			
sp|P0DMM9|ST1A3_HUMAN	P0DMM9	ST1A3_HUMAN	SULT1A3	295	Homo sapiens OX=9606	Sulfotransferase 1A3 	1:Experimental evidence at protein level	0.9986	0.9972	2	0	2	2	0	2	37190.14	0	37190.14			sp|P0DMN0|ST1A4_HUMAN, sp|P50225|ST1A1_HUMAN, sp|P50226|ST1A2_HUMAN
sp|P13498|CY24A_HUMAN	P13498	CY24A_HUMAN	CYBA	195	Homo sapiens OX=9606	Cytochrome b-245 light chain 	1:Experimental evidence at protein level	0.9986	0.9990	1	1	1	1	1	1	53256.395	53256.395	53256.395			
sp|P23919|KTHY_HUMAN	P23919	KTHY_HUMAN	DTYMK	212	Homo sapiens OX=9606	Thymidylate kinase 	1:Experimental evidence at protein level	0.9986	0.9990	1	1	1	1	1	1	20054.213	20054.213	20054.213			
sp|Q08257|QOR_HUMAN	Q08257	QOR_HUMAN	CRYZ	329	Homo sapiens OX=9606	Quinone oxidoreductase 	1:Experimental evidence at protein level	0.9986	0.9950	1	1	1	1	1	1	27547.742	27547.742	27547.742			
sp|Q53FA7|QORX_HUMAN	Q53FA7	QORX_HUMAN	TP53I3	332	Homo sapiens OX=9606	Quinone oxidoreductase PIG3 	1:Experimental evidence at protein level	0.9986	0.9990	1	1	1	1	1	1	8396.967	8396.967	8396.967	1M(15.9949)		
sp|P57735|RAB25_HUMAN	P57735	RAB25_HUMAN	RAB25	213	Homo sapiens OX=9606	Ras-related protein Rab-25 	1:Experimental evidence at protein level	0.9985	0.9989	1	1	1	1	1	1	18877.02	18877.02	18877.02			
sp|Q04760|LGUL_HUMAN	Q04760	LGUL_HUMAN	GLO1	184	Homo sapiens OX=9606	Lactoylglutathione lyase 	1:Experimental evidence at protein level	0.9985	0.9947	1	1	1	2	2	2	49921.094	49921.094	49921.094	4M(15.9949)		
sp|Q86V81|THOC4_HUMAN	Q86V81	THOC4_HUMAN	ALYREF	257	Homo sapiens OX=9606	THO complex subunit 4 	1:Experimental evidence at protein level	0.9985	0.9989	1	1	1	3	3	3	40852.742	40852.742	40852.742			
sp|Q9BWM7|SFXN3_HUMAN	Q9BWM7	SFXN3_HUMAN	SFXN3	321	Homo sapiens OX=9606	Sideroflexin-3 	1:Experimental evidence at protein level	0.9985	0.9989	1	1	1	2	2	2	28574.006	28574.006	28574.006			
sp|P21964|COMT_HUMAN	P21964	COMT_HUMAN	COMT	271	Homo sapiens OX=9606	Catechol O-methyltransferase 	1:Experimental evidence at protein level	0.9984	0.9968	2	2	2	2	2	2	40140.426	40140.426	40140.426			
sp|O95251|KAT7_HUMAN	O95251	KAT7_HUMAN	KAT7	611	Homo sapiens OX=9606	Histone acetyltransferase KAT7 	1:Experimental evidence at protein level	0.9982	0.9987	1	1	1	1	1	1	8432.745	8432.745	8432.745	11M(15.9949)		
sp|Q12765|SCRN1_HUMAN	Q12765	SCRN1_HUMAN	SCRN1	414	Homo sapiens OX=9606	Secernin-1 	1:Experimental evidence at protein level	0.9982	0.9929	1	1	1	1	1	1	19125.55	19125.55	19125.55			
sp|Q13509|TBB3_HUMAN	Q13509	TBB3_HUMAN	TUBB3	450	Homo sapiens OX=9606	Tubulin beta-3 chain 	1:Experimental evidence at protein level	0.9982	0.9974	8	1	1	40	1	1	551484.4	9174.266	9174.266			
sp|P14854|CX6B1_HUMAN	P14854	CX6B1_HUMAN	COX6B1	86	Homo sapiens OX=9606	Cytochrome c oxidase subunit 6B1 	1:Experimental evidence at protein level	0.9981	0.9952	1	1	1	1	1	1	8531.303	8531.303	8531.303			
sp|Q15642|CIP4_HUMAN	Q15642	CIP4_HUMAN	TRIP10	601	Homo sapiens OX=9606	Cdc42-interacting protein 4 	1:Experimental evidence at protein level	0.9981	0.9909	2	2	2	5	5	5	37744.77	37744.77	37744.77			
sp|P02760|AMBP_HUMAN	P02760	AMBP_HUMAN	AMBP	352	Homo sapiens OX=9606	Protein AMBP 	1:Experimental evidence at protein level	0.9980	0.9956	1	1	1	1	1	1	14993.987	14993.987	14993.987	5C(57.0214)		
sp|Q10567|AP1B1_HUMAN	Q10567	AP1B1_HUMAN	AP1B1	949	Homo sapiens OX=9606	AP-1 complex subunit beta-1 	1:Experimental evidence at protein level	0.9980	0.9979	2	1	1	3	1	1	24493.555	12047.539	12047.539			
sp|Q92930|RAB8B_HUMAN	Q92930	RAB8B_HUMAN	RAB8B	207	Homo sapiens OX=9606	Ras-related protein Rab-8B 	1:Experimental evidence at protein level	0.9980	0.9985	3	1	1	13	2	2	49249.246	9947.749	9947.749			
sp|P56199|ITA1_HUMAN	P56199	ITA1_HUMAN	ITGA1	1179	Homo sapiens OX=9606	Integrin alpha-1 	1:Experimental evidence at protein level	0.9977	0.9972	1	1	1	1	1	1	18043.365	18043.365	18043.365			
sp|Q99615|DNJC7_HUMAN	Q99615	DNJC7_HUMAN	DNAJC7	494	Homo sapiens OX=9606	DnaJ homolog subfamily C member 7 	1:Experimental evidence at protein level	0.9977	0.9958	1	1	1	1	1	1	16975.69	16975.69	16975.69			
sp|P05164|PERM_HUMAN	P05164	PERM_HUMAN	MPO	745	Homo sapiens OX=9606	Myeloperoxidase 	1:Experimental evidence at protein level	0.9976	0.9982	3	1	1	7	2	2	57702.418	13513.077	13513.077			
sp|Q08722|CD47_HUMAN	Q08722	CD47_HUMAN	CD47	323	Homo sapiens OX=9606	Leukocyte surface antigen CD47 	1:Experimental evidence at protein level	0.9975	0.9951	1	1	1	1	1	1	253749.45	253749.45	253749.45			
sp|O43396|TXNL1_HUMAN	O43396	TXNL1_HUMAN	TXNL1	289	Homo sapiens OX=9606	Thioredoxin-like protein 1 	1:Experimental evidence at protein level	0.9974	0.9884	1	1	1	1	1	1	16626.344	16626.344	16626.344	8M(15.9949)		
sp|Q14344|GNA13_HUMAN	Q14344	GNA13_HUMAN	GNA13	377	Homo sapiens OX=9606	Guanine nucleotide-binding protein subunit alpha-13 	1:Experimental evidence at protein level	0.9974	0.9981	2	1	1	4	1	1	126525.21	19620.672	19620.672	3M(15.9949), 8M(15.9949)		
sp|Q92888|ARHG1_HUMAN	Q92888	ARHG1_HUMAN	ARHGEF1	912	Homo sapiens OX=9606	Rho guanine nucleotide exchange factor 1 	1:Experimental evidence at protein level	0.9972	0.9979	1	1	1	1	1	1	19942.295	19942.295	19942.295			
sp|Q9Y6E2|BZW2_HUMAN	Q9Y6E2	BZW2_HUMAN	BZW2	419	Homo sapiens OX=9606	Basic leucine zipper and W2 domain-containing protein 2 	1:Experimental evidence at protein level	0.9965	0.9974	2	1	1	3	2	2	42954.15	28958.738	28958.738			
sp|P67812|SC11A_HUMAN	P67812	SC11A_HUMAN	SEC11A	179	Homo sapiens OX=9606	Signal peptidase complex catalytic subunit SEC11A 	1:Experimental evidence at protein level	0.9964	0.9926	1	1	1	2	2	2	9424.029	9424.029	9424.029			
sp|A0A0C4DH25|KVD20_HUMAN	A0A0C4DH25	KVD20_HUMAN	IGKV3D-20	116	Homo sapiens OX=9606	Immunoglobulin kappa variable 3D-20 	3:Protein inferred from homology	0.9962	0.9972	1	1	1	1	1	1	8625.035	8625.035	8625.035			
sp|Q92506|DHB8_HUMAN	Q92506	DHB8_HUMAN	HSD17B8	261	Homo sapiens OX=9606	(3R)-3-hydroxyacyl-CoA dehydrogenase 	1:Experimental evidence at protein level	0.9962	0.9868	1	1	1	1	1	1	15176.258	15176.258	15176.258			
sp|P30876|RPB2_HUMAN	P30876	RPB2_HUMAN	POLR2B	1174	Homo sapiens OX=9606	DNA-directed RNA polymerase II subunit RPB2 	1:Experimental evidence at protein level	0.9958	0.9955	1	1	1	2	2	2	19051.605	19051.605	19051.605			
sp|O43674|NDUB5_HUMAN	O43674	NDUB5_HUMAN	NDUFB5	189	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial 	1:Experimental evidence at protein level	0.9950	0.9864	1	1	1	2	2	2	19143.178	19143.178	19143.178			
sp|P12235|ADT1_HUMAN	P12235	ADT1_HUMAN	SLC25A4	298	Homo sapiens OX=9606	ADP/ATP translocase 1 	1:Experimental evidence at protein level	0.9948	0.9930	8	1	1	22	1	1	1483557.9	0	0			
sp|P42677|RS27_HUMAN	P42677	RS27_HUMAN	RPS27	84	Homo sapiens OX=9606	40S ribosomal protein S27 	1:Experimental evidence at protein level	0.9946	0.9807	1	0	1	2	0	2	34184.082	0	34184.082	5C(57.0214)		
sp|O95785|WIZ_HUMAN	O95785	WIZ_HUMAN	WIZ	1651	Homo sapiens OX=9606	Protein Wiz 	1:Experimental evidence at protein level	0.9939	0.9955	1	1	1	1	1	1	6999.4233	6999.4233	6999.4233	1M(15.9949), 2M(15.9949)		
sp|P48729|KC1A_HUMAN	P48729	KC1A_HUMAN	CSNK1A1	337	Homo sapiens OX=9606	Casein kinase I isoform alpha 	1:Experimental evidence at protein level	0.9934	0.9893	1	0	1	1	0	1	735231.2	0	735231.2	4M(15.9949), 8Q(54.0474)		
sp|Q9BRJ2|RM45_HUMAN	Q9BRJ2	RM45_HUMAN	MRPL45	306	Homo sapiens OX=9606	39S ribosomal protein L45, mitochondrial 	1:Experimental evidence at protein level	0.9922	0.9899	1	1	1	1	1	1	13984.206	13984.206	13984.206			
sp|P85037|FOXK1_HUMAN	P85037	FOXK1_HUMAN	FOXK1	733	Homo sapiens OX=9606	Forkhead box protein K1 	1:Experimental evidence at protein level	0.9920	0.9941	1	1	1	1	1	1	0	0	0			
sp|Q9HBH1|DEFM_HUMAN	Q9HBH1	DEFM_HUMAN	PDF	243	Homo sapiens OX=9606	Peptide deformylase, mitochondrial 	1:Experimental evidence at protein level	0.9908	0.9838	1	1	1	1	1	1	14001.548	14001.548	14001.548			
sp|Q16850|CP51A_HUMAN	Q16850	CP51A_HUMAN	CYP51A1	503	Homo sapiens OX=9606	Lanosterol 14-alpha demethylase 	1:Experimental evidence at protein level	0.9902	0.9855	1	1	1	1	1	1	8280.5	8280.5	8280.5			
sp|A0A0B4J2H0|HV69D_HUMAN	A0A0B4J2H0	HV69D_HUMAN	IGHV1-69D	117	Homo sapiens OX=9606	Immunoglobulin heavy variable 1-69D 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	2	0	2	24983.4	0	24983.4	9C(57.0214)		sp|A0A0C4DH29|HV103_HUMAN, sp|P01742|HV169_HUMAN, sp|P01743|HV146_HUMAN, sp|P0DP01|HV108_HUMAN
sp|O00273|DFFA_HUMAN	O00273	DFFA_HUMAN	DFFA	331	Homo sapiens OX=9606	DNA fragmentation factor subunit alpha 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	11651.522	11651.522	11651.522			
sp|O00757|F16P2_HUMAN	O00757	F16P2_HUMAN	FBP2	339	Homo sapiens OX=9606	Fructose-1,6-bisphosphatase isozyme 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	0	1	2	0	2	28945.227	0	28945.227	5M(15.9949)		sp|P09467|F16P1_HUMAN
sp|O15230|LAMA5_HUMAN	O15230	LAMA5_HUMAN	LAMA5	3695	Homo sapiens OX=9606	Laminin subunit alpha-5 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	6924.3374	6924.3374	6924.3374	8M(15.9949)		
sp|O15347|HMGB3_HUMAN	O15347	HMGB3_HUMAN	HMGB3	200	Homo sapiens OX=9606	High mobility group protein B3 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	3	3	3	54525.145	54525.145	54525.145			
sp|O43237|DC1L2_HUMAN	O43237	DC1L2_HUMAN	DYNC1LI2	492	Homo sapiens OX=9606	Cytoplasmic dynein 1 light intermediate chain 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	21829.404	21829.404	21829.404			
sp|O43264|ZW10_HUMAN	O43264	ZW10_HUMAN	ZW10	779	Homo sapiens OX=9606	Centromere/kinetochore protein zw10 homolog 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	12833.118	12833.118	12833.118	3M(15.9949)		
sp|O43290|SNUT1_HUMAN	O43290	SNUT1_HUMAN	SART1	800	Homo sapiens OX=9606	U4/U6.U5 tri-snRNP-associated protein 1 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	18223.227	18223.227	18223.227			
sp|O75323|NIPS2_HUMAN	O75323	NIPS2_HUMAN	NIPSNAP2	286	Homo sapiens OX=9606	Protein NipSnap homolog 2 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	65131.7	65131.7	65131.7			
sp|O75368|SH3L1_HUMAN	O75368	SH3L1_HUMAN	SH3BGRL	114	Homo sapiens OX=9606	SH3 domain-binding glutamic acid-rich-like protein 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	22660.791	22660.791	22660.791			
sp|O95394|AGM1_HUMAN	O95394	AGM1_HUMAN	PGM3	542	Homo sapiens OX=9606	Phosphoacetylglucosamine mutase 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	22300.516	22300.516	22300.516			
sp|O95487|SC24B_HUMAN	O95487	SC24B_HUMAN	SEC24B	1268	Homo sapiens OX=9606	Protein transport protein Sec24B 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	2	2	2	11265.683	11265.683	11265.683	N-term(42.0106)		
sp|O96008|TOM40_HUMAN	O96008	TOM40_HUMAN	TOMM40	361	Homo sapiens OX=9606	Mitochondrial import receptor subunit TOM40 homolog 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	12337.169	12337.169	12337.169	9M(15.9949)		
sp|P00441|SODC_HUMAN	P00441	SODC_HUMAN	SOD1	154	Homo sapiens OX=9606	Superoxide dismutase [Cu-Zn] 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	12386.672	12386.672	12386.672			
sp|P01591|IGJ_HUMAN	P01591	IGJ_HUMAN	JCHAIN	159	Homo sapiens OX=9606	Immunoglobulin J chain 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	4	4	4	51366.24	51366.24	51366.24			
sp|P02461|CO3A1_HUMAN	P02461	CO3A1_HUMAN	COL3A1	1466	Homo sapiens OX=9606	Collagen alpha-1(III) chain 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	5	5	5	188100.12	188100.12	188100.12			
sp|P02730|B3AT_HUMAN	P02730	B3AT_HUMAN	SLC4A1	911	Homo sapiens OX=9606	Band 3 anion transport protein 	1:Experimental evidence at protein level	0.9901	0.9990	1	1	1	1	1	1	11359.406	11359.406	11359.406			
