Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O95678|K2C75_HUMAN	O95678	K2C75_HUMAN	KRT75	551	Homo sapiens OX=9606	Keratin, type II cytoskeletal 75 	1:Experimental evidence at protein level	0.9998	0.9990	12	1	1	45	1	1	3116595.0	8198.236	8198.236			
sp|P46779|RL28_HUMAN	P46779	RL28_HUMAN	RPL28	137	Homo sapiens OX=9606	60S ribosomal protein L28 	1:Experimental evidence at protein level	0.9998	0.9990	1	1	1	3	3	3	33626.938	33626.938	33626.938			
sp|P47929|LEG7_HUMAN	P47929	LEG7_HUMAN	LGALS7	136	Homo sapiens OX=9606	Galectin-7 	1:Experimental evidence at protein level	0.9998	0.9990	2	2	2	4	4	4	37864.1	37864.1	37864.1			
sp|P68366|TBA4A_HUMAN	P68366	TBA4A_HUMAN	TUBA4A	448	Homo sapiens OX=9606	Tubulin alpha-4A chain 	1:Experimental evidence at protein level	0.9998	0.9990	9	1	1	20	1	1	684581.9	46026.547	46026.547			
sp|P78406|RAE1L_HUMAN	P78406	RAE1L_HUMAN	RAE1	368	Homo sapiens OX=9606	mRNA export factor 	1:Experimental evidence at protein level	0.9998	0.9990	1	1	1	2	2	2	7624.683	7624.683	7624.683	5M(15.9949), 6M(15.9949)		
sp|Q13409|DC1I2_HUMAN	Q13409	DC1I2_HUMAN	DYNC1I2	638	Homo sapiens OX=9606	Cytoplasmic dynein 1 intermediate chain 2 	1:Experimental evidence at protein level	0.9998	0.9990	2	2	2	4	4	4	34518.617	34518.617	34518.617			
sp|Q2PPJ7|RGPA2_HUMAN	Q2PPJ7	RGPA2_HUMAN	RALGAPA2	1873	Homo sapiens OX=9606	Ral GTPase-activating protein subunit alpha-2 	1:Experimental evidence at protein level	0.9998	0.9990	1	1	1	3	3	3	18210.346	18210.346	18210.346			
sp|Q4G0J3|LARP7_HUMAN	Q4G0J3	LARP7_HUMAN	LARP7	582	Homo sapiens OX=9606	La-related protein 7 	1:Experimental evidence at protein level	0.9998	0.9989	1	1	1	1	1	1	16022.666	16022.666	16022.666			
sp|Q5T749|KPRP_HUMAN	Q5T749	KPRP_HUMAN	KPRP	579	Homo sapiens OX=9606	Keratinocyte proline-rich protein 	1:Experimental evidence at protein level	0.9998	0.9951	1	1	1	1	1	1	0	0	0			
sp|Q8N8V4|ANS4B_HUMAN	Q8N8V4	ANS4B_HUMAN	ANKS4B	417	Homo sapiens OX=9606	Ankyrin repeat and SAM domain-containing protein 4B 	1:Experimental evidence at protein level	0.9998	0.9990	2	2	2	2	2	2	16493.768	16493.768	16493.768			
sp|Q92764|KRT35_HUMAN	Q92764	KRT35_HUMAN	KRT35	455	Homo sapiens OX=9606	Keratin, type I cuticular Ha5 	1:Experimental evidence at protein level	0.9998	0.9990	5	1	3	15	1	4	3145157.2	31989.459	106677.836			
sp|Q9NUP9|LIN7C_HUMAN	Q9NUP9	LIN7C_HUMAN	LIN7C	197	Homo sapiens OX=9606	Protein lin-7 homolog C 	1:Experimental evidence at protein level	0.9998	0.9990	1	1	1	1	1	1	12820.427	12820.427	12820.427	N-term(42.0106)		
sp|Q9NYL4|FKB11_HUMAN	Q9NYL4	FKB11_HUMAN	FKBP11	201	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase FKBP11 	1:Experimental evidence at protein level	0.9998	0.9953	1	1	1	1	1	1	9543.834	9543.834	9543.834			
sp|P08962|CD63_HUMAN	P08962	CD63_HUMAN	CD63	238	Homo sapiens OX=9606	CD63 antigen 	1:Experimental evidence at protein level	0.9997	0.9990	1	1	1	2	2	2	112131.56	112131.56	112131.56	2M(15.9949)		
sp|P12236|ADT3_HUMAN	P12236	ADT3_HUMAN	SLC25A6	298	Homo sapiens OX=9606	ADP/ATP translocase 3 	1:Experimental evidence at protein level	0.9997	0.9990	8	1	2	24	4	7	972371.44	29696.584	55340.438	N-term(42.0106)		
sp|P14324|FPPS_HUMAN	P14324	FPPS_HUMAN	FDPS	419	Homo sapiens OX=9606	Farnesyl pyrophosphate synthase 	1:Experimental evidence at protein level	0.9997	0.9961	1	1	1	1	1	1	30785.322	30785.322	30785.322			
sp|P18031|PTN1_HUMAN	P18031	PTN1_HUMAN	PTPN1	435	Homo sapiens OX=9606	Tyrosine-protein phosphatase non-receptor type 1 	1:Experimental evidence at protein level	0.9997	0.9981	1	1	1	2	2	2	12390.639	12390.639	12390.639			
sp|P23527|H2B1O_HUMAN	P23527	H2B1O_HUMAN	H2BC17	126	Homo sapiens OX=9606	Histone H2B type 1-O 	1:Experimental evidence at protein level	0.9997	0.9990	9	0	2	46	0	5	5957372.5	0	115645.016			sp|P33778|H2B1B_HUMAN, sp|Q16778|H2B2E_HUMAN
sp|P23921|RIR1_HUMAN	P23921	RIR1_HUMAN	RRM1	792	Homo sapiens OX=9606	Ribonucleoside-diphosphate reductase large subunit 	1:Experimental evidence at protein level	0.9997	0.9988	1	1	1	1	1	1	4253.438	4253.438	4253.438			
sp|P40763|STAT3_HUMAN	P40763	STAT3_HUMAN	STAT3	770	Homo sapiens OX=9606	Signal transducer and activator of transcription 3 	1:Experimental evidence at protein level	0.9997	0.9989	1	1	1	2	2	2	32424.936	32424.936	32424.936			
sp|P45954|ACDSB_HUMAN	P45954	ACDSB_HUMAN	ACADSB	432	Homo sapiens OX=9606	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	0.9997	0.9990	2	2	2	2	2	2	34473.137	34473.137	34473.137			
sp|P49589|SYCC_HUMAN	P49589	SYCC_HUMAN	CARS1	748	Homo sapiens OX=9606	Cysteine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	0.9997	0.9989	1	1	1	1	1	1	31114.553	31114.553	31114.553			
sp|Q10713|MPPA_HUMAN	Q10713	MPPA_HUMAN	PMPCA	525	Homo sapiens OX=9606	Mitochondrial-processing peptidase subunit alpha 	1:Experimental evidence at protein level	0.9997	0.9741	2	2	2	2	2	2	75172.4	75172.4	75172.4			
sp|Q13308|PTK7_HUMAN	Q13308	PTK7_HUMAN	PTK7	1070	Homo sapiens OX=9606	Inactive tyrosine-protein kinase 7 	1:Experimental evidence at protein level	0.9997	0.9974	1	1	1	1	1	1	0	0	0			
sp|Q8TEX9|IPO4_HUMAN	Q8TEX9	IPO4_HUMAN	IPO4	1081	Homo sapiens OX=9606	Importin-4 	1:Experimental evidence at protein level	0.9997	0.9988	1	1	1	2	2	2	32016.26	32016.26	32016.26	6M(15.9949)		
sp|Q96A26|F162A_HUMAN	Q96A26	F162A_HUMAN	FAM162A	154	Homo sapiens OX=9606	Protein FAM162A 	1:Experimental evidence at protein level	0.9997	0.9990	1	1	1	1	1	1	28740.818	28740.818	28740.818			
sp|Q96RP9|EFGM_HUMAN	Q96RP9	EFGM_HUMAN	GFM1	751	Homo sapiens OX=9606	Elongation factor G, mitochondrial 	1:Experimental evidence at protein level	0.9997	0.9956	1	1	1	2	2	2	18263.662	18263.662	18263.662			
sp|Q9P035|HACD3_HUMAN	Q9P035	HACD3_HUMAN	HACD3	362	Homo sapiens OX=9606	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 	1:Experimental evidence at protein level	0.9997	0.9990	2	2	2	3	3	3	65797.52	65797.52	65797.52			
sp|Q9UBR2|CATZ_HUMAN	Q9UBR2	CATZ_HUMAN	CTSZ	303	Homo sapiens OX=9606	Cathepsin Z 	1:Experimental evidence at protein level	0.9997	0.9990	1	1	1	4	4	4	31532.818	31532.818	31532.818			
sp|Q9UJS0|CMC2_HUMAN	Q9UJS0	CMC2_HUMAN	SLC25A13	675	Homo sapiens OX=9606	Calcium-binding mitochondrial carrier protein Aralar2 	1:Experimental evidence at protein level	0.9997	0.9990	3	2	3	5	2	5	35152.973	11761.35	35152.973	1M(15.9949)		
sp|O15145|ARPC3_HUMAN	O15145	ARPC3_HUMAN	ARPC3	178	Homo sapiens OX=9606	Actin-related protein 2/3 complex subunit 3 	1:Experimental evidence at protein level	0.9996	0.9990	1	1	1	1	1	1	7635.0947	7635.0947	7635.0947	5M(15.9949)		
sp|P02746|C1QB_HUMAN	P02746	C1QB_HUMAN	C1QB	253	Homo sapiens OX=9606	Complement C1q subcomponent subunit B 	1:Experimental evidence at protein level	0.9996	0.9941	1	1	1	1	1	1	22372.656	22372.656	22372.656			
sp|P16435|NCPR_HUMAN	P16435	NCPR_HUMAN	POR	677	Homo sapiens OX=9606	NADPH--cytochrome P450 reductase 	1:Experimental evidence at protein level	0.9996	0.9986	1	1	1	1	1	1	27334.24	27334.24	27334.24			
sp|P33316|DUT_HUMAN	P33316	DUT_HUMAN	DUT	252	Homo sapiens OX=9606	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial 	1:Experimental evidence at protein level	0.9996	0.9990	1	1	1	1	1	1	25134.812	25134.812	25134.812			
sp|P43686|PRS6B_HUMAN	P43686	PRS6B_HUMAN	PSMC4	418	Homo sapiens OX=9606	26S proteasome regulatory subunit 6B 	1:Experimental evidence at protein level	0.9996	0.9989	1	1	1	1	1	1	39664.547	39664.547	39664.547			
sp|P49207|RL34_HUMAN	P49207	RL34_HUMAN	RPL34	117	Homo sapiens OX=9606	60S ribosomal protein L34 	1:Experimental evidence at protein level	0.9996	0.9911	1	1	1	1	1	1	23233.264	23233.264	23233.264			
sp|P62873|GBB1_HUMAN	P62873	GBB1_HUMAN	GNB1	340	Homo sapiens OX=9606	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 	1:Experimental evidence at protein level	0.9996	0.9990	3	1	3	3	1	3	130019.734	35008.754	130019.734	7C(57.0214)		
sp|Q01581|HMCS1_HUMAN	Q01581	HMCS1_HUMAN	HMGCS1	520	Homo sapiens OX=9606	Hydroxymethylglutaryl-CoA synthase, cytoplasmic 	1:Experimental evidence at protein level	0.9996	0.9987	2	2	2	3	3	3	27401.824	27401.824	27401.824	12M(15.9949)		
sp|Q02218|ODO1_HUMAN	Q02218	ODO1_HUMAN	OGDH	1023	Homo sapiens OX=9606	2-oxoglutarate dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	0.9996	0.9990	1	1	1	1	1	1	29646.752	29646.752	29646.752	2M(15.9949)		
sp|Q14376|GALE_HUMAN	Q14376	GALE_HUMAN	GALE	348	Homo sapiens OX=9606	UDP-glucose 4-epimerase 	1:Experimental evidence at protein level	0.9996	0.9990	1	1	1	1	1	1	7552.6304	7552.6304	7552.6304			
sp|Q15274|NADC_HUMAN	Q15274	NADC_HUMAN	QPRT	297	Homo sapiens OX=9606	Nicotinate-nucleotide pyrophosphorylase [carboxylating] 	1:Experimental evidence at protein level	0.9996	0.9990	1	1	1	2	2	2	13542.723	13542.723	13542.723			
sp|Q16401|PSMD5_HUMAN	Q16401	PSMD5_HUMAN	PSMD5	504	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 5 	1:Experimental evidence at protein level	0.9996	0.9989	1	1	1	2	2	2	17201.195	17201.195	17201.195			
sp|Q8WUP2|FBLI1_HUMAN	Q8WUP2	FBLI1_HUMAN	FBLIM1	373	Homo sapiens OX=9606	Filamin-binding LIM protein 1 	1:Experimental evidence at protein level	0.9996	0.9881	1	1	1	1	1	1	13795.661	13795.661	13795.661			
sp|O75694|NU155_HUMAN	O75694	NU155_HUMAN	NUP155	1391	Homo sapiens OX=9606	Nuclear pore complex protein Nup155 	1:Experimental evidence at protein level	0.9995	0.9990	2	2	2	3	3	3	13668.544	13668.544	13668.544			
sp|P24666|PPAC_HUMAN	P24666	PPAC_HUMAN	ACP1	158	Homo sapiens OX=9606	Low molecular weight phosphotyrosine protein phosphatase 	1:Experimental evidence at protein level	0.9995	0.9990	2	2	2	2	2	2	46145.184	46145.184	46145.184			
sp|P35080|PROF2_HUMAN	P35080	PROF2_HUMAN	PFN2	140	Homo sapiens OX=9606	Profilin-2 	1:Experimental evidence at protein level	0.9995	0.9990	1	1	1	1	1	1	33979.637	33979.637	33979.637			
sp|P53680|AP2S1_HUMAN	P53680	AP2S1_HUMAN	AP2S1	142	Homo sapiens OX=9606	AP-2 complex subunit sigma 	1:Experimental evidence at protein level	0.9995	0.9988	1	1	1	1	1	1	12044.616	12044.616	12044.616			
sp|P61970|NTF2_HUMAN	P61970	NTF2_HUMAN	NUTF2	127	Homo sapiens OX=9606	Nuclear transport factor 2 	1:Experimental evidence at protein level	0.9995	0.9872	1	1	1	2	2	2	28293.482	28293.482	28293.482			
sp|P63167|DYL1_HUMAN	P63167	DYL1_HUMAN	DYNLL1	89	Homo sapiens OX=9606	Dynein light chain 1, cytoplasmic 	1:Experimental evidence at protein level	0.9995	0.9990	1	0	1	2	0	2	45439.348	0	45439.348			sp|Q96FJ2|DYL2_HUMAN
sp|Q02978|M2OM_HUMAN	Q02978	M2OM_HUMAN	SLC25A11	314	Homo sapiens OX=9606	Mitochondrial 2-oxoglutarate/malate carrier protein 	1:Experimental evidence at protein level	0.9995	0.9990	1	1	1	3	3	3	22737.393	22737.393	22737.393	N-term(42.0106)		
sp|Q13620|CUL4B_HUMAN	Q13620	CUL4B_HUMAN	CUL4B	913	Homo sapiens OX=9606	Cullin-4B 	1:Experimental evidence at protein level	0.9995	0.9986	3	2	3	3	2	3	43604.508	30548.06	43604.508			
sp|Q15369|ELOC_HUMAN	Q15369	ELOC_HUMAN	ELOC	112	Homo sapiens OX=9606	Elongin-C 	1:Experimental evidence at protein level	0.9995	0.9989	2	2	2	2	2	2	28508.883	28508.883	28508.883			
sp|Q8TCS8|PNPT1_HUMAN	Q8TCS8	PNPT1_HUMAN	PNPT1	783	Homo sapiens OX=9606	Polyribonucleotide nucleotidyltransferase 1, mitochondrial 	1:Experimental evidence at protein level	0.9995	0.9808	1	1	1	1	1	1	21018.148	21018.148	21018.148			
sp|Q969U7|PSMG2_HUMAN	Q969U7	PSMG2_HUMAN	PSMG2	264	Homo sapiens OX=9606	Proteasome assembly chaperone 2 	1:Experimental evidence at protein level	0.9995	0.9990	2	2	2	2	2	2	49138.684	49138.684	49138.684	7M(15.9949)		
sp|Q9HCY8|S10AE_HUMAN	Q9HCY8	S10AE_HUMAN	S100A14	104	Homo sapiens OX=9606	Protein S100-A14 	1:Experimental evidence at protein level	0.9995	0.9990	1	1	1	1	1	1	9506.457	9506.457	9506.457			
sp|Q9UBQ7|GRHPR_HUMAN	Q9UBQ7	GRHPR_HUMAN	GRHPR	328	Homo sapiens OX=9606	Glyoxylate reductase/hydroxypyruvate reductase 	1:Experimental evidence at protein level	0.9995	0.9983	1	1	1	1	1	1	25036.393	25036.393	25036.393			
sp|Q9ULC4|MCTS1_HUMAN	Q9ULC4	MCTS1_HUMAN	MCTS1	181	Homo sapiens OX=9606	Malignant T-cell-amplified sequence 1 	1:Experimental evidence at protein level	0.9995	0.9981	1	1	1	2	2	2	28830.584	28830.584	28830.584			
sp|O75306|NDUS2_HUMAN	O75306	NDUS2_HUMAN	NDUFS2	463	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial 	1:Experimental evidence at protein level	0.9994	0.9987	1	1	1	2	2	2	21659.902	21659.902	21659.902	3M(15.9949), 9M(15.9949)		
sp|P09497|CLCB_HUMAN	P09497	CLCB_HUMAN	CLTB	229	Homo sapiens OX=9606	Clathrin light chain B 	1:Experimental evidence at protein level	0.9994	0.9968	2	2	2	2	2	2	60480.516	60480.516	60480.516			
sp|P16402|H13_HUMAN	P16402	H13_HUMAN	H1-3	221	Homo sapiens OX=9606	Histone H1.3 	1:Experimental evidence at protein level	0.9994	0.9990	17	1	1	76	7	7	3868592.0	34480.414	34480.414	N-term(42.0106)		
sp|P28074|PSB5_HUMAN	P28074	PSB5_HUMAN	PSMB5	263	Homo sapiens OX=9606	Proteasome subunit beta type-5 	1:Experimental evidence at protein level	0.9994	0.9990	1	1	1	1	1	1	14597.687	14597.687	14597.687			
sp|Q8WXF1|PSPC1_HUMAN	Q8WXF1	PSPC1_HUMAN	PSPC1	523	Homo sapiens OX=9606	Paraspeckle component 1 	1:Experimental evidence at protein level	0.9994	0.9981	1	1	1	2	2	2	9854.851	9854.851	9854.851			
sp|Q9Y2Q9|RT28_HUMAN	Q9Y2Q9	RT28_HUMAN	MRPS28	187	Homo sapiens OX=9606	28S ribosomal protein S28, mitochondrial 	1:Experimental evidence at protein level	0.9994	0.9990	1	1	1	1	1	1	19943.715	19943.715	19943.715			
sp|Q9Y371|SHLB1_HUMAN	Q9Y371	SHLB1_HUMAN	SH3GLB1	365	Homo sapiens OX=9606	Endophilin-B1 	1:Experimental evidence at protein level	0.9994	0.9989	1	1	1	1	1	1	8743.845	8743.845	8743.845			
sp|Q9Y5P6|GMPPB_HUMAN	Q9Y5P6	GMPPB_HUMAN	GMPPB	360	Homo sapiens OX=9606	Mannose-1-phosphate guanyltransferase beta 	1:Experimental evidence at protein level	0.9994	0.9983	1	1	1	1	1	1	21948.92	21948.92	21948.92			
sp|A0A075B6R9|KVD24_HUMAN	A0A075B6R9	KVD24_HUMAN	IGKV2D-24	120	Homo sapiens OX=9606	Probable non-functional immunoglobulin kappa variable 2D-24 	1:Experimental evidence at protein level	0.9993	0.9990	1	0	1	1	0	1	12169.724	0	12169.724			sp|A0A0C4DH68|KV224_HUMAN
sp|A0A075B6S2|KVD29_HUMAN	A0A075B6S2	KVD29_HUMAN	IGKV2D-29	120	Homo sapiens OX=9606	Immunoglobulin kappa variable 2D-29 	3:Protein inferred from homology	0.9993	0.9990	1	0	1	3	0	3	103009.46	0	103009.46			sp|A0A0A0MRZ7|KVD26_HUMAN, sp|A2NJV5|KV229_HUMAN
sp|O00233|PSMD9_HUMAN	O00233	PSMD9_HUMAN	PSMD9	223	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 9 	1:Experimental evidence at protein level	0.9993	0.9985	1	1	1	1	1	1	29151.795	29151.795	29151.795			
sp|O96005|CLPT1_HUMAN	O96005	CLPT1_HUMAN	CLPTM1	669	Homo sapiens OX=9606	Cleft lip and palate transmembrane protein 1 	1:Experimental evidence at protein level	0.9993	0.9983	1	1	1	1	1	1	7619.1987	7619.1987	7619.1987			
sp|P07951|TPM2_HUMAN	P07951	TPM2_HUMAN	TPM2	284	Homo sapiens OX=9606	Tropomyosin beta chain 	1:Experimental evidence at protein level	0.9993	0.9989	13	1	1	44	2	2	449043.53	51323.266	51323.266			
sp|P10644|KAP0_HUMAN	P10644	KAP0_HUMAN	PRKAR1A	381	Homo sapiens OX=9606	cAMP-dependent protein kinase type I-alpha regulatory subunit 	1:Experimental evidence at protein level	0.9993	0.9986	1	0	1	1	0	1	10375.612	0	10375.612	3M(15.9949)		
sp|P20020|AT2B1_HUMAN	P20020	AT2B1_HUMAN	ATP2B1	1220	Homo sapiens OX=9606	Plasma membrane calcium-transporting ATPase 1 	1:Experimental evidence at protein level	0.9993	0.9987	2	0	2	5	0	5	903001.4	0	903001.4	1M(15.9949)		sp|Q16720|AT2B3_HUMAN
sp|P52907|CAZA1_HUMAN	P52907	CAZA1_HUMAN	CAPZA1	286	Homo sapiens OX=9606	F-actin-capping protein subunit alpha-1 	1:Experimental evidence at protein level	0.9993	0.9990	2	1	2	5	4	5	17365.375	10382.161	17365.375			
sp|Q00059|TFAM_HUMAN	Q00059	TFAM_HUMAN	TFAM	246	Homo sapiens OX=9606	Transcription factor A, mitochondrial 	1:Experimental evidence at protein level	0.9993	0.9988	1	1	1	1	1	1	122792.18	122792.18	122792.18			
sp|Q14240|IF4A2_HUMAN	Q14240	IF4A2_HUMAN	EIF4A2	407	Homo sapiens OX=9606	Eukaryotic initiation factor 4A-II 	1:Experimental evidence at protein level	0.9993	0.9990	5	1	1	9	3	3	122374.484	19697.87	19697.87			
sp|Q96AG4|LRC59_HUMAN	Q96AG4	LRC59_HUMAN	LRRC59	307	Homo sapiens OX=9606	Leucine-rich repeat-containing protein 59 	1:Experimental evidence at protein level	0.9993	0.9983	1	1	1	2	2	2	34398.5	34398.5	34398.5			
sp|Q99442|SEC62_HUMAN	Q99442	SEC62_HUMAN	SEC62	399	Homo sapiens OX=9606	Translocation protein SEC62 	1:Experimental evidence at protein level	0.9993	0.9986	2	2	2	5	5	5	22112.137	22112.137	22112.137			
sp|Q9UM00|TMCO1_HUMAN	Q9UM00	TMCO1_HUMAN	TMCO1	239	Homo sapiens OX=9606	Calcium load-activated calcium channel 	1:Experimental evidence at protein level	0.9993	0.9990	1	1	1	1	1	1	37820.37	37820.37	37820.37			
sp|O94886|CSCL1_HUMAN	O94886	CSCL1_HUMAN	TMEM63A	807	Homo sapiens OX=9606	CSC1-like protein 1 	1:Experimental evidence at protein level	0.9992	0.9990	1	1	1	3	3	3	34109.14	34109.14	34109.14			
sp|P08729|K2C7_HUMAN	P08729	K2C7_HUMAN	KRT7	469	Homo sapiens OX=9606	Keratin, type II cytoskeletal 7 	1:Experimental evidence at protein level	0.9992	0.9990	7	0	1	26	0	1	2186641.5	0	19233.988			
sp|P35914|HMGCL_HUMAN	P35914	HMGCL_HUMAN	HMGCL	325	Homo sapiens OX=9606	Hydroxymethylglutaryl-CoA lyase, mitochondrial 	1:Experimental evidence at protein level	0.9992	0.9983	1	1	1	2	2	2	33854.492	33854.492	33854.492			
sp|P41240|CSK_HUMAN	P41240	CSK_HUMAN	CSK	450	Homo sapiens OX=9606	Tyrosine-protein kinase CSK 	1:Experimental evidence at protein level	0.9992	0.9966	2	2	2	3	3	3	36506.82	36506.82	36506.82			
sp|P61077|UB2D3_HUMAN	P61077	UB2D3_HUMAN	UBE2D3	147	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 D3 	1:Experimental evidence at protein level	0.9992	0.9988	2	0	2	2	0	2	35950.633	0	35950.633			sp|P62837|UB2D2_HUMAN
sp|Q99961|SH3G1_HUMAN	Q99961	SH3G1_HUMAN	SH3GL1	368	Homo sapiens OX=9606	Endophilin-A2 	1:Experimental evidence at protein level	0.9992	0.9990	1	0	1	4	0	4	45612.98	0	45612.98			sp|Q99962|SH3G2_HUMAN
sp|Q9NZL4|HPBP1_HUMAN	Q9NZL4	HPBP1_HUMAN	HSPBP1	359	Homo sapiens OX=9606	Hsp70-binding protein 1 	1:Experimental evidence at protein level	0.9992	0.9978	1	1	1	1	1	1	16218.751	16218.751	16218.751			
sp|Q9P2D3|HTR5B_HUMAN	Q9P2D3	HTR5B_HUMAN	HEATR5B	2071	Homo sapiens OX=9606	HEAT repeat-containing protein 5B 	1:Experimental evidence at protein level	0.9992	0.9990	1	1	1	1	1	1	10315.728	10315.728	10315.728			
sp|O94903|PLPHP_HUMAN	O94903	PLPHP_HUMAN	PLPBP	275	Homo sapiens OX=9606	Pyridoxal phosphate homeostasis protein 	1:Experimental evidence at protein level	0.9991	0.9977	2	2	2	3	3	3	32421.576	32421.576	32421.576			
sp|P13164|IFM1_HUMAN	P13164	IFM1_HUMAN	IFITM1	125	Homo sapiens OX=9606	Interferon-induced transmembrane protein 1 	1:Experimental evidence at protein level	0.9991	0.9990	1	0	1	4	0	4	85340.875	0	85340.875	1M(15.9949)		sp|Q01628|IFM3_HUMAN, sp|Q01629|IFM2_HUMAN
sp|P61006|RAB8A_HUMAN	P61006	RAB8A_HUMAN	RAB8A	207	Homo sapiens OX=9606	Ras-related protein Rab-8A 	1:Experimental evidence at protein level	0.9991	0.9990	5	1	3	10	2	4	85625.61	22206.033	74558.516			
sp|Q14690|RRP5_HUMAN	Q14690	RRP5_HUMAN	PDCD11	1871	Homo sapiens OX=9606	Protein RRP5 homolog 	1:Experimental evidence at protein level	0.9991	0.9990	1	1	1	2	2	2	6817.6016	6817.6016	6817.6016			
sp|Q96AC1|FERM2_HUMAN	Q96AC1	FERM2_HUMAN	FERMT2	680	Homo sapiens OX=9606	Fermitin family homolog 2 	1:Experimental evidence at protein level	0.9991	0.9966	1	1	1	1	1	1	19677.066	19677.066	19677.066			
sp|Q9GZT3|SLIRP_HUMAN	Q9GZT3	SLIRP_HUMAN	SLIRP	109	Homo sapiens OX=9606	SRA stem-loop-interacting RNA-binding protein, mitochondrial 	1:Experimental evidence at protein level	0.9991	0.9978	1	1	1	1	1	1	26185.71	26185.71	26185.71			
sp|O94925|GLSK_HUMAN	O94925	GLSK_HUMAN	GLS	669	Homo sapiens OX=9606	Glutaminase kidney isoform, mitochondrial 	1:Experimental evidence at protein level	0.9990	0.9982	2	2	2	2	2	2	44749.367	44749.367	44749.367			
sp|O95425|SVIL_HUMAN	O95425	SVIL_HUMAN	SVIL	2214	Homo sapiens OX=9606	Supervillin 	1:Experimental evidence at protein level	0.9990	0.9990	1	1	1	2	2	2	13622.906	13622.906	13622.906			
sp|P10321|HLAC_HUMAN	P10321	HLAC_HUMAN	HLA-C	366	Homo sapiens OX=9606	HLA class I histocompatibility antigen, C alpha chain 	1:Experimental evidence at protein level	0.9990	0.9990	2	1	1	2	1	1	35764.027	22414.932	22414.932			
sp|Q09028|RBBP4_HUMAN	Q09028	RBBP4_HUMAN	RBBP4	425	Homo sapiens OX=9606	Histone-binding protein RBBP4 	1:Experimental evidence at protein level	0.9990	0.9990	1	1	1	2	2	2	16964.42	16964.42	16964.42	2M(15.9949), 7C(57.0214)		
sp|Q13310|PABP4_HUMAN	Q13310	PABP4_HUMAN	PABPC4	644	Homo sapiens OX=9606	Polyadenylate-binding protein 4 	1:Experimental evidence at protein level	0.9990	0.9990	3	1	1	3	1	1	69250.14	10754.725	10754.725			
sp|Q13573|SNW1_HUMAN	Q13573	SNW1_HUMAN	SNW1	536	Homo sapiens OX=9606	SNW domain-containing protein 1 	1:Experimental evidence at protein level	0.9990	0.9989	1	1	1	1	1	1	0	0	0			
sp|Q53GQ0|DHB12_HUMAN	Q53GQ0	DHB12_HUMAN	HSD17B12	312	Homo sapiens OX=9606	Very-long-chain 3-oxoacyl-CoA reductase 	1:Experimental evidence at protein level	0.9990	0.9982	1	1	1	2	2	2	20654.242	20654.242	20654.242	1M(15.9949), 9M(15.9949)		
sp|O43395|PRPF3_HUMAN	O43395	PRPF3_HUMAN	PRPF3	683	Homo sapiens OX=9606	U4/U6 small nuclear ribonucleoprotein Prp3 	1:Experimental evidence at protein level	0.9989	0.9958	1	1	1	1	1	1	26157.922	26157.922	26157.922			
sp|P20339|RAB5A_HUMAN	P20339	RAB5A_HUMAN	RAB5A	215	Homo sapiens OX=9606	Ras-related protein Rab-5A 	1:Experimental evidence at protein level	0.9989	0.9989	2	1	1	5	3	3	70809.61	44497.62	44497.62			
sp|Q92599|SEPT8_HUMAN	Q92599	SEPT8_HUMAN	SEPTIN8	483	Homo sapiens OX=9606	Septin-8 	1:Experimental evidence at protein level	0.9989	0.9989	2	1	1	8	4	4	26993.346	19504.363	19504.363			
sp|Q9BUL8|PDC10_HUMAN	Q9BUL8	PDC10_HUMAN	PDCD10	212	Homo sapiens OX=9606	Programmed cell death protein 10 	1:Experimental evidence at protein level	0.9989	0.9983	2	2	2	4	4	4	163661.84	163661.84	163661.84			
sp|Q9H5N1|RABE2_HUMAN	Q9H5N1	RABE2_HUMAN	RABEP2	569	Homo sapiens OX=9606	Rab GTPase-binding effector protein 2 	1:Experimental evidence at protein level	0.9989	0.9985	1	1	1	1	1	1	24503.482	24503.482	24503.482			
sp|Q9HB71|CYBP_HUMAN	Q9HB71	CYBP_HUMAN	CACYBP	228	Homo sapiens OX=9606	Calcyclin-binding protein 	1:Experimental evidence at protein level	0.9989	0.9959	2	2	2	2	2	2	12865.266	12865.266	12865.266			
